match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_dispossessed,stat_errorLeadToAShot
12437800,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,20.0,18.0,6.0,5.0,0.0,16.0,17.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,26.0,7.0,2.0,0.00038757,0,-0.5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437800,home,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,56.0,52.0,2.0,2.0,0.0,26.0,28.0,27.0,29.0,6.0,,6.0,6.0,4.0,,,,,90.0,78.0,7.2,6.0,0.0823438,1,,1.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0135,1.0,,,,,,,,,,,,,,,,,,,,,,
12437800,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,False,43.0,39.0,4.0,3.0,0.0,27.0,28.0,12.0,15.0,5.0,4.0,4.0,2.0,1.0,,,,,90.0,56.0,7.1,5.0,0.00584972,2,,,,,2.0,,1.0,2.0,1.0,,2.0,0.2216,,ericbailly,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437800,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,51.0,48.0,3.0,2.0,0.0,27.0,27.0,21.0,24.0,2.0,2.0,3.0,1.0,1.0,,,,,90.0,58.0,6.9,4.0,0.0555119,0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12437800,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,28.0,22.0,3.0,,0.0,10.0,11.0,13.0,24.0,3.0,2.0,,1.0,1.0,,,,,87.0,46.0,6.8,12.0,0.199374,2,,7.0,1.0,,2.0,1.0,,1.0,,,1.0,0.1243,1.0,,1.0,,,1.0,1.0,1.0,0.3433,,,,,,,,,,,,,,
12437800,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,11,11,False,33.0,27.0,1.0,1.0,0.0,10.0,10.0,19.0,27.0,8.0,1.0,5.0,3.0,2.0,,,,,77.0,56.0,7.9,12.0,0.202052,4,,4.0,2.0,,2.0,,5.0,1.0,1.0,1.0,1.0,0.1778,1.0,iliasakhomach,,4.0,,,2.0,1.0,0.1312,1.0,,,,,,,,,,,,,
12437800,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,67.0,60.0,5.0,4.0,0.0,25.0,26.0,35.0,43.0,1.0,,6.0,,,,,,,90.0,73.0,7.0,9.0,0.0501843,0,,2.0,,,2.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,,,,True,,,,,,,,,,,,
12437800,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,43.0,38.0,7.0,5.0,0.0,14.0,15.0,24.0,29.0,6.0,,5.0,3.0,,,,,,77.0,58.0,7.1,9.0,0.0339906,1,,1.0,,1.0,3.0,1.0,,,1.0,2.0,1.0,0.048,,p.gueye24,,,,,,3.0,,1.0,,,,,,,,,,,,,
12437800,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,9.0,7.0,1.0,,0.0,3.0,3.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,,,,,45.0,15.0,7.1,3.0,0.101993,1,,1.0,1.0,,1.0,,,,,,1.0,0.0781,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12437800,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,30.0,24.0,1.0,1.0,0.0,7.0,7.0,17.0,23.0,4.0,,1.0,,,,,,,88.0,44.0,7.6,10.0,0.0520355,4,,,,,2.0,,2.0,2.0,,2.0,1.0,0.5518,1.0,nicolas_pepe19,1.0,1.0,,1.0,1.0,2.0,0.2971,1.0,,1.0,1.0,,,,,,,,,,
