match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_accurateCross,captain,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_penaltyWon
12501508,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,28.0,25.0,7.0,4.0,0.0,22.0,22.0,3.0,6.0,1.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,90.0,38.0,7.0,3.0,0.00996823,0,0.0011000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,False,14.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,10.0,3.0,,4.0,2.0,,,,,,59.0,25.0,6.2,7.0,0.00585568,1,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,50.0,43.0,3.0,,0.0,19.0,22.0,24.0,28.0,6.0,4.0,2.0,1.0,,,,,,90.0,63.0,6.5,8.0,0.0213544,1,,,,,6.0,1.0,,,1.0,1.0,,2.0,0.0184,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,56.0,51.0,4.0,3.0,0.0,33.0,36.0,18.0,20.0,2.0,3.0,5.0,1.0,,,,,,72.0,66.0,6.6,5.0,0.0116552,1,,,,,2.0,,1.0,1.0,,,,2.0,0.0183,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12501508,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,False,49.0,47.0,1.0,1.0,0.0,22.0,22.0,27.0,35.0,3.0,1.0,1.0,,,,,,,90.0,69.0,6.7,10.0,0.0735872,0,,,,8.0,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,
12501508,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,48.0,46.0,2.0,1.0,0.0,16.0,17.0,30.0,31.0,3.0,,1.0,1.0,,,,,,72.0,57.0,6.9,4.0,0.0903028,1,,,,,3.0,,,,1.0,,,2.0,0.0395,,,,2.0,2.0,,,True,1.0,2.0,3.0,,,,,,,,,,,,
12501508,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,20.0,17.0,,,0.0,9.0,10.0,8.0,10.0,4.0,1.0,1.0,,,,,,,59.0,25.0,6.5,5.0,0.00822294,0,,,,,1.0,,,,,,,,,1.0,4.0,,,,,,,,2.0,,cesarecasadei,,,,,,,,,,,
12501508,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,39.0,34.0,5.0,3.0,0.0,15.0,16.0,21.0,30.0,1.0,,5.0,,,,,,,90.0,52.0,6.6,12.0,0.0994488,0,,,,7.0,4.0,,2.0,1.0,,,,1.0,,,,,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,
12501508,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,22.0,20.0,,,0.0,3.0,4.0,17.0,19.0,3.0,,7.0,1.0,,,,,,90.0,35.0,6.7,9.0,0.0309895,1,,,,1.0,4.0,2.0,,,1.0,,,2.0,0.0661,,,,2.0,1.0,,,,,3.0,2.0,niksivlasic_,,,,,,,,,,,
12501508,home,Torino,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,11,11,False,36.0,32.0,,,0.0,10.0,12.0,23.0,27.0,2.0,,2.0,,,,,,,81.0,51.0,6.7,12.0,0.0310968,1,,,,3.0,4.0,1.0,1.0,,,,,1.0,0.0309,,,,2.0,2.0,,1.0,,1.0,3.0,,,1.0,0.0268,,,,,,,,,
12501508,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,19.0,16.0,,,0.0,4.0,4.0,12.0,15.0,6.0,,3.0,2.0,,,,,,90.0,30.0,7.3,6.0,0.0240779,3,,,,,5.0,1.0,,,,,,1.0,0.1558,2.0,2.0,,2.0,1.0,1.0,,,1.0,2.0,1.0,,2.0,0.2253,3.0,,,,,,,,
12501508,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,,,,,,,,31.0,13.0,6.5,3.0,0.0108907,0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12501508,home,Torino,Sergiu Perciun,sergiu-perciun,Perciun,M,83,180,372,M,1592970,EUR,1145750400,M,83,83,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,1.0,,,,,,31.0,11.0,6.7,3.0,0.00450494,1,,Sergiu,Perciun,,2.0,1.0,,,,,,,0.0148,,,,1.0,1.0,,,,1.0,1.0,,,1.0,0.0352,,,,,,,,,
12501508,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,14.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,12.0,,2.0,,,,,,,,18.0,16.0,6.7,2.0,0.00393752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,True,3.0,1.0,,,0.0,,2.0,1.0,1.0,,,,,,,,,,18.0,3.0,6.4,2.0,0.00045504,0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Tommaso Gabellini,tommaso-gabellini,T. Gabellini,F,84,180,114,M,1526925,EUR,1161388800,F,86,86,True,2.0,1.0,,,0.0,,,1.0,2.0,,,1.0,,,,,,,9.0,4.0,6.6,2.0,0.00210394,1,,,,,,,,,,,,,0.05,,,,,,1.0,,,,,,,,,,,,,,,,,
12501508,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Marco Dalla Vecchia,marco-dalla-vecchia,M. D. Vecchia,M,27,175,51,M,1397354,EUR,1108252800,M,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Alessio Cacciamani,alessio-cacciamani,A. Cacciamani,M,77,170,193,M,1868036,EUR,1183075200,F,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Alessio Cacciamani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501508,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,48.0,40.0,18.0,10.0,0.0,36.0,37.0,4.0,11.0,1.0,1.0,11.0,,3.0,,4.0,,,90.0,65.0,7.9,8.0,0.00107937,0,0.2872,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,
12501508,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,48.0,44.0,5.0,3.0,0.0,16.0,17.0,29.0,34.0,1.0,,3.0,,,,,,,89.0,67.0,7.2,9.0,0.133423,0,,,,3.0,5.0,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,
