match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals
14064409,home,Toulouse,Emersonn,Emersonn,,emersonn,Emersonn,F,20,186.0,545,M,1128844,EUR,1089936000,F,20,20,False,12.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,10.0,2.0,,,90.0,30.0,6.8,9.0,0.0176743,,3,,-0.37,0.39,-0.01,,6.0,4.0,8.0,8.0,,,3.0,2.0,2.0,,,2.0,1.0,2.0,,0.5874,1.0,0.06,1.0,1.0,1.0,,3.0,1.0,0.1677,,1.0,,,,,,,
14064409,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177.0,837,M,1198264,EUR,1051488000,M,22,22,True,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,3.0,,,24.0,16.0,6.5,6.0,0.0029208,,0,,-0.01,-0.04,0.0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,
14064409,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,D,19,19,True,19.0,19.0,3.0,3.0,0.0,8.0,8.0,11.0,11.0,1.0,,,18.0,21.0,7.3,,0.131424,,0,,0.38,0.02,0.13,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,
14064409,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,31,31,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,18.0,6.0,6.6,1.0,0.00023687,,3,,0.0,-0.34,-0.01,,,,1.0,,,,,,,1.0,,,,1.0,,0.2441,,0.12,,2.0,,,1.0,,0.731,,,,,,,,,
14064409,home,Toulouse,Julian Vignolo,,,julian-vignolo,J. Vignolo,F,7,185.0,309,M,1657108,EUR,1165449600,F,7,7,True,,,,,0.0,,,,,,,,8.0,1.0,6.4,1.0,,,0,,,,0.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14064409,home,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187.0,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,home,Toulouse,Seny Koumbassa,Seny Koumbassa,,seny-koumbassa,S. Koumbassa,D,35,187.0,80,M,2077075,EUR,1182297600,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,home,Toulouse,Noah Lahmadi,Noah,Lahmadi,noah-lahmadi,N. Lahmadi,M,34,178.0,133,,1444642,EUR,1104883200,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,home,Toulouse,Santiago Hidalgo,Santiago Hidalgo,,santiago-hidalgo,S. Hidalgo,F,11,174.0,1019,M,1199247,EUR,1108598400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Hervé Koffi,,,herve-koffi,H. Koffi,G,12,187.0,15844,M,867299,EUR,845424000,G,12,12,False,48.0,29.0,23.0,4.0,0.0,28.0,33.0,1.0,15.0,6.0,,6.0,90.0,58.0,9.1,19.0,0.00011982,1.1815,0,1.9522,0.02,0.0,0.32,0.82,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,HKoffi,6.0,1.0,
14064409,away,Angers,Lilian Raolisoa,Lilian Raolisoa,,lilian-raolisoa,L. Raolisoa,D,27,178.0,247,M,1462778,EUR,961113600,D,27,27,False,34.0,28.0,2.0,,0.0,20.0,23.0,8.0,11.0,3.0,,,90.0,62.0,7.5,9.0,0.0171851,,0,,0.15,0.19,0.6,,3.0,2.0,3.0,5.0,,,,,,,6.0,3.0,2.0,,,,,,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,
14064409,away,Angers,Ousmane Camara,Ousmane Camara,,ousmane-camara,O. Camara,D,4,197.0,1730,M,1049538,EUR,1046908800,D,4,4,False,53.0,50.0,2.0,1.0,0.0,44.0,45.0,6.0,8.0,3.0,,,90.0,69.0,7.0,3.0,0.0027763,,0,,0.06,0.06,0.45,,4.0,3.0,7.0,4.0,,,,,,,8.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,
14064409,away,Angers,Jordan Lefort,,,jordan-lefort,J. Lefort,D,21,184.0,183,M,363042,EUR,741225600,D,21,21,False,61.0,53.0,9.0,4.0,0.0,48.0,50.0,5.0,11.0,3.0,,,90.0,70.0,7.1,8.0,0.00152628,,0,,0.14,0.04,0.36,,2.0,2.0,3.0,2.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,
14064409,away,Angers,Jacques Ekomié,Jacques Ekomie,,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,1170532,EUR,1061251200,D,3,3,False,23.0,18.0,2.0,1.0,0.0,13.0,15.0,5.0,8.0,1.0,,,90.0,49.0,6.9,9.0,0.00217514,,0,,-0.11,0.02,0.21,,1.0,2.0,2.0,5.0,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,
14064409,away,Angers,Haris Belkebla,,,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,580642,EUR,759715200,M,93,93,False,32.0,24.0,3.0,,0.0,18.0,23.0,6.0,9.0,3.0,,,90.0,49.0,6.5,12.0,0.00443169,,0,,-0.21,0.28,-0.07,,1.0,2.0,6.0,6.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,,,,,2.0,3.0,,True,,,,,,,,
14064409,away,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,945830,EUR,942796800,M,10,10,False,65.0,56.0,4.0,2.0,0.0,35.0,38.0,21.0,27.0,9.0,,,89.0,78.0,7.3,10.0,0.0125775,,0,,0.14,0.29,0.29,,,2.0,5.0,7.0,1.0,,1.0,,,,2.0,2.0,3.0,3.0,,,,,,,,2.0,,2.0,,,,,,,,,,
14064409,away,Angers,Yassin Belkhdim,,,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,1195241,EUR,1013644800,M,14,14,False,26.0,18.0,4.0,1.0,0.0,12.0,16.0,6.0,10.0,7.0,,,90.0,53.0,8.4,13.0,0.0180964,,3,,-0.08,0.07,0.4,,2.0,1.0,4.0,11.0,1.0,,2.0,1.0,2.0,,2.0,2.0,7.0,,,0.2367,1.0,0.51,,1.0,,4.0,2.0,2.0,0.2528,,2.0,,,1.0,,,,1.0
14064409,away,Angers,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180.0,136,M,1172936,EUR,1023062400,M,6,6,False,33.0,24.0,2.0,1.0,0.0,15.0,18.0,9.0,15.0,5.0,,,81.0,48.0,6.8,11.0,0.0382393,,2,,-0.13,0.12,0.21,,2.0,2.0,4.0,5.0,1.0,1.0,,,,1.0,3.0,1.0,3.0,,,0.0837,,0.0,,1.0,,1.0,1.0,,0.0099,,,,,,,,,
14064409,away,Angers,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,374,M,1392829,EUR,973382400,M,7,7,False,27.0,22.0,,,0.0,8.0,10.0,14.0,17.0,1.0,,,89.0,45.0,6.3,13.0,0.0255193,,1,,0.12,0.37,-0.21,,1.0,,11.0,4.0,2.0,2.0,4.0,1.0,1.0,,,1.0,2.0,3.0,1.0,0.1056,1.0,-0.33,,,,,1.0,1.0,,,2.0,,,,,,,
14064409,away,Angers,Sidiki Cherif,,,sidiki-cherif,S. Cherif,F,26,188.0,3001,M,1514916,EUR,1166140800,F,11,11,False,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,,,,68.0,19.0,5.8,8.0,0.0145611,,0,,-0.34,-0.11,-0.01,,6.0,1.0,11.0,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,
14064409,away,Angers,Prosper Peter,Prosper Peter,,prosper-peter,P. Peter,F,35,,274,,2137784,EUR,1186617600,F,35,35,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,22.0,6.0,6.2,3.0,0.00474551,,0,,0.01,-0.11,0.16,,4.0,1.0,7.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
14064409,away,Angers,Djibirin Harouna,Djibirin Harouna,,djibirin-harouna,D. Harouna,F,31,175.0,299,,2318284,EUR,1162684800,F,31,31,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,2.0,,,9.0,6.0,6.6,2.0,0.00051678,,0,,0.02,0.05,0.17,,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,
14064409,away,Angers,Florent Hanin,,,florent-hanin,F. Hanin,D,26,177.0,69,M,170129,EUR,634089600,D,26,26,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Marius Courcoul,Marius Courcoul,,courcoul-marius,M. Courcoul,D,5,182.0,146,M,1506932,EUR,1167609600,D,5,5,True,1.0,,,,0.0,,,,1.0,,,,1.0,2.0,,1.0,,,0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Oumar Pona,Oumar Pona,,oumar-pona,O. Pona,G,40,189.0,118,M,1651830,EUR,1150848000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Abdoulaye Bamba,,,abdoulaye-bamba,A. Bamba,D,25,182.0,172,M,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180.0,5908,M,794373,EUR,835920000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181.0,58,M,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064409,away,Angers,Lanroy Machine,Lanroy Machine,,lanroy-machine,L. Machine,F,36,187.0,33,,2142283,EUR,1129161600,F,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
