match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_outfielderBlock
14053822,home,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190,97,M,1893852,EUR,1152057600,F,33,33,False,11.0,6.0,1.0,,0.0,3.0,3.0,3.0,8.0,2.0,,,,63.0,18.0,6.1,8.0,0.0232853,28.815241126114,4.0,2.4536943527828,,1,,-0.31,0.25,-0.03,,,,,4.0,,1.0,1.0,,,,2.0,8.3340774470584,11.441590973287,1.0,1.0,,1.0,,,2.0,1.0,,0.0157,0.0096,-0.07,,,,,2.0,,,,
14053822,home,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,11,11,True,13.0,10.0,,,2.0,2.0,2.0,8.0,11.0,1.0,,,,28.0,15.0,7.4,3.0,0.178572,100.94345956168,7.0,68.981787342188,,0,,0.17,0.25,0.14,,1.0,,2.0,,2.0,,,,,,,25.485406248169,70.817498249247,3.0,2.0,,,,,,,,,,,1.0,,,,,2.0,,,
14053822,home,Excelsior,Lewis Schouten,,,lewis-schouten,L. Schouten,D,14,191,149,M,1145987,EUR,1075852800,D,14,14,True,16.0,13.0,4.0,2.0,0.0,5.0,5.0,8.0,11.0,1.0,,,,27.0,20.0,6.6,3.0,0.00693599,32.152114612749,6.0,-1.3003653095178,,0,,0.06,0.02,-0.05,,,,,2.0,,,1.0,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,
14053822,home,Excelsior,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,11.0,9.0,3.0,2.0,0.0,4.0,6.0,5.0,5.0,2.0,,,,27.0,19.0,7.8,4.0,0.00185695,55.540906789892,6.0,30.311866456184,,2,,-0.09,0.05,0.14,,1.0,2.0,1.0,3.0,4.0,3.0,,,,1.0,,,,,,,,2.0,,,1.0,1.0,0.2676,0.7433,0.51,,,1.0,,,,,,
14053822,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,,,,,0.0,,,,,,,,,1.0,4.0,,1.0,,,,,,0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
14053822,home,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,home,Excelsior,Stan Henderikx,Stan Hendrikx,,henderikx-stan,S. Henderikx,D,5,187,51,M,1133679,EUR,1057622400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,home,Excelsior,Simon Janssen,Simon,Janssen,simon-janssen,S. Janssen,D,15,179,38,M,946950,EUR,969840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,home,Excelsior,Chris-Kévin Nadje,Chris-Kévin,Nadje,chris-kevin-nadje,C. Nadje,M,18,190,337,M,1528458,EUR,997747200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,home,Excelsior,Nolan Martens,,,nolan-martens,N. Martens,M,2,180,83,M,1153163,EUR,1089158400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,home,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193,65,M,991039,EUR,962064000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190,4420,M,927359,EUR,995846400,G,1,1,False,38.0,19.0,23.0,5.0,0.0,18.0,25.0,1.0,13.0,8.0,,1.0,3.0,90.0,45.0,6.0,20.0,0.00070676,78.119431219825,12.0,16.177218261363,0.0719,0,-0.4671,0.11,0.02,-0.16,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14053822,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,False,29.0,18.0,7.0,1.0,0.0,11.0,15.0,7.0,14.0,4.0,,,,90.0,42.0,5.9,14.0,0.00356581,160.77911755311,13.0,69.440934327363,,0,,-0.1,0.14,-0.41,,,,,1.0,1.0,,,1.0,1.0,,,31.230850024143,81.435175346349,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Josip Šutalo,,,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,60.0,54.0,6.0,5.0,0.0,39.0,41.0,15.0,19.0,1.0,,,,90.0,75.0,6.8,8.0,0.0112143,181.34425429776,18.0,66.113842423734,,0,,0.2,0.06,-0.2,,,2.0,1.0,2.0,4.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,josip.sutalo,
14053822,away,AFC Ajax,Youri Baas,,,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,87.0,74.0,9.0,2.0,0.0,55.0,63.0,19.0,24.0,3.0,,,,90.0,98.0,7.1,13.0,0.0185576,205.20945395596,33.0,22.24079702228,,0,,0.33,0.08,-0.24,,,2.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0
14053822,away,AFC Ajax,Jorthy Mokio,,,jorthy-mokio,J. Mokio,M,24,182,3119,M,1563462,EUR,1204243200,D,24,24,False,52.0,44.0,2.0,,0.0,32.0,35.0,12.0,17.0,9.0,,,,80.0,82.0,6.5,12.0,0.0139188,209.89362784434,23.0,116.7640400757,,0,,-0.18,0.31,-0.37,,1.0,3.0,1.0,7.0,6.0,1.0,,4.0,2.0,1.0,,43.4219270216,70.073273769776,2.0,2.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,
14053822,away,AFC Ajax,Davy Klaassen,,,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,40.0,32.0,4.0,3.0,0.0,20.0,24.0,12.0,16.0,7.0,,,,90.0,50.0,6.7,10.0,0.0138957,85.901063277616,12.0,27.228377885783,,1,,0.11,0.22,-0.12,,,,1.0,5.0,4.0,2.0,1.0,2.0,1.0,,2.0,12.148732183403,12.234966652999,1.0,1.0,True,2.0,1.0,,1.0,,,0.0222,,-0.19,,,,1.0,,,,,
14053822,away,AFC Ajax,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,6,6,False,50.0,47.0,3.0,2.0,0.0,32.0,33.0,15.0,17.0,8.0,,,,90.0,62.0,7.5,3.0,0.0583552,89.3078627425,12.0,14.028840651427,,0,,0.25,0.07,0.15,,,,4.0,,9.0,,3.0,3.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Sean Steur,Sean Steur,,sean-steur,S. Steur,M,48,180,722,M,1859920,EUR,1200009600,M,48,48,False,43.0,37.0,3.0,1.0,0.0,22.0,23.0,15.0,20.0,4.0,,,,80.0,48.0,6.4,6.0,0.0327404,204.26207248832,20.0,64.227462206836,,0,,0.07,0.13,-0.19,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,26.220295039608,26.249025581914,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Rayane Bounida,Rayane Bounida,,rayane-bounida,R. Bounida,M,43,179,3967,M,1403090,EUR,1141344000,F,43,43,False,15.0,12.0,1.0,1.0,1.0,2.0,4.0,10.0,11.0,3.0,,,,67.0,39.0,7.4,10.0,0.432586,107.86068497727,12.0,42.527970224261,,2,,0.28,0.4,0.23,,4.0,2.0,,2.0,4.0,2.0,4.0,1.0,1.0,1.0,,15.020640694989,44.347530213311,3.0,3.0,,,2.0,,3.0,,1.0,0.0695,,-0.29,,,,1.0,,1.0,,,
14053822,away,AFC Ajax,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,9,9,False,8.0,5.0,,,1.0,3.0,5.0,2.0,3.0,,,,,67.0,17.0,6.8,5.0,0.29808,46.737053739849,5.0,28.44278656216,,0,,-0.34,0.46,-0.02,,,,,2.0,4.0,4.0,,,,2.0,,25.828637884329,31.661572932276,2.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,KDolberg,
14053822,away,AFC Ajax,Mika Godts,Mika Godts,,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,False,37.0,29.0,6.0,5.0,0.0,16.0,18.0,13.0,19.0,7.0,,,,90.0,59.0,9.0,16.0,0.0290379,283.86888913561,24.0,126.32638020579,,5,,-0.09,0.31,-0.01,,1.0,,1.0,6.0,5.0,6.0,,,,2.0,3.0,33.346505621111,91.736010854508,3.0,1.0,,,2.0,,3.0,3.0,,0.5834,0.6363,0.83,,,2.0,2.0,,,,,
14053822,away,AFC Ajax,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,F,17,17,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,23.0,10.0,6.4,3.0,0.023736,64.724226098496,4.0,30.584519633196,,0,,-0.14,-0.05,-0.04,,2.0,,,1.0,1.0,,,,,1.0,,10.240241555221,25.336156476467,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,True,7.0,6.0,,,0.0,6.0,6.0,,1.0,,,,,23.0,9.0,6.4,1.0,0.00020614,40.599120040667,4.0,13.827479476031,,1,,-0.12,0.11,0.0,,,,,,,,,,,,,22.970189868669,24.696073068405,1.0,,,,,,,,,0.0595,,-0.3,,,,1.0,2.0,,,wout.weghorst,
14053822,away,AFC Ajax,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10723,M,804434,EUR,910224000,D,32,32,True,10.0,9.0,,,0.0,4.0,5.0,5.0,5.0,1.0,,,,10.0,14.0,6.6,4.0,0.00507186,20.158933531303,3.0,10.545543746916,,0,,0.02,0.0,-0.01,,,,1.0,2.0,1.0,2.0,,,,,,9.8314976362157,11.078714907425,1.0,,,,,,,,,,,,,,,,,,,tomiyasu_t,
14053822,away,AFC Ajax,Jinairo Johnson,Jinairo Johnson,,jinairo-johnson,J. Johnson,D,15,180,175,M,1823943,EUR,1181692800,M,57,57,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,,10.0,7.0,6.5,3.0,0.00069701,15.346234668811,3.0,12.42306814038,,0,,0.0,0.03,0.13,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
14053822,away,AFC Ajax,Paul Reverson,Paul Reverson,,paul-reverson,P. Reverson,G,1,194,290,M,1403089,EUR,1119225600,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Joeri Heerkens,,,jesse-joeri-heerkens,J. J. Heerkens,G,1,193,493,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Gerald Alders,Gerald Alders,,gerald-alders,G. Alders,D,3,179,240,M,1403075,EUR,1115424000,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Aaron Bouwman,Aaron Bouwman,,aaron-bouwman,A. Bouwman,D,3,188,790,M,1586649,EUR,1188259200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Lucas Rosa,,,lucas-rosa,L. Rosa,D,2,177,710,M,970860,EUR,954720000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Abdellah Ouazane,Abdellah Ouazane,,abdellah-ouazane,A. Ouazane,M,7,184,4544,M,1931396,EUR,1231977600,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Tijn Peters,Tijn Peters,,tijn-peters,T. Peters,M,10,178,69,M,2188049,EUR,1141344000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053822,away,AFC Ajax,Steven Berghuis,,,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
