match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalOffside,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
14083292,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191.0,2805,M,791773,EUR,796003200,G,1,1,False,40.0,24.0,24.0,8.0,0.0,19.0,23.0,5.0,17.0,7.0,2.0,4.0,90.0,47.0,6.9,16.0,0.00180678,89.950017359504,13.0,39.969947396251,0.9056,0,1.0544,0.12,-0.05,-0.06,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175.0,2582,M,353250,EUR,818899200,D,20,20,False,12.0,10.0,3.0,3.0,0.0,4.0,6.0,6.0,6.0,2.0,,,65.0,23.0,6.6,4.0,0.0229569,78.54094478237,6.0,30.803003525419,,0,,0.06,0.21,-0.15,,,,1.0,1.0,1.0,1.0,1.0,1.0,16.839423800068,35.275673516799,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180.0,881,M,838159,EUR,859680000,D,5,5,False,37.0,31.0,9.0,3.0,0.0,21.0,22.0,10.0,15.0,4.0,,,90.0,50.0,6.7,6.0,0.0042883,78.455728871134,10.0,40.570145365952,,0,,0.08,0.09,-0.04,,,,,8.0,8.0,,3.0,2.0,,,,,4.0,5.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,16,16,False,21.0,16.0,1.0,,0.0,14.0,18.0,2.0,3.0,2.0,,,90.0,33.0,7.0,5.0,0.00083757,12.105026898967,2.0,-3.2866413300194,,0,,-0.07,0.02,-0.02,,,,,4.0,10.0,1.0,3.0,1.0,,,,,2.0,9.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171.0,4445,M,855835,EUR,968025600,D,17,17,False,26.0,21.0,2.0,,0.0,8.0,10.0,13.0,16.0,5.0,,,90.0,49.0,6.5,9.0,0.0502554,153.34261923955,13.0,98.211114407625,,2,,0.01,0.31,-0.07,,,,3.0,5.0,4.0,1.0,3.0,2.0,36.708790442287,76.380360642768,3.0,,1.0,1.0,,2.0,,2.0,,sergiogm_10,1.0,2.0,1.0,1.0,1.0,0.0946,-0.51,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,M,11,11,False,16.0,11.0,1.0,1.0,1.0,6.0,8.0,5.0,8.0,3.0,,,65.0,22.0,6.5,9.0,0.0682301,66.650062940788,8.0,32.012857639443,,0,,0.11,0.15,-0.07,,,,3.0,3.0,,,,,12.534965507693,31.695391591446,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
14083292,home,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177.0,607,M,1216309,EUR,1012608000,M,4,4,False,28.0,21.0,1.0,,1.0,12.0,15.0,9.0,13.0,6.0,,,90.0,46.0,6.7,9.0,0.0156702,85.914829939878,12.0,-7.522427833538,,1,,0.16,0.1,-0.1,,Jon Gorrotxategi,,1.0,5.0,3.0,2.0,2.0,2.0,,,,1.0,2.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,0.0298,-0.15,,1.0,1.0,,,,,,,,,,,
14083292,home,Real Sociedad,Carlos Soler,carlos-soler,C. Soler,M,18,180.0,3724,M,832427,EUR,852163200,M,18,18,False,20.0,15.0,4.0,1.0,0.0,7.0,8.0,8.0,12.0,4.0,,,82.0,26.0,6.8,6.0,0.00912646,61.873643674654,6.0,-26.253627839225,,0,,0.17,0.06,-0.01,,,,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,Carlos10Soler,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
14083292,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178.0,481,M,1139409,EUR,1057190400,M,15,15,False,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,2.0,,,90.0,35.0,6.0,11.0,0.00373373,44.899687621125,5.0,9.7186030065921,,0,,-0.18,-0.12,-0.05,,Pablo Marín,,,7.0,3.0,,1.0,,,,,,1.0,,3.0,,3.0,2.0,,,,3.0,,,,,,1.0,,5.0,1.0,,,,,,,,,,
14083292,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185.0,6267,M,949156,EUR,1031443200,F,24,24,False,6.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,1.0,1.0,,,29.0,9.0,7.6,2.0,0.00112136,33.304874363443,4.0,-14.585053218873,,1,,-0.01,0.0,-0.01,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,luka_sucic,,1.0,,,,0.302,0.51,,,,,1.0,1.0,0.8823,,,,,,,
14083292,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181.0,11730,M,823622,EUR,861580800,F,10,10,False,26.0,20.0,3.0,2.0,0.0,8.0,10.0,12.0,16.0,3.0,,,82.0,48.0,8.2,12.0,0.068003,100.44845456736,10.0,38.050813169697,,2,,0.08,0.45,0.22,,,,,5.0,5.0,,2.0,1.0,23.778290782437,37.019347534703,2.0,2.0,,1.0,1.0,1.0,1.0,,,mikel10oyar,,6.0,2.0,1.0,,1.0078,0.5,,,1.0,1.0,1.0,1.0,0.9768,True,,,,,,
14083292,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179.0,748,M,980410,EUR,1012435200,M,8,8,True,20.0,19.0,4.0,4.0,0.0,9.0,9.0,10.0,11.0,5.0,,,61.0,34.0,6.9,6.0,0.00836577,113.26591957796,13.0,24.589666157267,,3,,0.18,0.33,-0.04,,,,1.0,4.0,5.0,,,2.0,14.190561437366,29.498843465612,2.0,1.0,1.0,,,2.0,2.0,,,,,4.0,1.0,3.0,,0.2279,-0.55,,1.0,,,,,,,,,,,,
14083292,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176.0,6479,M,1116388,EUR,1027382400,D,2,2,True,9.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,3.0,,,25.0,22.0,6.9,3.0,0.00469771,11.510265027357,1.0,9.624839249307,,0,,0.06,0.02,0.16,,Jon Aramburu,,1.0,2.0,2.0,,,2.0,,,,,,,1.0,2.0,,2.0,,ElBufalo,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Job Ochieng,job-ochieng,J. Ochieng,M,47,185.0,692,M,1111081,EUR,1042761600,F,47,47,True,12.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,3.0,,,25.0,22.0,6.7,9.0,0.0427943,103.09416099101,7.0,69.234500367979,,0,,0.14,0.27,-0.01,,,,1.0,3.0,1.0,,,1.0,26.54083719099,81.051629565605,3.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,
14083292,home,Real Sociedad,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184.0,4247,M,839585,EUR,884131200,M,12,12,True,9.0,6.0,,,0.0,4.0,4.0,2.0,5.0,1.0,,,8.0,12.0,6.7,4.0,0.00030987,4.7998051002098,1.0,4.0201450648822,,0,,-0.06,0.03,0.13,,,,,,2.0,,,,,,,,,2.0,,,,,,YangelHerrera8,,,,,,,,,,1.0,,,,,,,,,,,
14083292,home,Real Sociedad,Orri Steinn Óskarsson,orri-steinn-oskarsson,O. S. Óskarsson,F,9,186.0,2706,M,1026015,EUR,1093737600,F,9,9,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,8.0,6.0,7.4,2.0,0.00010826,9.2260368968863,2.0,3.0356504635337,,2,,-0.09,0.17,0.0,,,,,1.0,,,,,6.057575488584,6.153824501885,1.0,,,,,,,1.0,,,,,,1.0,,0.9695,0.49,,,,,1.0,1.0,0.7321,,1.0,,,,,
14083292,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194.0,111,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185.0,1209,M,1466116,EUR,1145750400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175.0,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178.0,410,M,785468,EUR,764812800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Dani Díaz,dani-diaz,D. Díaz,M,26,165.0,312,M,1466128,EUR,1150934400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dani Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,home,Real Sociedad,Wesley,wesley,Wesley,F,22,180.0,9953,M,1211632,EUR,1109980800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,wesley_teixeira005,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Iñaki Peña,inaki-pena,I. Peña,G,13,185.0,45964,M,794949,EUR,920332800,G,13,13,False,81.0,60.0,29.0,9.0,0.0,52.0,54.0,8.0,27.0,13.0,,,90.0,91.0,6.0,21.0,0.129429,233.04052073129,30.0,189.93016402146,,0,-0.4088,0.28,0.11,-0.31,-0.83,,,,,,,3.0,,,,,1.0,,,,,,,,inakipenya,,,,,,,,,1.0,,,,,,,,1.0,3.0,3.0,,
14083292,away,Elche,David Affengruber,david-affengruber,D. Affengruber,D,22,185.0,1024,M,988672,EUR,984960000,D,22,22,False,68.0,61.0,4.0,1.0,0.0,38.0,41.0,23.0,27.0,3.0,,,90.0,77.0,5.9,7.0,0.0120559,124.19907200068,16.0,50.179901728082,,1,,0.05,0.16,-0.47,,,,,1.0,2.0,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,,0.0118,-0.13,,,,,,,,,,,,,,
14083292,away,Elche,Víctor Chust,victor-chust,V. Chust,D,23,182.0,605,M,855831,EUR,952214400,D,23,23,False,82.0,81.0,,,0.0,50.0,51.0,31.0,31.0,1.0,,,72.0,84.0,6.2,2.0,0.0170978,202.61704055371,29.0,58.526155946405,,0,,0.28,0.13,-0.41,,,,,4.0,,1.0,,,18.730365554159,19.79554194762,1.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
14083292,away,Elche,John Donald,john-nwankwo,J. Donald,D,18,185.0,201,M,1094758,EUR,969840000,D,18,18,False,27.0,25.0,,,0.0,9.0,10.0,16.0,17.0,2.0,,,55.0,36.0,6.2,4.0,0.00564944,38.448128748181,7.0,-3.7666938257599,,0,,-0.02,0.01,-0.36,,John Donald,,,,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
14083292,away,Elche,Aleix Febas,aleix-febas,A. Febas,M,14,168.0,1040,M,286167,EUR,823219200,M,14,14,False,69.0,61.0,2.0,1.0,0.0,19.0,22.0,42.0,47.0,3.0,,,90.0,81.0,6.6,12.0,0.064913,196.57704120891,23.0,81.264396919747,,1,,0.06,0.15,-0.15,,,,,2.0,4.0,,2.0,1.0,21.127237242791,21.149163600483,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,0.0248,-0.06,,,3.0,1.0,1.0,,0.0336,True,,,,,,
14083292,away,Elche,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188.0,232,M,827504,EUR,861062400,M,21,21,False,50.0,43.0,1.0,,0.0,23.0,28.0,20.0,22.0,6.0,,,73.0,67.0,7.5,10.0,0.00893581,158.98092875367,16.0,-48.397741464754,,0,,-0.15,-0.1,0.87,,,,,1.0,8.0,,,6.0,,,,,,,1.0,4.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,
14083292,away,Elche,Grady Diangana,grady-diangana,G. Diangana,M,19,180.0,2853,M,848512,EUR,892944000,M,19,19,False,29.0,26.0,,,0.0,8.0,8.0,18.0,21.0,2.0,,,79.0,42.0,6.4,6.0,0.0259858,65.612587132769,10.0,39.220053593553,,2,,0.0,0.33,-0.14,,,,1.0,5.0,4.0,1.0,,2.0,,,,,1.0,,,1.0,2.0,1.0,,,,2.0,,2.0,,0.1215,-0.55,,,,,,,,,,,,,,
14083292,away,Elche,Martim Neto,neto-martim,M. Neto,M,16,185.0,858,M,1100646,EUR,1042502400,M,16,16,False,21.0,19.0,,,0.0,5.0,6.0,14.0,15.0,2.0,,,55.0,30.0,6.0,6.0,0.019924,43.586052012733,7.0,8.6082140271532,,0,,-0.12,0.08,-0.48,,,,1.0,,2.0,,1.0,,10.735815055932,13.666253656361,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0
14083292,away,Elche,Germán Valera,german-valera,G. Valera,M,11,170.0,823,M,962710,EUR,1016236800,M,11,11,False,38.0,29.0,1.0,,0.0,6.0,10.0,23.0,28.0,4.0,,,90.0,51.0,5.8,16.0,0.0205534,118.36897104982,17.0,29.275975079581,,2,,-0.49,0.25,-0.21,,,,2.0,3.0,1.0,,,,19.956363703294,32.843202372981,2.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.2319,-0.51,,,2.0,2.0,,,,,,,,,,
14083292,away,Elche,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193.0,14656,M,1154587,EUR,1089763200,F,20,20,False,25.0,14.0,,,0.0,1.0,3.0,13.0,22.0,,,,90.0,46.0,6.4,21.0,0.276537,82.132263221461,8.0,51.297314566077,,1,,0.26,0.1,-0.11,,,,,15.0,7.0,2.0,,,19.425801942319,45.553170900886,2.0,2.0,8.0,5.0,,,,1.0,,alvarorodrigz_,,3.0,2.0,,,0.0335,0.17,,1.0,6.0,3.0,1.0,,0.5155,,,,,,,
14083292,away,Elche,André Silva,andre-silva,A. Silva,F,9,185.0,5803,M,190159,EUR,815616000,F,9,9,False,21.0,18.0,,,0.0,6.0,8.0,12.0,13.0,2.0,,,90.0,44.0,7.9,8.0,0.0461817,44.644899430661,8.0,29.78190318128,,4,,0.0,0.41,0.0,,,,,11.0,10.0,1.0,1.0,1.0,9.7264725388298,14.223491863151,2.0,2.0,6.0,2.0,,1.0,6.0,1.0,,andresilva9,,2.0,1.0,1.0,,0.8473,0.55,,,2.0,2.0,3.0,1.0,1.5052,,2.0,,,,,
14083292,away,Elche,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176.0,847,M,928672,EUR,895017600,D,3,3,True,19.0,13.0,1.0,,0.0,7.0,11.0,6.0,8.0,1.0,,,35.0,28.0,6.3,8.0,0.118488,97.537510988769,10.0,49.372538463011,,0,,-0.02,0.1,-0.21,,,,,,1.0,,,,40.438472975788,53.295137958195,2.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
14083292,away,Elche,Marc Aguado,marc-aguado,M. Aguado,M,8,178.0,373,M,1014595,EUR,951177600,M,8,8,True,35.0,31.0,2.0,1.0,0.0,14.0,15.0,17.0,20.0,1.0,,,35.0,40.0,6.7,5.0,0.0115103,35.803449721012,7.0,17.576897963131,,0,,0.1,0.04,-0.04,,,,,1.0,3.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14083292,away,Elche,Pedro Bigas,pedro-bigas,P. Bigas,D,6,180.0,322,M,141832,EUR,635040000,D,6,6,True,18.0,15.0,1.0,,0.0,11.0,12.0,4.0,6.0,,,,18.0,22.0,6.4,3.0,0.00172533,31.483493895705,5.0,16.617174523663,,0,,0.0,0.02,-0.2,,,,,1.0,2.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Lucas Cepeda,lucas-cepeda,L. Cepeda,M,24,177.0,6132,M,1126447,EUR,1036022400,F,24,24,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,17.0,10.0,6.8,3.0,0.0235249,29.441570882003,1.0,27.614888680335,,0,,0.09,0.02,0.16,,Lucas Cepeda,,3.0,,2.0,,,1.0,27.614888680335,29.441570882003,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14083292,away,Elche,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181.0,1019,M,914765,EUR,890611200,M,12,12,True,6.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,,,,11.0,11.0,6.4,3.0,0.00097975,17.142027805052,2.0,-9.201421923585,,0,,-0.01,-0.02,-0.04,,,,,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14083292,away,Elche,Matías Dituro,matias-dituro,M. Dituro,G,1,191.0,616,M,556884,EUR,547430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Alejandro Iturbe,iturbe-alejandro,A. Iturbe,G,45,186.0,277,M,1019324,EUR,1062460800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,David Delgado,david-delgado,D. Delgado,D,31,,24,M,2304408,EUR,1199145600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,David,Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Yago Santiago,yago-santiago,Y. Santiago,M,7,177.0,369,M,1092515,EUR,1047686400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Federico Redondo,federico-redondo,F. Redondo,M,5,188.0,4460,M,1117026,EUR,1042848000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Federico Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Tete Morente,tete-morente,T. Morente,F,15,180.0,435,M,605374,EUR,849657600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083292,away,Elche,Adam Boayar,adam-boayar,A. Boayar,F,32,180.0,1331,M,1518971,EUR,1129161600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
