match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
10434126,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,24.0,14.0,12.0,4.0,12.0,15.0,2.0,9.0,6.0,1.0,1.0,90.0,30.0,5.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434126,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,58.0,51.0,3.0,2.0,20.0,21.0,32.0,44.0,7.0,,,90.0,85.0,7.4,14.0,1,1.0,7.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10434126,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,3,3,False,85.0,78.0,8.0,7.0,35.0,37.0,43.0,49.0,5.0,,,83.0,91.0,7.0,8.0,0,,1.0,,,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10434126,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,73.0,69.0,5.0,4.0,41.0,43.0,28.0,30.0,7.0,,,90.0,84.0,7.0,5.0,0,,,,1.0,1.0,4.0,,,,,,4.0,1.0,1.0,,,3.0,5.0,,,,,1.0,1.0,,,,,,,,,
10434126,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,25,25,False,61.0,55.0,2.0,,23.0,25.0,33.0,48.0,6.0,,,89.0,93.0,7.0,20.0,1,,12.0,1.0,,1.0,5.0,,,3.0,3.0,1.0,,,,,,2.0,1.0,2.0,,,,,2.0,masuaku26,,,,,,,,
10434126,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,93.0,86.0,12.0,8.0,30.0,32.0,56.0,64.0,4.0,,,90.0,107.0,6.9,12.0,2,,3.0,,3.0,6.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,
10434126,home,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,False,46.0,36.0,4.0,3.0,12.0,12.0,28.0,43.0,5.0,,,63.0,67.0,7.8,21.0,0,1.0,9.0,4.0,,3.0,4.0,,2.0,4.0,3.0,,,,,,4.0,1.0,,,,,,,1.0,,,,1.0,,,,,
10434126,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,33.0,31.0,3.0,2.0,12.0,13.0,19.0,21.0,4.0,,,63.0,36.0,6.6,3.0,0,,1.0,,2.0,6.0,2.0,1.0,,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,
10434126,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,69.0,63.0,2.0,1.0,24.0,24.0,39.0,47.0,5.0,,,90.0,91.0,7.0,14.0,1,,2.0,,,6.0,8.0,1.0,2.0,3.0,1.0,,1.0,4.0,4.0,2.0,,1.0,,1.0,,,,,2.0,gedson_83,1.0,,,,,,,
10434126,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,38.0,34.0,1.0,1.0,9.0,9.0,25.0,30.0,3.0,,,83.0,52.0,8.0,8.0,3,1.0,1.0,,1.0,5.0,5.0,2.0,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,,,3.0,,,,,True,1.0,1.0,,
