match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_bigChanceCreated,player_sofascoreId,stat_penaltyConceded,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_penaltyWon,stat_hitWoodwork
11352648,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,50.0,44.0,9.0,4.0,0.0,44.0,48.0,2.0,1.0,12.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,57.0,7.0,6.0,7.879e-05,0,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352648,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,17.0,14.0,,,0.0,8.0,8.0,9.0,6.0,2.0,5.0,,,,,,90.0,35.0,6.2,6.0,0.00699881,0,,6.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352648,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,78.0,66.0,9.0,5.0,0.0,50.0,55.0,24.0,5.0,4.0,1.0,,,,,,90.0,89.0,7.7,12.0,0.0634694,3,,17.0,1.0,1.0,,,1.0,3.0,1.0,,,,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7904,0.8658,1.0,,,,,,,,,,,,
11352648,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,46.0,41.0,2.0,,0.0,33.0,36.0,10.0,,4.0,,,,,,,63.0,55.0,6.6,6.0,0.00140025,0,,8.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,
11352648,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,D,7,7,False,53.0,42.0,1.0,1.0,1.0,22.0,28.0,30.0,10.0,7.0,2.0,,,,,,90.0,91.0,7.8,20.0,0.36917,2,,21.0,,7.0,3.0,2.0,3.0,2.0,6.0,5.0,,1.0,,5.0,1.0,,2.0,,,2.0,,,0.1655,,1.0,3.0,1.0,,,,,,,,,,
11352648,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,26.0,22.0,4.0,4.0,0.0,15.0,18.0,8.0,7.0,6.0,2.0,,,,,,90.0,43.0,7.4,4.0,0.00717983,1,,7.0,,2.0,,,2.0,,2.0,,,2.0,,,,1.0,2.0,1.0,,,,2.0,0.0955,,,3.0,,carlos_baleba,,,,,,,,,
11352648,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,61.0,54.0,6.0,2.0,0.0,40.0,41.0,23.0,1.0,1.0,,,,,,,90.0,73.0,6.2,10.0,0.0600836,2,,16.0,,3.0,2.0,,,1.0,,,1.0,1.0,,3.0,2.0,1.0,,,,2.0,,,0.087,,1.0,,,pascalgross65,1.0,,,,,,,,
11352648,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,24,24,False,10.0,7.0,2.0,2.0,0.0,3.0,6.0,7.0,7.0,4.0,,,,,,,90.0,35.0,7.2,14.0,0.0405569,2,,4.0,,7.0,,,9.0,,4.0,3.0,1.0,1.0,,3.0,,,3.0,,2.0,,1.0,,0.3629,0.4162,,2.0,,simon.adingra,,,,1.0,,,,,
11352648,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,9,9,False,17.0,15.0,1.0,1.0,0.0,7.0,7.0,11.0,6.0,2.0,5.0,,,,,,88.0,35.0,6.5,11.0,0.150966,2,,8.0,1.0,6.0,1.0,2.0,2.0,,1.0,,3.0,,,1.0,,,,1.0,,1.0,,,0.5733,,2.0,,,joaopedro,,,,1.0,,,,,
11352648,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,26.0,20.0,3.0,,0.0,6.0,8.0,19.0,8.0,4.0,3.0,,,,,,90.0,48.0,6.6,14.0,0.0165514,1,,14.0,1.0,6.0,,2.0,7.0,,,,3.0,1.0,,1.0,,,5.0,1.0,,,,,0.2002,,,2.0,,KaoruM,,,,1.0,,,,,
