match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_goalAssist,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
10438150,home,Marítimo,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,32.0,22.0,17.0,7.0,17.0,18.0,5.0,14.0,2.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,90.0,42.0,6.7,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438150,home,Marítimo,Paulinho Mota,,,paulinho-mota,P. Mota,D,77,176,48,M,128326,EUR,679363200,D,27,27,False,30.0,23.0,4.0,2.0,11.0,13.0,12.0,20.0,4.0,2.0,4.0,1.0,,,,,,,90.0,63.0,6.2,19.0,0,3.0,2.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10438150,home,Marítimo,Zainadine Júnior,,,zainadine-junior,Z. Júnior,D,,178,102,M,105457,EUR,583113600,D,5,5,False,51.0,41.0,7.0,3.0,31.0,36.0,10.0,15.0,4.0,3.0,10.0,,,,,,,,90.0,59.0,6.4,11.0,0,,2.0,2.0,1.0,2.0,2.0,,,1.0,True,,,,,,,,,,,,,,,,,
10438150,home,Marítimo,Moises Mosquera,Moises Castillo Mosquera,,moises-mosquera,M. Mosquera,D,3,188,201,M,1066212,EUR,990662400,D,3,3,False,44.0,38.0,3.0,2.0,28.0,30.0,10.0,14.0,7.0,3.0,6.0,1.0,,,,,,,90.0,52.0,6.7,6.0,1,,5.0,2.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10438150,home,Marítimo,Vitor Costa,,,vitor-costa,V. Costa,M,94,182,61,M,842345,EUR,773020800,D,94,94,False,34.0,24.0,4.0,2.0,14.0,17.0,10.0,17.0,5.0,3.0,9.0,2.0,,,,,,,90.0,55.0,6.2,11.0,1,,,4.0,,1.0,,,,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,
10438150,home,Marítimo,Val Soares,,,val-soares,V. Soares,M,97,176,108,M,871681,EUR,858124800,M,8,8,False,44.0,35.0,7.0,6.0,20.0,23.0,16.0,22.0,4.0,,13.0,1.0,,,,,,,90.0,57.0,7.3,12.0,0,1.0,,6.0,1.0,1.0,,1.0,,2.0,,2.0,,3.0,2.0,,3.0,1.0,2.0,1.0,,,,,,,,
10438150,home,Marítimo,Rafael Brito,,,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,6,6,False,23.0,14.0,2.0,,9.0,11.0,5.0,12.0,4.0,1.0,4.0,3.0,,,,,,,82.0,33.0,6.4,11.0,0,,1.0,3.0,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,
10438150,home,Marítimo,Bruno Xadas,,,bruno-xadas,B. Xadas,M,8,179,249,M,837410,EUR,881020800,M,23,23,False,28.0,24.0,4.0,2.0,8.0,8.0,19.0,25.0,4.0,1.0,6.0,,,,,,,,71.0,41.0,7.3,9.0,0,5.0,2.0,2.0,,2.0,2.0,,3.0,1.0,,1.0,,,,,2.0,3.0,1.0,,1.0,,,,,,,
10438150,home,Marítimo,Pablo Moreno,,,pablo-moreno,P. Moreno,F,,180,183,M,964729,EUR,1020384000,M,9,9,False,12.0,11.0,,,6.0,6.0,6.0,7.0,9.0,,4.0,3.0,,,,,,,90.0,24.0,7.4,4.0,0,1.0,1.0,5.0,1.0,4.0,2.0,,,1.0,,,,3.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,
10438150,home,Marítimo,Félix Correia,,,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,M,17,17,False,15.0,11.0,,,3.0,4.0,8.0,11.0,3.0,,1.0,1.0,,,,,,,71.0,26.0,8.1,7.0,2,,,4.0,,2.0,1.0,,2.0,3.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,
