match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_punches,stat_bigChanceMissed,stat_hitWoodwork
14025202,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,1,1,False,29.0,14.0,23.0,8.0,0.0,8.0,11.0,6.0,18.0,1.0,2.0,3.0,14.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,90.0,50.0,7.8,16.0,0.00068203,0.5757,0,0.7305,0.04,0.0,0.52,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025202,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,17.0,12.0,2.0,,0.0,6.0,8.0,6.0,9.0,,2.0,3.0,6.0,,,,,,,,,77.0,31.0,6.9,9.0,0.0120405,,0,,0.01,0.17,0.17,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025202,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,12,12,False,23.0,20.0,3.0,2.0,0.0,18.0,19.0,2.0,4.0,4.0,5.0,8.0,4.0,,1.0,1.0,,,,,,90.0,39.0,6.7,3.0,0.00062175,,2,,-0.01,0.13,-0.1,,,,2.0,2.0,1.0,1.0,1.0,0.0664,0.0658,-0.21,,,,,,,,,,,,,,,,,
14025202,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,43.0,35.0,6.0,2.0,0.0,29.0,32.0,6.0,11.0,6.0,6.0,11.0,2.0,,,,,,,,,90.0,64.0,7.2,8.0,0.00198486,,0,,0.05,0.03,0.51,,,,3.0,3.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,
14025202,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,31.0,14.0,9.0,4.0,0.0,9.0,11.0,5.0,20.0,7.0,9.0,6.0,1.0,,2.0,2.0,,,,,,90.0,55.0,6.1,26.0,0.00339436,,0,,-0.03,0.01,-0.28,,1.0,,6.0,12.0,,,1.0,,,,,,3.0,1.0,3.0,,,,,,,,,,,,
14025202,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,26.0,21.0,1.0,1.0,0.0,9.0,10.0,12.0,16.0,3.0,8.0,1.0,1.0,,2.0,1.0,,,,,,90.0,39.0,6.5,8.0,0.22184,,0,,0.18,-0.72,-0.25,,,3.0,1.0,7.0,,,,,,,,2.0,3.0,1.0,1.0,True,2.0,,,,,,,,,,
14025202,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,27.0,19.0,5.0,1.0,1.0,12.0,15.0,7.0,12.0,1.0,4.0,3.0,,,2.0,1.0,,,,,,90.0,50.0,7.6,14.0,0.274117,,0,,0.42,0.07,0.26,,8.0,,1.0,1.0,,,2.0,,,,1.0,3.0,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,
14025202,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,32.0,21.0,,,0.0,13.0,14.0,8.0,18.0,2.0,3.0,,8.0,,1.0,,,,,,,89.0,44.0,6.2,14.0,0.00498406,,1,,-0.05,0.31,-0.01,,,,3.0,10.0,,,2.0,0.0349,,-0.28,1.0,1.0,2.0,,2.0,,3.0,,,,,1.0,,,,,
14025202,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,,1.0,1.0,2.0,,,,,,,,,66.0,15.0,6.8,7.0,0.00708595,,1,,0.12,0.29,0.14,,3.0,,,,,1.0,,0.092,,-0.34,,,,1.0,,,,,1.0,1.0,,,1.0,,,,
14025202,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55466,M,,980623,EUR,1013644800,F,27,27,False,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,,,,1.0,,,,,,,,,67.0,18.0,7.0,5.0,0.019671,,1,,-0.03,0.13,-0.04,,,,5.0,10.0,1.0,,1.0,0.289,0.8141,0.51,,,1.0,,,,4.0,,,,,,,1.0,,,
14025202,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,15.0,10.0,3.0,2.0,0.0,2.0,3.0,8.0,12.0,,6.0,,2.0,,3.0,2.0,,,,,,67.0,31.0,6.9,10.0,0.0175573,,1,,0.03,-0.43,-0.02,,1.0,2.0,1.0,4.0,1.0,,,0.0524,0.046,0.01,,1.0,2.0,3.0,,,,,2.0,1.0,,,,,,,
