match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,reason
10382149,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10382149,,,,,90,6.0,,1,,,card,Tijjani Noslin,False,120551781.0,False,yellow,1069244.0,Tijjani Noslin,,,
10382149,,2.0,3.0,,90,5.0,,1,,,goal,,,167086063.0,False,regular,1069244.0,Tijjani Noslin,,,
10382149,,,,,90,3.0,,1,,,substitution,,,121449572.0,False,regular,,,False,,
10382149,,2.0,2.0,,90,1.0,,1,,,goal,,,167086005.0,True,regular,945878.0,Florian Krüger,,,
10382149,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,8.0,
10382149,,,,,89,,,2,,,card,Mike te Wierik,False,120551724.0,True,yellow,127554.0,Mike te Wierik,,,Foul
10382149,,,,,87,,,4,,,substitution,,,121449503.0,True,regular,,,False,,
10382149,,1.0,2.0,,84,,,7,,,goal,,,167085860.0,False,regular,148615.0,Paul Gladon,,,
10382149,,1.0,1.0,,78,,,13,,,goal,,,167085749.0,False,regular,148615.0,Paul Gladon,,,
10382149,,,,,72,,,19,,,card,Úmaro Embaló,False,120551622.0,False,yellow,901857.0,Úmaro Embaló,,,Foul
10382149,,,,,68,,,23,,,substitution,,,121449355.0,True,injury,,,True,,
10382149,,,,,62,,,29,,,substitution,,,121449290.0,True,regular,,,False,,
10382149,,,,,62,,,29,,,substitution,,,121449289.0,True,regular,,,False,,
10382149,,,,,58,,,33,,,substitution,,,121449249.0,False,regular,,,False,,
10382149,,,,,58,,,33,,,substitution,,,121449248.0,False,regular,,,False,,
10382149,,,,,49,,,42,,,card,Radinio Balker,False,120551458.0,True,yellow,947049.0,Radinio Balker,,,Foul
10382149,,,,,48,,,43,,,substitution,,,121449135.0,False,injury,,,True,,
10382149,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10382149,,1.0,0.0,,45,,,1,,,goal,,,167084985.0,True,regular,986395.0,Ricardo Pepi,,,
10382149,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,2.0,
10382149,,,,,17,,,29,,,card,Iñigo Cordoba,False,120551085.0,False,yellow,605650.0,Íñigo Cordoba,,,Foul
10382149,,,,,-5,,,6,,,card,Julio Velazquez,False,120551203.0,False,yellow,,,,,Argument
