match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10382149,home,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196.0,65,M,149660,EUR,764380800,G,1,1,False,27.0,14.0,20.0,7.0,8.0,11.0,6.0,16.0,1.0,1.0,12.0,2.0,2.0,3.0,1.0,1.0,90.0,34.0,6.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185.0,416,M,961678,EUR,1013990400,D,21,21,False,41.0,34.0,5.0,4.0,13.0,16.0,21.0,26.0,,3.0,6.0,,,,,,88.0,72.0,6.9,12.0,0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191.0,47,M,127554,EUR,707961600,D,5,5,False,54.0,47.0,2.0,1.0,34.0,38.0,13.0,16.0,1.0,3.0,4.0,,,,,,90.0,61.0,6.8,8.0,0,,,2.0,,,,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
10382149,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190.0,152,M,947049,EUR,904780800,D,12,12,False,72.0,65.0,11.0,5.0,30.0,31.0,35.0,41.0,6.0,9.0,7.0,,,,,,90.0,85.0,6.5,8.0,0,,2.0,4.0,,1.0,,4.0,1.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,
10382149,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188.0,289,M,980915,EUR,1000857600,D,18,18,False,42.0,34.0,2.0,,9.0,12.0,25.0,31.0,1.0,6.0,5.0,,,,,,90.0,64.0,5.7,16.0,0,1.0,,2.0,,3.0,3.0,2.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
10382149,home,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180.0,315,M,798177,EUR,857088000,M,6,6,False,41.0,36.0,1.0,1.0,8.0,9.0,28.0,35.0,2.0,5.0,4.0,,,,,,90.0,56.0,6.8,9.0,2,3.0,,6.0,2.0,1.0,1.0,,,5.0,2.0,,,,,,,1.0,True,1.0,1.0,,,,,,,,
10382149,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1455,M,1121400,EUR,1065225600,M,40,40,False,28.0,23.0,2.0,2.0,5.0,6.0,18.0,22.0,,,4.0,,,,,,68.0,40.0,7.4,7.0,1,,2.0,7.0,,,1.0,2.0,,4.0,3.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,
10382149,home,FC Groningen,Daleho Irandust,,,daleho-irandust,D. Irandust,M,,175.0,412,M,860148,EUR,896918400,M,10,10,False,15.0,11.0,1.0,,1.0,1.0,10.0,16.0,2.0,4.0,2.0,,,,,,62.0,26.0,6.3,9.0,1,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
10382149,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186.0,130,M,945878,EUR,918864000,M,23,23,False,13.0,10.0,2.0,,4.0,4.0,7.0,16.0,,2.0,3.0,,,,,,90.0,27.0,7.1,11.0,2,7.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,
10382149,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,M,34,34,False,26.0,24.0,1.0,1.0,4.0,4.0,21.0,24.0,,3.0,1.0,,,,,,62.0,38.0,7.4,5.0,2,2.0,,3.0,1.0,,2.0,,,3.0,3.0,,,3.0,,,,,,,1.0,1.0,1.0,,0ratmangoen,1.0,1.0,,
10382149,home,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3729,M,986395,EUR,1042070400,F,9,9,False,24.0,20.0,,,6.0,7.0,15.0,18.0,1.0,2.0,6.0,,,,,,90.0,36.0,7.4,10.0,1,1.0,3.0,4.0,,,1.0,,2.0,1.0,,5.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,
10382149,home,FC Groningen,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179.0,1940,M,877037,EUR,959299200,F,27,27,True,6.0,2.0,1.0,,,,2.0,8.0,,,1.0,,,,,,28.0,18.0,7.2,8.0,3,2.0,2.0,3.0,,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,2.0,,,,1.0,1.0,,
10382149,home,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175.0,1255,M,964154,EUR,1023408000,M,7,7,True,6.0,2.0,1.0,,1.0,1.0,3.0,11.0,1.0,5.0,1.0,,,,,,28.0,19.0,6.3,11.0,0,6.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,2.0,,,,,,
10382149,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182.0,5611,M,235404,EUR,737424000,M,4,4,True,6.0,5.0,1.0,1.0,,,5.0,6.0,2.0,2.0,1.0,,,,,,22.0,10.0,6.4,1.0,0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175.0,108,M,352552,EUR,840844800,D,2,2,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,10.0,2.0,6.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202.0,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Jan Hoekstra,,,jan-hoekstra,J. Hoekstra,G,16,200.0,54,M,893584,EUR,902188800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Yahya Kalley,Yahya Kalley,,kalley-yahya,Y. Kalley,D,2,185.0,50,M,1050457,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Marin Šverko,,,marin-sverko,M. Šverko,D,33,186.0,248,M,822485,EUR,886550400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178.0,172,M,910049,EUR,985305600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Ramon Pascal Lundqvist,,,ramon-pascal-lundqvist,R. Lundqvist,M,10,178.0,118,M,363902,EUR,863222400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382149,home,FC Groningen,Emmanuel Matuta,,,emmanuel-matuta,E. Matuta,M,6,178.0,48,M,966538,EUR,1014336000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
