match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14109623,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,106,M,934201,EUR,966988800,G,71,71,False,12.0,9.0,3.0,0.0,9.0,9.0,3.0,2.0,9.0,2.0,2.0,1.0,1.0,90.0,22.0,7.3,3.0,2.973e-05,0.5436,0.0,-0.0421,-0.01,0.01,-0.06,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109623,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,704,M,797602,EUR,872812800,D,18,18,False,24.0,19.0,2.0,0.0,6.0,7.0,17.0,,4.0,,,,,90.0,56.0,8.3,15.0,0.230352,,4.0,,0.38,0.46,-0.14,,2.0,13.0,9.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.406,0.9739,3.0,0.47,,,,,,,,,,,,,,,,,,
14109623,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,False,46.0,41.0,3.0,0.0,27.0,28.0,18.0,1.0,1.0,,,,,45.0,48.0,6.5,5.0,0.00999023,,0.0,,0.15,0.05,-0.17,,2.0,14.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14109623,home,Gaziantep FK,Myenty Abena,myenty-abena,M. Abena,D,14,191.0,241,M,555422,EUR,787190400,D,14,14,False,78.0,76.0,2.0,0.0,51.0,52.0,26.0,3.0,4.0,,,,,90.0,89.0,6.8,3.0,0.0448892,,0.0,,-0.1,0.08,-0.03,,1.0,25.0,,,1.0,4.0,,,,,,3.0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14109623,home,Gaziantep FK,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,M,77,77,False,92.0,82.0,9.0,0.0,42.0,45.0,47.0,2.0,11.0,,,,,90.0,108.0,7.3,11.0,0.110502,,1.0,,0.46,0.2,-0.01,,6.0,40.0,1.0,1.0,3.0,5.0,,,1.0,,,4.0,3.0,,,,0.0096,,1.0,0.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
14109623,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,426,M,228342,EUR,656985600,M,5,5,False,38.0,33.0,5.0,0.0,14.0,14.0,24.0,1.0,2.0,,,,,61.0,47.0,7.5,7.0,0.422314,,1.0,,0.58,-0.16,0.23,,2.0,19.0,1.0,1.0,1.0,3.0,1.0,,,,,2.0,,,1.0,,0.0381,,1.0,-0.05,,,,,,,,,,1.0,1.0,,,,,,,
14109623,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,False,36.0,28.0,4.0,0.0,9.0,10.0,26.0,,3.0,,,,,90.0,46.0,6.9,10.0,0.23608,,3.0,,0.38,0.07,0.0,,1.0,19.0,,,2.0,3.0,,,2.0,1.0,,1.0,1.0,2.0,2.0,,0.1425,0.1107,1.0,-0.55,,,,3.0,,,,,,,,,,,,,,
14109623,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,F,61,61,False,39.0,36.0,4.0,0.0,18.0,18.0,21.0,,4.0,,,,,75.0,45.0,6.9,5.0,0.0253457,,0.0,,-0.05,0.13,0.16,,3.0,18.0,1.0,,1.0,3.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,
14109623,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,F,44,44,False,41.0,36.0,9.0,1.0,7.0,8.0,33.0,,2.0,,,,,89.0,65.0,8.3,17.0,0.481098,,6.0,,0.1,0.14,-0.03,,6.0,29.0,11.0,1.0,1.0,6.0,1.0,,4.0,1.0,1.0,,,,4.0,1.0,1.3167,0.873,6.0,0.17,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,
14109623,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,196,M,883355,EUR,962668800,D,11,11,False,21.0,17.0,,0.0,6.0,6.0,15.0,,4.0,,,,,89.0,44.0,6.8,15.0,0.0206918,,3.0,,-0.11,0.32,-0.18,,,11.0,1.0,,7.0,5.0,1.0,4.0,1.0,,,,,5.0,4.0,,0.1046,,1.0,-0.35,,,,2.0,,,1.0,,,,2.0,1.0,,1.0,,,,
