match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_totalTackle,captain,stat_outfielderBlock,stat_accurateCross,stat_aerialWon,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
10408361,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,False,39.0,30.0,16.0,9.0,22.0,27.0,8.0,12.0,3.0,9.0,2.0,3.0,4.0,2.0,2.0,90.0,56.0,7.2,9.0,0.0,0.0,0.00592985,0,0.5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408361,home,Osasuna,Diego Moreno,moreno-diego,D. Moreno,D,,177,31,M,1086347,EUR,993081600,D,35,35,False,38.0,26.0,3.0,1.0,15.0,21.0,11.0,20.0,1.0,8.0,,,,,,78.0,52.0,6.9,18.0,0.0305,0.0593,0.136068,1,,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408361,home,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,False,59.0,54.0,11.0,8.0,38.0,38.0,16.0,21.0,2.0,7.0,,,,,,90.0,67.0,7.0,5.0,0.0,0.0,0.0136645,0,,,,,1.0,2.0,2.0,,,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,
10408361,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,67.0,60.0,10.0,6.0,38.0,39.0,22.0,28.0,2.0,6.0,,,,,,90.0,74.0,6.7,7.0,0.0,0.0,0.00821066,0,,,,,2.0,3.0,,,,,,,1.0,,,,,True,1.0,,,,,,,,,,,,
10408361,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,54.0,48.0,3.0,1.0,18.0,19.0,31.0,40.0,,10.0,,,,,,90.0,77.0,7.1,13.0,0.0,0.0,0.0673074,0,,,,5.0,1.0,2.0,4.0,2.0,1.0,,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10408361,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,21.0,17.0,2.0,1.0,10.0,12.0,7.0,10.0,,2.0,,,,,,60.0,32.0,6.7,9.0,0.0244,0.3714,0.00464822,1,,,,1.0,2.0,6.0,3.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,
10408361,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,63.0,53.0,8.0,7.0,26.0,27.0,27.0,36.0,,10.0,,,,,,90.0,73.0,6.7,13.0,0.1448,0.0,0.0367562,1,,,,,3.0,8.0,3.0,,,,,1.0,3.0,,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,,,,,,
10408361,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,58.0,51.0,4.0,3.0,24.0,26.0,28.0,34.0,,7.0,,,,,,90.0,73.0,7.1,10.0,0.129,0.0191,0.106201,1,,,,2.0,1.0,4.0,6.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,
10408361,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,25.0,20.0,1.0,,8.0,10.0,12.0,17.0,,2.0,,,,,,60.0,34.0,6.4,10.0,0.0,0.0,0.00695384,0,,,,2.0,2.0,7.0,1.0,1.0,,,,,1.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,
10408361,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,11.0,6.0,2.0,1.0,2.0,2.0,4.0,9.0,1.0,2.0,,,,,,60.0,21.0,6.4,9.0,0.1166,0.0,0.0142821,1,,,,,1.0,2.0,3.0,,,,,,,1.0,,,1.0,,,,2.0,,3.0,1.0,1.0,1.0,2.0,,,,
10408361,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,12,12,False,25.0,20.0,3.0,3.0,4.0,4.0,17.0,25.0,,1.0,,,,,,78.0,51.0,6.7,16.0,0.0243,0.0,0.111155,1,,,,4.0,,7.0,8.0,6.0,5.0,,,2.0,2.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,3.0,,,,ez_abde,1.0,,
10408361,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,12.0,12.0,2.0,2.0,6.0,6.0,6.0,6.0,1.0,4.0,,,,,,30.0,20.0,7.0,2.0,0.1362,0.0594,0.0373288,4,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,1.0,,
10408361,home,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,True,10.0,7.0,1.0,1.0,,2.0,7.0,8.0,,,,,,,,30.0,12.0,6.3,5.0,0.0,0.0,0.00676542,0,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,
10408361,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,True,11.0,7.0,,,2.0,2.0,5.0,9.0,2.0,,,,,,,30.0,18.0,6.8,6.0,0.1496,0.0,0.0214463,2,,,,,1.0,3.0,4.0,1.0,1.0,,,,,2.0,,,,,,,3.0,,,2.0,2.0,,1.0,budimir_ante,,,
10408361,home,Osasuna,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,18,18,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,12.0,5.0,6.7,2.0,0.099,0.0,0.00027448,1,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,
10408361,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,5.0,5.0,,,,,7.0,12.0,,,,,,,,12.0,18.0,6.9,7.0,0.0207,0.0,0.145642,1,,,,7.0,,1.0,,,,,,,,2.0,,,,,,2.0,,,,1.0,1.0,,,,,,
10408361,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408361,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408361,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
