match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,stat_saves
10434157,home,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,177.0,1189,M,72999,EUR,635904000,F,10,10,False,29.0,23.0,5.0,2.0,9.0,9.0,22.0,,3.0,,,,,72.0,41.0,7.5,10.0,1,10,,16.0,3.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,2.0,2.0,3.0,1.0,2.0,,Younès,Belhanda,,1.0,,1.0,,,,,,
10434157,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180.0,414,M,343527,EUR,718156800,M,20,20,True,5.0,5.0,,,2.0,2.0,3.0,1.0,1.0,,,,,18.0,12.0,6.6,2.0,2,8,,3.0,3.0,3.0,,1.0,1.0,,,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,
10434157,home,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,178.0,352,M,51833,EUR,716083200,F,23,23,True,6.0,6.0,,,2.0,2.0,4.0,,,,,,,18.0,11.0,6.2,4.0,0,8,,4.0,6.0,,1.0,2.0,,,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
10434157,home,Adana Demirspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,172.0,204,M,256663,EUR,713145600,M,32,32,True,6.0,6.0,,,1.0,1.0,7.0,,1.0,,,,,14.0,9.0,6.6,2.0,0,10,,6.0,3.0,,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10434157,home,Adana Demirspor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175.0,70,M,226992,EUR,802915200,M,27,27,True,8.0,8.0,,,5.0,5.0,4.0,,,,,,,14.0,13.0,6.9,,2,33,,4.0,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,
10434157,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176.0,46,M,883275,EUR,912470400,D,3,3,True,3.0,1.0,,,1.0,1.0,2.0,,,,,,,8.0,4.0,6.5,2.0,0,77,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10434157,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,home,Adana Demirspor,Goran Karačić,goran-karacic,G. Karačić,G,196.0,101,M,797966,EUR,840326400,G,18,18,True,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185.0,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,,,,,,,
10434157,home,Adana Demirspor,Mert Çetin,mert-cetin,M. Çetin,D,189.0,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,home,Adana Demirspor,Samuel Nongoh,samuel-nongoh,S. Nongoh,M,170.0,49,M,1002494,EUR,1078358400,F,46,46,True,,,,,,,,,,,,,,,,,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,185.0,235,M,825850,EUR,923529600,G,25,25,False,33.0,28.0,8.0,3.0,25.0,27.0,6.0,,5.0,,,2.0,2.0,83.0,36.0,4.7,6.0,0,25,,3.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
10434157,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,176.0,59,M,993108,EUR,924307200,D,80,80,False,59.0,54.0,4.0,2.0,33.0,36.0,27.0,3.0,6.0,,,,,90.0,82.0,6.7,8.0,0,,,23.0,5.0,7.0,1.0,,,1.0,6.0,5.0,,3.0,3.0,,,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,184.0,69,M,1173638,EUR,1063497600,D,54,54,False,46.0,45.0,,,40.0,41.0,5.0,,3.0,,,,,56.0,48.0,5.5,1.0,0,43,,5.0,2.0,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,
10434157,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,180.0,183,M,332963,EUR,769564800,D,3,3,False,77.0,73.0,9.0,7.0,65.0,68.0,9.0,2.0,6.0,,,,,90.0,83.0,6.0,5.0,0,3,,8.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10434157,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,179.0,949,M,595396,EUR,780019200,D,11,11,False,69.0,63.0,5.0,3.0,34.0,36.0,33.0,1.0,6.0,,,,,90.0,86.0,6.2,6.0,1,25,,29.0,4.0,4.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,2.0,,2.0,,,,,,1.0,,,,,,,
10434157,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,169.0,85,M,984096,EUR,928195200,M,89,89,False,49.0,46.0,5.0,5.0,28.0,28.0,21.0,,1.0,,,,,76.0,57.0,6.4,5.0,0,79,,18.0,3.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10434157,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172.0,381,M,859748,EUR,763344000,M,20,20,False,39.0,32.0,5.0,3.0,10.0,10.0,34.0,,1.0,,,,,90.0,57.0,7.7,16.0,1,20,2.0,24.0,5.0,4.0,1.0,,1.0,,1.0,1.0,,3.0,,,,,5.0,2.0,7.0,1.0,3.0,3.0,,,,,,,,,,,,
10434157,away,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,180.0,416,M,546220,EUR,782352000,F,43,43,False,72.0,67.0,5.0,3.0,29.0,29.0,43.0,,5.0,,,,,90.0,91.0,7.4,11.0,1,43,,38.0,7.0,10.0,3.0,1.0,,1.0,3.0,2.0,2.0,3.0,,,,1.0,,,7.0,4.0,6.0,,,,True,,1.0,,,,,,,
10434157,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,177.0,827,M,280447,EUR,837820800,M,10,10,False,75.0,70.0,11.0,8.0,52.0,52.0,23.0,2.0,8.0,,,,,90.0,84.0,6.5,7.0,1,8,,18.0,2.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10434157,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176.0,326,M,344009,EUR,771984000,M,7,7,False,23.0,19.0,,,5.0,6.0,21.0,,1.0,,,,,85.0,37.0,6.4,11.0,4,7,1.0,15.0,6.0,2.0,,1.0,3.0,,,,3.0,1.0,1.0,2.0,,,4.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,
10434157,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,185.0,1076,M,180981,EUR,718588800,F,27,27,False,26.0,19.0,1.0,,7.0,10.0,16.0,,2.0,,,,,85.0,38.0,9.1,12.0,4,17,,12.0,4.0,4.0,,,1.0,,1.0,,1.0,,2.0,2.0,,,,,2.0,3.0,1.0,,,,,3.0,,3.0,,1.0,,,,
10434157,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,172.0,61,M,781408,EUR,822268800,D,28,28,True,25.0,23.0,1.0,,10.0,10.0,16.0,,3.0,,,,,34.0,32.0,6.7,4.0,1,28,,13.0,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,
10434157,away,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,175.0,340,,49351,EUR,627868800,F,19,19,True,7.0,7.0,,,2.0,2.0,5.0,1.0,1.0,,,,,14.0,10.0,6.7,,0,,,5.0,3.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,
10434157,away,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,190.0,21,M,43556,EUR,572400000,G,1,1,True,3.0,2.0,3.0,2.0,,,3.0,,1.0,,,,,16.0,5.0,6.6,1.0,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10434157,away,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,177.0,60,M,174141,EUR,703468800,M,17,17,True,7.0,7.0,,,6.0,6.0,2.0,,,,,,,15.0,12.0,6.9,1.0,1,14,,1.0,,3.0,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183.0,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Mert Dinc,dinc-mert,M. Dinc,D,,4,M,1464372,EUR,1111017600,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,180.0,3,M,1096284,EUR,1057795200,M,34,34,True,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Berat Eskin,eskin-berat,B. Eskin,M,176.0,7,M,1484658,EUR,1097625600,M,24,24,True,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434157,away,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,184.0,6,M,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,,,0,88,,,,,,,,,,,,,,,,,,,,,,,Ethem Balci,,,,,,,,,,,
10434157,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,181.0,25,,5810,EUR,537926400,F,23,23,True,,,,,,,,,,,,,,,,,,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
