match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_totalClearance,stat_lastManTackle,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_fouls,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_penaltyFaced,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded
14025061,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,43.0,35.0,13.0,6.0,0.0,29.0,31.0,6.0,12.0,6.0,2.0,2.0,1.0,1.0,90.0,49.0,6.8,8.0,0.00178641,61.45800884779,12.0,14.805,5.25,0.4301,0,0.1013,0.09,0.0,-0.05,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025061,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,45.0,39.0,1.0,,0.0,17.0,18.0,22.0,27.0,3.0,,,,,73.0,64.0,6.2,12.0,0.0165838,257.85695369532,21.0,95.13,47.145,,0,,-0.12,0.14,-0.18,,,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,120.96568335172,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025061,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186.0,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,False,72.0,66.0,5.0,1.0,0.0,41.0,45.0,25.0,27.0,7.0,,,,,90.0,80.0,7.1,6.0,0.011663,158.53150795922,22.0,-4.935,22.785,,0,,0.1,0.04,0.44,,,,,,,4.0,,,,2.0,2.0,2.0,,23.49006532558,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025061,home,Manchester City,Max Alleyne,alleyne-max,M. Alleyne,D,68,185.0,10963,M,,1168513,EUR,1121904000,D,68,68,False,83.0,77.0,8.0,7.0,0.0,43.0,44.0,34.0,39.0,3.0,,,,,90.0,99.0,7.4,8.0,0.0514638,300.36987090789,30.0,127.68,38.43,,1,,0.26,0.11,-0.08,,,,,,1.0,9.0,,4.0,3.0,4.0,3.0,3.0,,111.84150897872,4.0,3.0,3.0,,,1.0,1.0,0.1611,1.0,-0.54,,,,,,,,,,,,,,,,,
14025061,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,48.0,45.0,1.0,,0.0,15.0,16.0,30.0,32.0,1.0,,,,,73.0,62.0,6.7,5.0,0.132403,96.069008377225,18.0,16.38,13.23,,0,,0.17,0.07,-0.15,,,,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,,,3.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
14025061,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186.0,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,47.0,44.0,2.0,1.0,0.0,14.0,15.0,30.0,32.0,5.0,,,,,64.0,60.0,6.8,5.0,0.0286576,115.32837581514,18.0,21.0,14.28,,1,,0.27,0.1,-0.02,,,,,3.0,4.0,4.0,,,,4.0,4.0,2.0,2.0,,,,,,,,1.0,0.0476,,-0.07,,,1.0,,,,,,,,,,,,,,
14025061,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173.0,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,63.0,56.0,5.0,4.0,0.0,20.0,21.0,36.0,42.0,4.0,,,,,90.0,79.0,7.2,12.0,0.0686226,290.43754118059,36.0,88.62,19.425,,2,,0.25,0.38,-0.13,,,,1.0,,5.0,5.0,,4.0,1.0,,,,1.0,52.140446006596,4.0,,,,4.0,1.0,1.0,0.2634,,-0.21,,,1.0,True,1.0,1.0,1.0,1.0,0.043,,,,,,,,
14025061,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185.0,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,False,41.0,36.0,1.0,,0.0,10.0,11.0,26.0,30.0,1.0,,,,,90.0,59.0,6.2,9.0,0.0857899,111.06896885953,12.0,56.49,23.73,,3,,0.03,-0.59,-0.05,,,,1.0,,2.0,2.0,,2.0,1.0,3.0,,,2.0,41.404693097735,2.0,,,,1.0,1.0,1.0,0.1294,,-0.47,1.0,,1.0,,,1.0,,,,1.0,,,,,,,
14025061,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171.0,175652,M,Foden,859765,EUR,959472000,M,47,47,False,36.0,29.0,3.0,2.0,0.0,9.0,10.0,20.0,26.0,4.0,,,,,73.0,51.0,7.3,13.0,0.284424,128.08049118569,18.0,40.32,18.48,,0,,0.46,0.28,-0.07,,,,4.0,,3.0,4.0,1.0,3.0,1.0,,1.0,,1.0,27.283017382556,2.0,,,,2.0,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,
14025061,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173.0,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,37.0,30.0,,,0.0,9.0,9.0,21.0,28.0,6.0,,,,,90.0,71.0,7.8,24.0,0.31038,401.11195693347,36.0,271.32,33.6,,2,,0.28,0.73,-0.06,,,,2.0,,9.0,10.0,5.0,8.0,5.0,1.0,2.0,2.0,7.0,215.08823773583,11.0,,,,3.0,,1.0,0.0602,3.0,-0.34,,1.0,1.0,,,,,,,1.0,1.0,,,,,,
