match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_outfielderBlock,captain,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle
12117065,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,22.0,13.0,11.0,3.0,0.0,13.0,16.0,6.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,90.0,30.0,7.8,9.0,5.689e-05,0,0.2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,38.0,28.0,2.0,1.0,0.0,13.0,16.0,27.0,1.0,9.0,3.0,6.0,,,,90.0,70.0,9.3,20.0,0.0129774,3,,,,15.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,7.0,5.0,1.0,2.0,1.0778,1.9626,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,5,5,False,40.0,31.0,12.0,5.0,0.0,21.0,25.0,15.0,,2.0,4.0,7.0,,,,90.0,50.0,6.9,10.0,0.0124327,1,,,,10.0,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,0.0686,,1.0,1.0,1.0,,,,,,,,,,,
12117065,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,False,33.0,32.0,2.0,1.0,0.0,23.0,24.0,9.0,1.0,3.0,6.0,6.0,,,,90.0,45.0,7.4,2.0,0.00542763,2,,,,9.0,,2.0,,,1.0,,1.0,,,,2.0,2.0,,,0.0498,0.0547,1.0,,,1.0,1.0,,,,,,,,,
12117065,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,39.0,28.0,6.0,2.0,0.0,17.0,19.0,24.0,,1.0,,7.0,,,,90.0,57.0,6.6,17.0,0.0211201,3,,,,12.0,4.0,6.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,3.0,0.231,,2.0,,,,1.0,1.0,1.0,,,,,,,
12117065,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,30.0,24.0,,,0.0,10.0,12.0,18.0,1.0,5.0,,4.0,,,,90.0,41.0,7.4,8.0,0.293165,0,,,,14.0,,4.0,1.0,,,,,,,,3.0,2.0,2.0,3.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,
12117065,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,False,25.0,24.0,6.0,5.0,0.0,9.0,9.0,19.0,,4.0,,3.0,,,,63.0,38.0,6.9,6.0,0.00912763,1,,,,15.0,3.0,5.0,,1.0,,,,1.0,,1.0,2.0,2.0,1.0,4.0,0.0159,,,2.0,,,1.0,,,,,,,,,
12117065,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,25.0,22.0,2.0,1.0,0.0,4.0,4.0,21.0,,4.0,,3.0,,,,82.0,34.0,7.5,4.0,0.0547227,2,,,,18.0,,4.0,1.0,,1.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,0.0398,0.0246,1.0,1.0,,2.0,2.0,,,,,True,,,,
12117065,home,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,M,80,80,False,10.0,8.0,,,0.0,3.0,3.0,7.0,,2.0,,,,,,82.0,20.0,6.3,7.0,0.00272479,2,,Robert,,5.0,,7.0,,1.0,3.0,,,1.0,,,1.0,,1.0,,0.0728,,1.0,1.0,1.0,3.0,,,,,,,,,,
12117065,home,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,M,30,30,False,12.0,10.0,,,0.0,2.0,3.0,10.0,,,1.0,2.0,,,,70.0,21.0,6.5,7.0,0.013354,1,,,,8.0,1.0,6.0,,3.0,1.0,,1.0,,,,,,,1.0,0.0122,0.5454,,,,1.0,,,,,,,,,,
12117065,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,30.0,23.0,5.0,2.0,0.0,11.0,12.0,22.0,,7.0,,3.0,,,,90.0,49.0,7.2,14.0,0.116004,2,,,,15.0,4.0,4.0,1.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,2.0,1.0,0.2568,,1.0,4.0,1.0,,4.0,3.0,1.0,1.0,,,matheus_pereira,,,
12117065,home,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,1836052,EUR,1077062400,M,22,22,True,9.0,7.0,1.0,,0.0,5.0,6.0,3.0,1.0,1.0,2.0,2.0,,,,27.0,12.0,6.5,3.0,0.00219042,0,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,M,11,11,True,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,,1.0,,5.0,,,,20.0,10.0,6.6,2.0,0.000164,0,,,,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12117065,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,5.0,4.0,,,0.0,3.0,3.0,2.0,,,,,,,,8.0,5.0,6.5,1.0,0.0001465,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,5.0,5.0,1.0,1.0,0.0,5.0,5.0,,,1.0,,1.0,,,,8.0,6.0,6.6,,0.00011315,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117065,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
