match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_totalContest,stat_interceptionWon,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,captain,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
10433873,away,Giresunspor,Serginho,serginho,Serginho,M,70,180,312,M,849301,EUR,797126400,M,10,10,False,23.0,15.0,1.0,,4.0,4.0,11.0,22.0,4.0,,,82.0,38.0,6.7,14.0,3,,,2.0,5.0,1.0,,,3.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,3.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,
10433873,away,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,False,14.0,11.0,1.0,,6.0,6.0,5.0,10.0,3.0,,,45.0,23.0,6.6,9.0,1,,1.0,1.0,3.0,,,,1.0,,,3.0,,,,2.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,
10433873,away,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2639,M,992567,EUR,980985600,M,7,7,False,21.0,14.0,3.0,2.0,4.0,7.0,10.0,15.0,,,,90.0,40.0,6.5,13.0,3,1.0,,7.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,2.0,,2.0,1.0,,,,,,,,,
10433873,away,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189,338,M,331751,EUR,768182400,F,9,9,False,22.0,16.0,,,6.0,7.0,10.0,15.0,4.0,,,90.0,40.0,6.7,14.0,3,2.0,2.0,10.0,6.0,,,,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,,2.0,,4.0,1.0,,,,,,,,,2.0
10433873,away,Giresunspor,Doğan Can Davas,dogan-can-davas,D. C. Davas,M,17,170,38,M,604856,EUR,872208000,M,17,17,True,15.0,11.0,,,2.0,2.0,9.0,13.0,3.0,,,45.0,21.0,6.2,8.0,0,,,4.0,1.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,
10433873,away,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171,39,M,921402,EUR,922060800,M,19,19,True,1.0,1.0,,,,,2.0,2.0,,,,11.0,4.0,6.6,1.0,0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Erol Can Akdag,erol-can-akdag,E. C. Akdag,M,28,174,5,M,856249,EUR,840326400,M,28,28,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,8.0,4.0,6.2,1.0,0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10433873,away,Giresunspor,Mert Kurt,mert-kurt,M. Kurt,F,,180,21,M,1390413,EUR,1035504000,F,75,75,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,0,,,,,,,,,,,1.0,,1.0,,,,Mert Kurt,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,,190,12,M,81949,EUR,600134400,G,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Sergen Piçinciol,sergen-picinciol,S. Piçinciol,D,35,185,10,M,897339,EUR,813369600,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,2,184,50,M,1395435,EUR,1052092800,D,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kadir Seven,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,45,M,1084164,EUR,987724800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Talha Gür,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Şahin Dik,sahin-dik,Ş. Dik,M,17,170,49,M,1214454,EUR,1076112000,D,88,88,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Sahin Dik,,,,,,,,,,,,,,,,,,,,
10433873,away,Giresunspor,Furkan Kütük,furkan-kutuk,F. Kütük,M,97,180,9,M,1165614,EUR,1039219200,M,63,63,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
