match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,rescinded,reason,description,confirmed
10433873,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10433873,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
10433873,,,,,89,,,2,,,substitution,,121272882.0,False,False,regular,,,,,,,
10433873,,,,,88,,,3,,,substitution,,121272881.0,False,True,regular,,,,,,,
10433873,,,,,88,,,3,,,substitution,,121272880.0,False,True,regular,,,,,,,
10433873,,3.0,0.0,,87,,,4,,,goal,,165662518.0,,True,regular,781408.0,Ramazan Civelek,,,,,
10433873,,,,,84,,,7,,,card,,120433792.0,,True,yellow,68228.0,Dimitris Kolovetsios,Dimitris Kolovetsios,False,,,
10433873,,,,,82,,,9,,,substitution,,121272824.0,False,False,regular,,,,,,,
10433873,,,,,79,,,12,,,substitution,,121272799.0,False,False,regular,,,,,,,
10433873,,,,,77,,,14,,,substitution,,121272784.0,False,True,regular,,,,,,,
10433873,,,,,74,,,17,,,card,,120433735.0,,False,yellow,100102.0,Alper Uludağ,Alper Uludağ,False,Foul,,
10433873,,2.0,0.0,,71,,,20,,,goal,,165662430.0,,True,regular,49351.0,Mario Gavranović,,,,,
10433873,,,,,70,,,21,,,substitution,,121272723.0,False,True,regular,,,,,,,
10433873,,,,,70,,,21,,,substitution,,121272722.0,False,True,regular,,,,,,,
10433873,,,,,46,,,45,,,substitution,,121272539.0,False,False,regular,,,,,,,
10433873,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10433873,,,,,45,5.0,,1,,,inGamePenalty,,118404847.0,,True,missed,180981.0,Mame Thiam,,,woodwork,Woodwork,
10433873,,,,,45,4.0,,1,,,card,,120433527.0,,False,yellow,602812.0,Alexis Pérez,Alexis Pérez,False,Foul,,
10433873,,,,,45,3.0,,1,,,varDecision,,12896.0,,True,penaltyNotAwarded,68228.0,Dimitris Kolovetsios,,,,,False
10433873,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,
10433873,,1.0,0.0,,22,,,24,,,goal,,165661643.0,,True,regular,142494.0,Onur Bulut,,,,,
