match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper
10407260,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184.0,641,M,1125840,EUR,882662400,F,9,9,False,19.0,17.0,,,3.0,3.0,14.0,16.0,2.0,6.0,3.0,,,,72.0,40.0,6.8,11.0,5,10.0,,2.0,,,1.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,,,,,3.0,1.0,1.0,,,1.0,
10407260,home,KV Kortrijk,Stjepan Lončar,,,stjepan-loncar,S. Lončar,M,10,187.0,317,M,842571,EUR,847584000,M,33,33,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,5.0,,2.0,4.0,,,,18.0,13.0,6.9,2.0,0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,
10407260,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177.0,60,M,94298,EUR,748224000,F,70,70,True,10.0,9.0,,,3.0,3.0,6.0,7.0,,2.0,2.0,,,,18.0,16.0,6.6,3.0,1,5.0,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
10407260,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,M,23,23,True,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,1.0,3.0,,1.0,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10407260,home,KV Kortrijk,Maxim Deman,,,maxim-de-man,M. D. Man,G,16,194.0,40,M,966476,EUR,1003795200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,home,KV Kortrijk,Christalino Atemona,,,christalino-atemona,C. Atemona,D,3,178.0,13,M,1010140,EUR,1019779200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,home,KV Kortrijk,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,home,KV Kortrijk,Martin Regáli,,,martin-regali,M. Regáli,F,9,176.0,46,M,798790,EUR,750384000,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,away,KAS Eupen,Lennart Moser,,,lennart-moser,L. Moser,G,99,196.0,55,M,886064,EUR,944438400,G,1,1,False,17.0,7.0,12.0,2.0,6.0,8.0,1.0,9.0,,1.0,11.0,,1.0,2.0,90.0,27.0,7.1,10.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0
10407260,away,KAS Eupen,Rune Paeshuyse,,,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,17.0,12.0,5.0,1.0,11.0,11.0,1.0,6.0,3.0,5.0,3.0,,,,90.0,28.0,7.0,6.0,0,5.0,,,4.0,1.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,
10407260,away,KAS Eupen,Oleksandr Filin,,,oleksandr-filin,O. Filin,D,25,179.0,38,M,788155,EUR,835660800,D,4,4,False,31.0,21.0,5.0,,17.0,21.0,4.0,10.0,2.0,9.0,7.0,,,,90.0,42.0,7.3,10.0,0,2.0,,,3.0,,5.0,,2.0,5.0,,,,,,,,,,2.0,,,,,
10407260,away,KAS Eupen,Jason Davidson,,,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,31.0,21.0,12.0,4.0,5.0,5.0,17.0,28.0,2.0,6.0,5.0,,,,90.0,54.0,7.2,13.0,3,7.0,,1.0,2.0,2.0,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,,,,
10407260,away,KAS Eupen,Yentl Van Genechten,,,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,M,2,2,False,12.0,10.0,3.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,3.0,,,,81.0,36.0,6.9,7.0,0,1.0,,,2.0,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,
10407260,away,KAS Eupen,Brandon Baiye,,,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,28.0,21.0,1.0,1.0,11.0,14.0,10.0,14.0,1.0,8.0,7.0,,,,90.0,45.0,7.1,10.0,0,10.0,4.0,,1.0,1.0,7.0,1.0,3.0,4.0,2.0,,,,1.0,2.0,,,1.0,,,,,,
10407260,away,KAS Eupen,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,M,35,35,False,22.0,9.0,6.0,1.0,6.0,9.0,3.0,14.0,3.0,8.0,10.0,,,,90.0,41.0,7.0,18.0,1,9.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,
10407260,away,KAS Eupen,Stef Peeters,,,stef-peeters,S. Peeters,M,8,188.0,82,M,201988,EUR,697593600,M,8,8,False,45.0,28.0,10.0,5.0,15.0,22.0,15.0,37.0,,6.0,12.0,,,,90.0,75.0,7.1,31.0,2,8.0,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,14.0,2.0,,2.0,1.0,True,,,
10407260,away,KAS Eupen,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,11,11,False,14.0,9.0,1.0,1.0,2.0,3.0,7.0,12.0,,9.0,4.0,,,,65.0,42.0,6.5,18.0,2,15.0,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,5.0,8.0,4.0,1.0,,1.0,1.0,,3.0,4.0,,,,,
10407260,away,KAS Eupen,Smail Prevljak,,,smail-prevljak,S. Prevljak,F,9,187.0,589,M,580658,EUR,800064000,F,9,9,False,20.0,15.0,,,5.0,6.0,10.0,14.0,3.0,7.0,6.0,,,,81.0,35.0,6.8,6.0,3,7.0,1.0,,2.0,,1.0,,5.0,1.0,1.0,,,3.0,,,,,,3.0,,,1.0,,
10407260,away,KAS Eupen,Regan Charles-Cook,,,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,F,10,10,False,23.0,18.0,4.0,2.0,3.0,4.0,15.0,20.0,,4.0,4.0,,,,90.0,38.0,7.0,10.0,2,4.0,1.0,1.0,,,1.0,,1.0,,2.0,3.0,3.0,,,,1.0,,1.0,,1.0,,1.0,,
10407260,away,KAS Eupen,Djeidi Gassama,,,djeidi-gassama,D. Gassama,F,23,178.0,891,M,1142674,EUR,1063152000,F,25,25,True,2.0,2.0,,,,,2.0,3.0,,3.0,2.0,,,,25.0,14.0,6.5,6.0,0,7.0,2.0,,1.0,,,1.0,1.0,,2.0,3.0,2.0,,,,1.0,,2.0,1.0,,,,,
10407260,away,KAS Eupen,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,27,27,True,3.0,2.0,,,1.0,2.0,1.0,3.0,,,2.0,,,,9.0,7.0,6.6,3.0,0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,
10407260,away,KAS Eupen,Davo,,,davo,Davo,M,37,178.0,82,M,912046,EUR,787708800,M,13,13,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,,,,,,9.0,6.0,6.1,3.0,0,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
10407260,away,KAS Eupen,Abdul Manaf Nurudeen,,,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190.0,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,away,KAS Eupen,Arnaud Mollers,Arnaud,Mollers,arnaud-mollers,A. Mollers,D,,,1,M,1173176,EUR,1019606400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,away,KAS Eupen,Corneille Ngangala,Corneille,Ngangala,corneille-ngangala,C. Ngangala,D,,190.0,2,M,1486694,EUR,1099008000,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10407260,away,KAS Eupen,Isaac Christie-Davies,,,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
