match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_penaltyWon,player_sofascoreId,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12530874,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,29.0,23.0,13.0,7.0,0.0,21.0,22.0,2.0,7.0,1.0,1.0,5.0,1.0,2.0,3.0,90.0,36.0,7.1,6.0,0.00203305,0,-0.3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,77.0,68.0,10.0,8.0,0.0,38.0,40.0,31.0,39.0,1.0,5.0,4.0,,,,90.0,96.0,7.2,13.0,0.0231267,0,,True,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,90.0,84.0,3.0,2.0,0.0,59.0,60.0,25.0,30.0,3.0,5.0,6.0,,,,90.0,98.0,7.0,7.0,0.00821295,1,,,,,2.0,3.0,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,0.0129,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,89.0,82.0,9.0,3.0,0.0,52.0,53.0,30.0,36.0,2.0,5.0,1.0,,,,90.0,102.0,7.6,9.0,0.0101433,1,,,,,1.0,2.0,,1.0,,,3.0,1.0,2.0,1.0,1.0,,1.0,0.7884,1.0,1.0,1.0,0.8113,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,D,8,8,False,38.0,33.0,2.0,2.0,0.0,15.0,16.0,20.0,31.0,4.0,10.0,1.0,,,,90.0,72.0,7.5,17.0,0.349786,0,,,9.0,2.0,1.0,6.0,,2.0,6.0,4.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,
12530874,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,31.0,23.0,4.0,2.0,0.0,12.0,14.0,11.0,18.0,2.0,8.0,8.0,,,,90.0,58.0,7.3,15.0,0.0176392,4,,,1.0,,1.0,8.0,,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,0.3533,1.0,,4.0,0.1327,,3.0,1.0,,,1.0,2.0,1.0,1.0,,,,,
12530874,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,False,35.0,32.0,3.0,3.0,0.0,15.0,17.0,17.0,18.0,1.0,5.0,2.0,,,,80.0,46.0,7.4,3.0,0.0514509,0,,,,,,,,,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,45.0,35.0,7.0,2.0,0.0,14.0,18.0,26.0,39.0,,1.0,9.0,,,,90.0,64.0,7.3,19.0,0.555676,1,,,12.0,5.0,2.0,5.0,,,,,,,1.0,1.0,,1.0,2.0,0.1162,,,,,,3.0,2.0,,,,,,,,,,,
12530874,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,False,12.0,8.0,,,0.0,3.0,3.0,6.0,11.0,1.0,2.0,2.0,,,,69.0,25.0,6.8,7.0,0.148917,0,,,2.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,
12530874,home,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,M,91,91,False,33.0,27.0,2.0,1.0,0.0,10.0,11.0,17.0,27.0,2.0,4.0,4.0,,,,90.0,60.0,6.7,20.0,0.118679,2,,,5.0,,4.0,10.0,,4.0,2.0,1.0,,,,,1.0,,4.0,0.0582,1.0,,,0.1928,,1.0,,,,,1.0,,,,,,,
12530874,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,False,10.0,8.0,1.0,,0.0,2.0,2.0,7.0,9.0,,,2.0,,,,81.0,15.0,6.5,3.0,0.247866,2,,,1.0,1.0,3.0,5.0,,,,,,,,,,1.0,1.0,0.2037,1.0,,,0.1556,,3.0,2.0,,,1.0,,,,,,,,
12530874,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,21.0,6.0,6.7,2.0,8.868e-05,2,,,,,2.0,3.0,,1.0,,,,,,,,,1.0,0.1261,1.0,,,0.4695,,,,,,,1.0,,,pjona_9,1.0,,,
12530874,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,8.0,6.0,,,0.0,2.0,2.0,5.0,7.0,,1.0,,,,,10.0,12.0,6.9,2.0,0.0324544,0,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,
12530874,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,True,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,1.0,2.0,1.0,,,,9.0,10.0,6.9,3.0,0.00865395,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,
12530874,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,,
12530874,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530874,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
