match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed
12448257,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,27.0,18.0,16.0,7.0,0.0,14.0,15.0,4.0,12.0,6.0,2.0,4.0,90.0,35.0,7.3,9.0,0.00042544,0,0.3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448257,home,NAC Breda,Cherrion Valerius,Cherrion,Valerius,valerius-cherrion,C. Valerius,D,25,192,131,M,1515525,EUR,1127347200,D,25,25,False,14.0,11.0,2.0,1.0,0.0,10.0,11.0,1.0,3.0,2.0,,,66.0,26.0,7.3,3.0,0.00037989,1,,4.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0129,,,,,,,,,,,,,,,,,,,,,,,
12448257,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,32.0,27.0,6.0,2.0,0.0,23.0,25.0,4.0,7.0,1.0,,,90.0,46.0,7.6,5.0,0.00098341,0,,1.0,,9.0,1.0,,,,,,2.0,1.0,6.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,
12448257,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,34.0,17.0,13.0,2.0,0.0,16.0,20.0,1.0,14.0,,,,90.0,56.0,7.6,18.0,0.0312389,2,,3.0,,9.0,3.0,,,,,0.3581,,3.0,6.0,,2.0,3.0,True,2.0,1.0,2.0,1.0,1.0,0.2799,1.0,,,,,,,,,
12448257,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,19.0,9.0,3.0,1.0,0.0,4.0,11.0,5.0,8.0,3.0,,,90.0,39.0,6.7,14.0,0.00138311,0,,6.0,,4.0,1.0,,2.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,
12448257,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,22.0,16.0,1.0,1.0,0.0,12.0,18.0,4.0,4.0,4.0,,,90.0,37.0,7.0,7.0,0.00249994,0,,5.0,,3.0,2.0,,4.0,1.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,
12448257,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,False,20.0,13.0,5.0,2.0,0.0,9.0,14.0,4.0,6.0,3.0,,,90.0,34.0,6.6,7.0,0.00167391,0,,4.0,,4.0,3.0,,3.0,1.0,,,,1.0,4.0,,,2.0,,2.0,,,,,,,,,,,,,,,
12448257,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,M,2,2,False,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,79.0,13.0,6.8,2.0,0.00146463,0,,5.0,,,1.0,,3.0,2.0,2.0,,1.0,,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,
12448257,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,M,39,39,False,23.0,20.0,2.0,1.0,0.0,14.0,14.0,6.0,11.0,2.0,,,89.0,32.0,6.4,7.0,0.0053754,0,,4.0,,1.0,,,,,4.0,,1.0,,5.0,,,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,
12448257,home,NAC Breda,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188,184,M,1002607,EUR,1018656000,M,7,7,False,9.0,7.0,,,0.0,6.0,8.0,1.0,1.0,4.0,,,66.0,23.0,6.9,8.0,0.0005845,1,,5.0,,1.0,,,2.0,1.0,1.0,0.4219,1.0,2.0,4.0,,,,,,1.0,1.0,1.0,1.0,0.2918,,3.0,,2.0,,,,,,
