match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_clearanceOffLine
10434153,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1601,M,913656,EUR,978307200,G,1,1,False,15.0,11.0,5.0,1.0,11.0,12.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,90.0,24.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,2,2,False,42.0,33.0,9.0,6.0,10.0,12.0,32.0,,7.0,,,,,,90.0,67.0,7.8,15.0,3,1.0,24.0,2.0,1.0,1.0,1.0,7.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10434153,home,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1755,M,43394,EUR,664675200,D,20,20,False,37.0,34.0,4.0,3.0,19.0,19.0,18.0,3.0,3.0,,,,,,90.0,44.0,6.5,3.0,0,,15.0,,,,1.0,5.0,4.0,2.0,,,,,,,,,1.0,3.0,,True,1.0,2.0,2.0,,,,,,,
10434153,home,Beşiktaş JK,Romain Saïss,,,romain-saiss,R. Saiss,D,29,190,7992,M,187729,EUR,638409600,D,26,26,False,59.0,51.0,10.0,4.0,32.0,34.0,25.0,5.0,8.0,,,,,,90.0,70.0,6.8,8.0,0,,19.0,,,1.0,2.0,4.0,2.0,,,,,1.0,,,,,,3.0,1.0,,2.0,,,romain_saiss27,,,,,,
10434153,home,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,29,179,10392,M,174975,EUR,752630400,D,25,25,False,55.0,45.0,13.0,8.0,18.0,21.0,39.0,,11.0,,,,,,89.0,79.0,7.4,17.0,0,1.0,28.0,5.0,1.0,,1.0,1.0,5.0,,,,,,,,,,,1.0,2.0,,,4.0,2.0,masuaku26,2.0,,,,,
10434153,home,Beşiktaş JK,Berkay Vardar,,,vardar-berkay,B. Vardar,M,,188,83,M,1144933,EUR,1042502400,M,22,22,False,17.0,17.0,2.0,2.0,12.0,12.0,6.0,1.0,2.0,,,,,,45.0,24.0,6.5,3.0,0,,6.0,1.0,1.0,1.0,2.0,5.0,4.0,,2.0,,,,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,
10434153,home,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3690,M,927649,EUR,938995200,M,40,40,False,14.0,12.0,1.0,,2.0,2.0,12.0,,5.0,,,,,,90.0,25.0,6.6,5.0,5,,10.0,,,1.0,1.0,4.0,1.0,,,1.0,,,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,,,1.0,1.0,,,
10434153,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,45.0,35.0,3.0,3.0,9.0,9.0,42.0,5.0,5.0,,,,,,90.0,68.0,7.8,17.0,3,1.0,28.0,6.0,2.0,1.0,2.0,8.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,3.0,3.0,,,3.0,2.0,,,1.0,1.0,,,
10434153,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5286,M,862055,EUR,915840000,M,83,83,False,32.0,28.0,1.0,1.0,15.0,17.0,15.0,,5.0,,,,,,90.0,52.0,7.3,8.0,1,,13.0,,,1.0,,5.0,7.0,1.0,3.0,2.0,2.0,,,,1.0,,,,1.0,,1.0,5.0,3.0,gedson_83,1.0,,,1.0,,
10434153,home,Beşiktaş JK,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,14,172,2384,M,342909,EUR,792633600,M,7,7,False,28.0,24.0,5.0,4.0,9.0,9.0,24.0,,2.0,,,,,,90.0,55.0,7.3,18.0,4,,16.0,5.0,1.0,,,8.0,5.0,,3.0,7.0,3.0,1.0,3.0,1.0,,1.0,2.0,1.0,2.0,,,,,,2.0,,,,,
10434153,home,Beşiktaş JK,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,252215,EUR,713145600,F,10,10,False,12.0,9.0,,,2.0,2.0,10.0,,2.0,,,,,,89.0,22.0,7.1,7.0,3,,7.0,,,2.0,2.0,6.0,4.0,,2.0,,,,1.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,wout.weghorst,2.0,1.0,1.0,,2.0,
10434153,home,Beşiktaş JK,Kartal Kayra Yılmaz,,,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1042,M,966811,EUR,973296000,M,6,6,True,20.0,17.0,4.0,2.0,8.0,8.0,13.0,1.0,2.0,,,,,,45.0,28.0,7.5,4.0,0,1.0,10.0,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,2.0,,,2.0,2.0,,1.0,,,1.0,,
10434153,home,Beşiktaş JK,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,155,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2928,M,72127,EUR,676252800,F,9,9,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,485,M,1050730,EUR,1077753600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Francisco Montero,,,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Welinton,,,welinton,Welinton,D,,181,88,M,76529,EUR,608169600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Emirhan Delibaş,Emirhan Delibas,,emirhan-delibas,E. Delibaş,F,,184,93,M,1084867,EUR,1041379200,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Oğuzhan Akgün,,,oguzhan-akgun,O. Akgün,F,11,178,86,M,902034,EUR,994982400,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Ajdin Hasić,,,ajdin-hasic,A. Hasić,F,14,180,552,M,954832,EUR,1002412800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,home,Beşiktaş JK,Kenan Karaman,,,kenan-karaman,K. Karaman,F,19,189,1019,M,168943,EUR,762825600,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434153,away,Fatih Karagümrük,Emiliano Viviano,,,emiliano-viviano,E. Viviano,G,,195,127,M,38599,EUR,502243200,G,2,2,False,42.0,30.0,22.0,11.0,26.0,34.0,8.0,,9.0,1.0,2.0,3.0,,,90.0,50.0,5.8,12.0,0,,4.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
10434153,away,Fatih Karagümrük,Davide Biraschi,,,davide-biraschi,D. Biraschi,D,4,182,100,M,233252,EUR,773107200,D,4,4,False,4.0,2.0,,,,1.0,3.0,2.0,1.0,,,,,,14.0,11.0,7.0,2.0,0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,
10434153,away,Fatih Karagümrük,Burak Bekaroğlu,,,burak-bekaroglu,B. Bekaroğlu,D,,185,22,M,802645,EUR,861148800,D,86,86,False,43.0,35.0,10.0,4.0,31.0,35.0,8.0,5.0,1.0,,,,,,90.0,52.0,6.3,8.0,0,,4.0,,,2.0,,2.0,4.0,,,,,,,,,,1.0,,,,,3.0,1.0,,,,,,,
10434153,away,Fatih Karagümrük,Ibrahim Drešević,,,ibrahim-dresevic,I. Drešević,D,5,186,207,M,817987,EUR,854064000,D,5,5,False,53.0,49.0,5.0,3.0,41.0,43.0,10.0,1.0,4.0,,,,,,90.0,57.0,6.2,4.0,0,,8.0,,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,
10434153,away,Fatih Karagümrük,Caner Erkin,,,caner-erkin,C. Erkin,D,88,181,262,M,15680,EUR,591926400,D,88,88,False,43.0,34.0,6.0,2.0,17.0,19.0,34.0,2.0,2.0,,,,,,90.0,68.0,7.4,18.0,0,1.0,19.0,10.0,2.0,2.0,2.0,2.0,4.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,1.0
10434153,away,Fatih Karagümrük,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,3002,M,358890,EUR,835401600,M,29,29,False,52.0,48.0,4.0,3.0,28.0,29.0,23.0,3.0,5.0,,,,,,90.0,70.0,7.1,7.0,2,,20.0,,,1.0,2.0,5.0,9.0,,1.0,4.0,3.0,,1.0,1.0,,,3.0,2.0,,,2.0,2.0,1.0,,1.0,,,,,
