match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,captain,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_totalOffside
12860733,home,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,home,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,home,Grêmio,Lucas Milla,lucas-milla,Lucas Milla,M,2,176,304,M,1176212,EUR,1043712000,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,17.0,13.0,12.0,8.0,0.0,8.0,9.0,5.0,8.0,,1.0,,10.0,,2.0,,90.0,26.0,6.8,4.0,0.0007563,0,-0.1486,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
12860733,away,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,False,12.0,11.0,,,0.0,4.0,4.0,7.0,9.0,,1.0,3.0,3.0,,,,52.0,26.0,6.8,3.0,0.00661129,0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12860733,away,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,35.0,30.0,7.0,4.0,0.0,21.0,22.0,9.0,13.0,4.0,6.0,8.0,3.0,1.0,,,90.0,54.0,7.0,6.0,0.00783297,0,,,,,,,,3.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,True,,,,,,
12860733,away,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,25.0,19.0,6.0,2.0,0.0,14.0,16.0,5.0,9.0,1.0,2.0,9.0,1.0,,,,90.0,43.0,7.2,7.0,0.00200817,0,,,,,,,,3.0,3.0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,32.0,22.0,8.0,2.0,0.0,15.0,20.0,7.0,16.0,,1.0,9.0,8.0,,,,90.0,59.0,6.8,17.0,0.00976765,0,,4.0,,,,,,1.0,4.0,2.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12860733,away,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,25.0,17.0,,,0.0,10.0,12.0,7.0,13.0,2.0,5.0,2.0,2.0,,,,84.0,31.0,6.9,8.0,0.0369153,0,,,,,,,,,1.0,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,M,2,2,False,41.0,32.0,3.0,1.0,0.0,8.0,9.0,24.0,32.0,1.0,10.0,3.0,5.0,,,,90.0,65.0,6.7,17.0,0.0700818,2,,,,,2.0,0.0934,,,10.0,1.0,,,5.0,2.0,2.0,3.0,,,,,3.0,6.0,3.0,1.0,,,,,,,,
12860733,away,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,36.0,30.0,3.0,,0.0,14.0,15.0,19.0,25.0,,5.0,2.0,2.0,,,,90.0,56.0,7.2,10.0,0.101377,1,,4.0,3.0,1.0,,0.0407,0.0244,,2.0,,,1.0,3.0,2.0,2.0,1.0,Newton,,,,,2.0,1.0,1.0,1.0,,,,,,,
12860733,away,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,False,27.0,21.0,1.0,,0.0,13.0,17.0,9.0,13.0,1.0,5.0,1.0,8.0,,,,72.0,50.0,6.3,18.0,0.0675455,0,,3.0,1.0,,,,,,7.0,2.0,,,3.0,2.0,5.0,1.0,,,,,1.0,3.0,,1.0,,,,,,,,
12860733,away,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,False,23.0,21.0,1.0,,0.0,10.0,12.0,11.0,12.0,,,,4.0,,,,72.0,33.0,6.4,6.0,0.0105041,1,,1.0,,,,0.1179,,,4.0,1.0,,1.0,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,
12860733,away,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,False,14.0,11.0,,,1.0,4.0,6.0,7.0,8.0,2.0,3.0,2.0,1.0,,,,84.0,24.0,8.3,5.0,0.0121505,3,,,,1.0,,0.3945,0.9491,1.0,1.0,,,,,,2.0,,,,,2.0,,1.0,1.0,,2.0,,,1.0,,,1.0,1.0
12860733,away,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,True,15.0,11.0,3.0,1.0,0.0,2.0,2.0,9.0,16.0,,6.0,1.0,2.0,,,,38.0,30.0,7.3,7.0,0.0309733,1,,3.0,,,,0.023,,,2.0,,1.0,,6.0,6.0,,2.0,,,,1.0,,,,,1.0,,,,,,,
12860733,away,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,,1.0,,1.0,,,,18.0,12.0,7.2,2.0,0.0103837,1,,,,1.0,,0.0352,0.5035,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,
12860733,away,Criciúma,Jhonata Robert,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,11.0,10.0,5.0,4.0,0.0,4.0,4.0,6.0,7.0,,2.0,,4.0,,,,18.0,17.0,7.2,2.0,0.0118145,2,,,,1.0,,0.0913,0.0131,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,
12860733,away,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,2.0,1.0,,,,,14.0,3.0,6.6,,1.93e-06,0,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Felipe Vizeu,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,,,,14.0,4.0,6.5,2.0,0.0096266,0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Matheus Teixeira,matheus-teixeira,M. Teixeira,G,1,187,99,M,939928,EUR,920851200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860733,away,Criciúma,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
