match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyConceded,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_wonContest,captain,stat_aerialWon,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_penaltyWon,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine
11309387,home,Real Salt Lake,Gavin Beavers,Gavin Beavers,,beavers-gavin,G. Beavers,G,13,196,147,M,1047552,EUR,1114732800,G,35,35,False,35.0,23.0,15.0,5.0,19.0,22.0,4.0,13.0,1.0,8.0,2.0,1.0,4.0,1.0,90.0,45.0,6.9,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Andrew Brody,,,andrew-brody,A. Brody,D,,178,24,M,837497,EUR,794361600,D,2,2,False,38.0,31.0,3.0,3.0,18.0,22.0,14.0,19.0,1.0,6.0,,,,,90.0,50.0,7.1,10.0,0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Justen Glad,,,justen-glad,J. Glad,D,15,183,89,M,583670,EUR,857088000,D,15,15,False,55.0,48.0,10.0,3.0,32.0,32.0,16.0,23.0,1.0,4.0,,,,,90.0,61.0,6.6,7.0,0,,,1.0,3.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Marcelo Silva,,,marcelo-silva,M. Silva,D,,187,29,M,34206,EUR,606441600,D,30,30,False,49.0,48.0,5.0,4.0,36.0,37.0,12.0,12.0,2.0,5.0,,,,,90.0,61.0,6.4,1.0,2,,,,3.0,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Bryan Oviedo,,,bryan-oviedo,B. Oviedo,D,,172,209,M,109064,EUR,635299200,D,3,3,False,32.0,29.0,1.0,,11.0,11.0,19.0,26.0,1.0,2.0,,,,,66.0,49.0,6.9,11.0,1,5.0,1.0,,1.0,,,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Pablo Ruíz,,,pablo-ruiz,P. Ruiz,M,7,172,253,M,891539,EUR,914112000,M,7,7,False,63.0,59.0,11.0,9.0,28.0,29.0,33.0,38.0,2.0,11.0,,,,,86.0,82.0,7.5,9.0,0,4.0,2.0,,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
11309387,home,Real Salt Lake,Emeka Eneli,Emeka Eneli,,eneli-emeka,E. Eneli,M,14,175,84,M,1481985,EUR,940204800,M,25,25,False,37.0,30.0,4.0,1.0,13.0,15.0,18.0,23.0,2.0,4.0,,,,,90.0,62.0,7.1,12.0,0,1.0,1.0,,2.0,5.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,3.0,,2.0,,2.0,2.0,,,,,,,,,
11309387,home,Real Salt Lake,Damir Kreilach,,,damir-kreilach,D. Kreilach,F,19,186,258,M,50505,EUR,608688000,M,8,8,False,48.0,40.0,1.0,1.0,17.0,18.0,24.0,31.0,,2.0,,,,,90.0,61.0,8.4,12.0,7,1.0,1.0,3.0,5.0,3.0,,,,1.0,,1.0,,5.0,2.0,,1.0,3.0,,,,1.0,,True,2.0,2.0,,,,,,
11309387,home,Real Salt Lake,Andrés Gómez,,,andres-gomez,A. Gómez,M,11,172,4196,M,1160386,EUR,1031788800,M,11,11,False,10.0,8.0,,,1.0,1.0,7.0,11.0,,2.0,,,,,83.0,30.0,6.3,13.0,3,2.0,,,9.0,3.0,,2.0,1.0,1.0,1.0,5.0,1.0,2.0,,,2.0,6.0,1.0,2.0,,,1.0,,,,1.0,,,,,
11309387,home,Real Salt Lake,Rubio Rubin,,,rubio-rubin,R. Rubin,F,14,180,452,M,587258,EUR,825638400,F,14,14,False,16.0,11.0,1.0,1.0,1.0,3.0,10.0,13.0,,2.0,,,,,66.0,23.0,8.5,8.0,1,,,2.0,5.0,4.0,,,,4.0,,1.0,,,1.0,,,1.0,,2.0,3.0,3.0,,,1.0,,,2.0,1.0,,,
11309387,home,Real Salt Lake,Jefferson Savarino,,,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,F,10,10,False,29.0,24.0,1.0,,9.0,9.0,16.0,24.0,,2.0,,,,,66.0,49.0,7.7,13.0,2,4.0,1.0,,5.0,6.0,,,,3.0,1.0,,,1.0,1.0,,3.0,,,6.0,,2.0,4.0,,,1.0,,,,savarino10,,
11309387,home,Real Salt Lake,Braian Ojeda,,,braian-ojeda,B. Ojeda,M,6,173,399,M,883206,EUR,962064000,M,6,6,True,15.0,12.0,1.0,,9.0,10.0,3.0,5.0,,2.0,,,,,24.0,18.0,6.4,3.0,0,,,,2.0,3.0,,2.0,2.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,
11309387,home,Real Salt Lake,Maikel Chang,,,maikel-chang,M. Chang,M,,177,45,M,881514,EUR,671932800,M,16,16,True,7.0,4.0,2.0,,3.0,4.0,1.0,3.0,1.0,1.0,,,,,24.0,12.0,6.2,5.0,0,,,,2.0,1.0,,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Anderson Julio,,,anderson-julio,A. Julio,F,11,180,283,M,832664,EUR,833500800,F,29,29,True,7.0,7.0,,,3.0,3.0,4.0,4.0,,2.0,,,,,24.0,13.0,6.5,3.0,1,,,1.0,2.0,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,1.0,,,,1.0,
11309387,home,Real Salt Lake,Bode Hidalgo,,,bode-hidalgo,B. Hidalgo,D,19,180,78,M,1410212,EUR,1014336000,M,19,19,True,6.0,5.0,,,4.0,4.0,1.0,2.0,,3.0,,,,,15.0,10.0,6.2,4.0,0,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,
11309387,home,Real Salt Lake,Jasper Loffelsend,,,jasper-loffelsend,J. Loffelsend,D,2,180,37,M,940590,EUR,873849600,D,28,28,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,,,,12.0,8.0,6.9,2.0,0,1.0,,,1.0,2.0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Zac MacMath,,,zac-macmath,Z. MacMath,G,,185,49,M,149295,EUR,681523200,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309387,home,Real Salt Lake,Brayan Vera,,,brayan-vera,B. Vera,D,4,180,246,M,925133,EUR,916358400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309387,away,LA Galaxy,Jonathan Klinsmann,,,jonathan-klinsmann,J. Klinsmann,G,33,193,150,M,880761,EUR,860457600,G,33,33,False,19.0,15.0,6.0,2.0,14.0,14.0,1.0,5.0,,13.0,3.0,1.0,6.0,,90.0,32.0,7.2,4.0,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11309387,away,LA Galaxy,Calegari,,,calegari,Calegari,D,2,171,473,M,988906,EUR,1014768000,D,2,2,False,49.0,45.0,3.0,2.0,22.0,23.0,25.0,28.0,2.0,11.0,,,,,90.0,68.0,7.1,6.0,1,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,,1.0,,,,,1.0
