match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_lastName,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
14035944,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,1,1,False,True,16.0,15.0,1.0,1.0,0.0,14.0,15.0,1.0,1.0,1.0,5.0,1.0,2.0,90.0,24.0,6.9,1.0,0.00014485,23.550014571754,3.0,6.405,3.99,0.0456,0,0.4336,0.0,0.0,0.23,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035944,home,Standard Liège,Henry Lawrence,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,18,18,False,,43.0,38.0,2.0,,0.0,11.0,13.0,27.0,30.0,,5.0,,,73.0,65.0,7.1,12.0,0.388312,205.71755207603,25.0,61.005,40.74,,0,,0.08,0.11,0.26,,5.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14035944,home,Standard Liège,Daan Dierckx,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,False,,106.0,99.0,5.0,2.0,0.0,30.0,31.0,69.0,75.0,2.0,2.0,,,90.0,116.0,7.8,8.0,0.264566,556.43332447997,62.0,386.82,22.785,,5,,0.55,0.51,0.22,,,,4.0,7.0,8.0,,,,1.0,,1.0,1.0,8.0,1.0,1.0,2.0,2.0,3.0,0.3791,0.2583,-0.28,,,,,,,,,
14035944,home,Standard Liège,Josué Homawoo,,josue-homawoo,J. Homawoo,D,24,191,192,M,976070,EUR,879292800,D,24,24,False,,73.0,70.0,2.0,2.0,0.0,26.0,27.0,44.0,46.0,6.0,3.0,,,90.0,96.0,7.7,7.0,0.0459998,287.83956616126,38.0,139.755,15.96,,1,,0.28,0.29,0.32,,,,5.0,10.0,5.0,,1.0,,1.0,2.0,3.0,1.0,2.0,,,,1.0,2.0,0.0243,,-0.1,,2.0,1.0,1.0,1.0,,,,
14035944,home,Standard Liège,Tobias Mohr,,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,D,7,7,False,,87.0,82.0,5.0,4.0,0.0,11.0,11.0,71.0,76.0,4.0,2.0,,,90.0,126.0,8.3,18.0,0.785967,264.04437781854,36.0,100.38,32.025,,1,,0.86,0.17,0.18,,14.0,4.0,,2.0,4.0,,1.0,,,1.0,,5.0,1.0,,,,1.0,,0.0273,,-0.07,,1.0,2.0,,2.0,2.0,1.0,,
14035944,home,Standard Liège,Nayel Mehssatou,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,8,8,False,,17.0,13.0,2.0,1.0,0.0,6.0,6.0,7.0,11.0,,,,,45.0,19.0,6.3,5.0,0.0110382,50.572420914064,5.0,39.585,20.79,,0,,-0.03,0.06,-0.11,,1.0,,,4.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,,,,2.0,,,,,,,
14035944,home,Standard Liège,Ibrahim Karamoko,,karamoko-ibrahim,I. Karamoko,M,20,187,135,M,966263,EUR,995846400,M,20,20,False,,27.0,26.0,3.0,3.0,0.0,8.0,8.0,18.0,19.0,2.0,3.0,,,45.0,35.0,7.3,2.0,0.02346,49.979084605885,6.0,7.665,7.98,,0,,0.13,0.04,0.36,,,,,,5.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,
14035944,home,Standard Liège,Mo El Hankouri,,mo-el-hankouri,M. E. Hankouri,M,27,176,382,M,845199,EUR,867715200,M,27,27,False,,70.0,65.0,1.0,,0.0,12.0,12.0,53.0,58.0,2.0,4.0,,,87.0,96.0,7.8,13.0,0.638887,375.29772770038,46.0,179.13,51.87,,1,,0.5,0.38,0.16,,4.0,2.0,1.0,5.0,9.0,2.0,4.0,3.0,,1.0,2.0,4.0,3.0,1.0,,,1.0,1.0,0.3689,,-0.4,,,,,2.0,2.0,,,
14035944,home,Standard Liège,Adnane Abid,,adnane-abid,A. Abid,M,11,161,235,M,1127801,EUR,1061596800,F,11,11,False,,32.0,26.0,1.0,1.0,0.0,2.0,2.0,24.0,30.0,1.0,4.0,,,80.0,54.0,7.2,17.0,0.0623615,229.96883737352,24.0,99.12,33.285,,1,,-0.07,0.42,0.17,,6.0,1.0,,1.0,7.0,,4.0,4.0,,1.0,6.0,1.0,1.0,,,,1.0,1.0,0.0274,,-0.14,,,,,1.0,,,,
14035944,home,Standard Liège,Thomas Henry,,thomas-henry,T. Henry,F,9,191,448,M,795541,EUR,780019200,F,9,9,False,,10.0,6.0,1.0,,0.0,2.0,2.0,4.0,8.0,1.0,2.0,,,90.0,23.0,5.8,8.0,0.00762592,29.877165073023,6.0,-5.985,5.355,,5,,-0.73,0.31,0.0,,,,1.0,4.0,3.0,2.0,,,,,2.0,,2.0,3.0,2.0,2.0,1.0,1.0,0.8872,0.93,-0.69,,,,,1.0,,1.0,,
14035944,home,Standard Liège,Rafiki Saïd,,rafiki-said,R. Saïd,M,17,178,635,M,1047321,EUR,953078400,F,17,17,False,,56.0,52.0,2.0,2.0,0.0,5.0,5.0,47.0,51.0,1.0,3.0,,,90.0,86.0,7.6,20.0,0.483582,407.54996433368,46.0,171.885,32.97,,4,,0.46,0.49,-0.01,,11.0,3.0,,5.0,5.0,,8.0,4.0,,,3.0,1.0,,,1.0,3.0,,,0.165,0.8221,-0.28,,1.0,,,1.0,1.0,2.0,,
14035944,home,Standard Liège,Hakim Sahabo,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,6,6,True,,41.0,38.0,,,0.0,5.0,5.0,33.0,36.0,,3.0,,,45.0,47.0,7.1,4.0,0.173895,161.8308427122,19.0,96.285,18.9,,1,,0.33,0.29,-0.08,,2.0,1.0,,3.0,2.0,,,,,2.0,,,,,,,1.0,2.0,0.0374,,-0.14,,2.0,1.0,1.0,,,,,
14035944,home,Standard Liège,Timothee Nkada,,nkada-timothee,T. Nkada,F,59,177,312,M,981053,EUR,932428800,F,59,59,True,,6.0,4.0,,,0.0,,1.0,4.0,5.0,,1.0,,,45.0,9.0,6.4,3.0,0.030093,16.752968856636,2.0,9.03,9.66,,1,,-0.12,-0.05,0.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,0.1797,,-0.15,,,,,1.0,,,,
14035944,home,Standard Liège,Alexandro Calut,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,22,22,True,,18.0,17.0,,,0.0,4.0,4.0,13.0,14.0,,,,,17.0,24.0,7.0,2.0,0.226035,124.19565023708,13.0,76.545,29.295,,0,,0.28,0.11,-0.04,,2.0,1.0,2.0,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,
14035944,home,Standard Liège,Dennis Eckert Ayensa,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,10,10,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,10.0,5.0,6.5,,0.00216539,7.5425211302323,1.0,7.035,7.035,,1,,0.03,0.0,0.13,,,,,,,,,,,,,,,,,1.0,,,0.0813,0.0457,0.01,,,,,,,,,
14035944,home,Standard Liège,Marco Ilaimaharitra,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,True,,5.0,5.0,,,0.0,,,5.0,5.0,,,,,3.0,5.0,6.2,,0.0146228,4.9005289510419,1.0,-0.84,-0.84,,0,,0.04,0.03,0.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14035944,home,Standard Liège,Lucas Pirard,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035944,home,Standard Liège,Steeven Assengue,Steeven Assengue,steeven-assengue,S. Assengue,D,53,175,34,M,1521229,EUR,1118707200,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035944,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035944,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035944,away,SV Zulte Waregem,Brent Gabriel,,gabriel-brent,B. Gabriel,G,13,190,75,M,861977,EUR,917395200,G,13,13,False,,42.0,27.0,35.0,20.0,0.0,10.0,11.0,17.0,31.0,1.0,10.0,1.0,8.0,90.0,53.0,9.7,15.0,0.00375352,37.322267287605,5.0,-14.7,0.63,1.1314,0,2.0561,0.22,0.0,0.32,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
14035944,away,SV Zulte Waregem,Benoit Nyssen,,benoit-nyssen,B. Nyssen,D,19,186,33,M,938190,EUR,874022400,D,19,19,False,,19.0,16.0,3.0,3.0,0.0,9.0,10.0,7.0,9.0,5.0,4.0,,,90.0,38.0,7.1,6.0,0.0185163,54.587197956301,9.0,15.855,9.87,,0,,0.08,0.1,-0.12,,1.0,,,8.0,6.0,,2.0,1.0,,4.0,1.0,,1.0,,,,,2.0,,,,,5.0,,2.0,,,,,
14035944,away,SV Zulte Waregem,Anton Tanghe,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,3,3,False,True,19.0,12.0,6.0,2.0,0.0,9.0,10.0,3.0,9.0,14.0,1.0,,,90.0,41.0,8.2,8.0,0.00041681,74.103384621926,7.0,-27.72,3.465,,0,,-0.01,0.03,1.0,,,,1.0,1.0,3.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,
14035944,away,SV Zulte Waregem,Laurent Lemoine,,laurent-lemoine,L. Lemoine,D,4,184,39,M,822698,EUR,893376000,D,4,4,False,,17.0,13.0,2.0,,0.0,9.0,9.0,4.0,8.0,14.0,,,,90.0,35.0,7.3,4.0,0.00152569,41.980469740552,5.0,10.395,14.385,,0,,-0.12,0.01,0.56,,,,,2.0,4.0,,,,,,,,3.0,,,,,1.0,,,,,1.0,2.0,,1.0,,,,
14035944,away,SV Zulte Waregem,Yannick Cappelle,,yannick-cappelle,Y. Cappelle,D,55,180,117,M,1506998,EUR,1057536000,D,55,55,False,,11.0,8.0,3.0,1.0,0.0,1.0,2.0,7.0,9.0,2.0,2.0,,,90.0,36.0,6.8,9.0,0.0304009,68.518834539545,7.0,-23.73,9.66,,0,,0.08,0.07,0.14,,3.0,1.0,3.0,7.0,4.0,1.0,,,1.0,3.0,1.0,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,,
14035944,away,SV Zulte Waregem,Tochukwu Nnadi,,tochukwu-nadi,T. Nnadi,M,21,176,966,M,1191892,EUR,1056931200,M,21,21,False,,7.0,6.0,,,0.0,5.0,6.0,1.0,1.0,,2.0,,,21.0,10.0,3.8,1.0,0.00091437,26.68710246603,5.0,7.35,4.62,,0,,0.0,0.01,0.15,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,
14035944,away,SV Zulte Waregem,Thomas Claes,,claes-thomas,T. Claes,M,8,181,137,M,1188173,EUR,1080259200,M,8,8,False,,25.0,21.0,4.0,3.0,0.0,7.0,8.0,14.0,17.0,4.0,3.0,,,90.0,41.0,7.1,9.0,0.077638,42.402773229968,5.0,-19.32,8.715,,1,,0.16,0.12,0.48,,4.0,,2.0,3.0,2.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,0.0158,0.1852,-0.04,,1.0,,,,,,,
