match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_errorLeadToAShot,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork
12117289,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,94,94,False,,11.0,6.0,3.0,1.0,0.0,3.0,5.0,3.0,6.0,,1.0,,,,,63.0,22.0,6.3,10.0,0.00140542,0,,1.0,,5.0,2.0,,,,,,,1.0,,2.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
12117289,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,M,14,14,True,,10.0,8.0,1.0,1.0,0.0,6.0,8.0,2.0,2.0,2.0,1.0,,,,,45.0,17.0,6.9,3.0,0.024728,0,,,1.0,2.0,5.0,,,,,,,2.0,,,,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,
12117289,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,F,19,19,True,,15.0,12.0,2.0,1.0,0.0,7.0,7.0,5.0,8.0,2.0,2.0,,,,,32.0,19.0,6.6,4.0,0.00634466,0,,,,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12117289,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,True,,14.0,13.0,3.0,3.0,0.0,6.0,6.0,7.0,8.0,,,,,,,27.0,19.0,6.8,1.0,0.00268748,0,,,,2.0,2.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12117289,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,True,,5.0,5.0,,,0.0,5.0,5.0,,1.0,1.0,2.0,,,,,15.0,13.0,6.6,3.0,0.00032017,0,,,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12117289,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,,6.0,5.0,,,0.0,,1.0,5.0,5.0,1.0,2.0,,,,,15.0,17.0,6.9,5.0,0.00389113,1,,3.0,3.0,8.0,6.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,0.051,,1.0,,,,,,
12117289,home,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,,1170769,EUR,1081209600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,,219190,EUR,645580800,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,,22.0,15.0,12.0,5.0,0.0,13.0,13.0,2.0,9.0,,5.0,,2.0,2.0,,90.0,29.0,5.9,8.0,0.00222832,0,-0.4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12117289,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,,82.0,64.0,12.0,4.0,0.0,21.0,24.0,45.0,60.0,2.0,5.0,,,,,90.0,108.0,6.7,23.0,0.116765,0,,1.0,1.0,7.0,6.0,,,,,1.0,,3.0,2.0,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,,2.0,,,
12117289,away,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,44,44,False,,57.0,46.0,5.0,2.0,0.0,31.0,36.0,15.0,21.0,3.0,7.0,,,,,90.0,66.0,6.5,11.0,0.00735376,0,,2.0,2.0,4.0,3.0,,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12117289,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,True,41.0,31.0,7.0,4.0,0.0,20.0,25.0,11.0,16.0,4.0,4.0,,,,,90.0,55.0,6.7,13.0,0.00510598,1,,6.0,7.0,9.0,9.0,,2.0,,,,,2.0,,1.0,,2.0,2.0,1.0,,,,,,,0.0569,,,,,,1.0,,
12117289,away,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,,931591,EUR,894844800,D,16,16,False,,24.0,17.0,2.0,,0.0,6.0,6.0,11.0,21.0,2.0,3.0,,,,,58.0,49.0,6.5,13.0,0.00722074,0,,,2.0,3.0,5.0,,,,,2.0,,,3.0,2.0,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,
12117289,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,,61.0,54.0,5.0,4.0,0.0,18.0,19.0,36.0,43.0,,8.0,,,,,90.0,84.0,6.4,15.0,0.0600681,3,,1.0,1.0,11.0,6.0,,1.0,,,2.0,,4.0,1.0,5.0,1.0,2.0,,2.0,,1.0,2.0,,,,0.0881,,,,,,3.0,,
12117289,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,,977677,EUR,926553600,M,5,5,False,,34.0,30.0,1.0,,0.0,11.0,12.0,19.0,22.0,1.0,3.0,,,,,69.0,43.0,6.7,6.0,0.0325904,1,,,1.0,3.0,3.0,,1.0,,,,,2.0,,1.0,,,,1.0,1.0,,2.0,,,,0.089,,1.0,,,,,,
12117289,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,,18.0,15.0,2.0,1.0,0.0,3.0,4.0,14.0,17.0,,5.0,,,,,69.0,43.0,7.1,13.0,0.286367,0,,3.0,,9.0,9.0,,,Estêvão,,1.0,,,3.0,7.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,,,,,,,,2.0,,,
12117289,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,,24.0,22.0,4.0,4.0,0.0,6.0,7.0,19.0,30.0,,2.0,,,,,90.0,43.0,7.1,13.0,0.0658644,2,,,,,1.0,,,,,,,,13.0,,,,,1.0,3.0,,1.0,,,,0.1799,,1.0,,,3.0,1.0,,
12117289,away,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,F_Andersoon,152276,EUR,734832000,M,9,9,False,,30.0,22.0,1.0,,0.0,7.0,7.0,15.0,25.0,,4.0,,,,,58.0,40.0,6.8,11.0,0.0710132,2,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,2.0,2.0,,2.0,,,,1.0,,0.1745,0.1564,1.0,,,,,1.0,
12117289,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,F,42,42,False,,11.0,7.0,1.0,,0.0,3.0,3.0,4.0,10.0,,3.0,,,,,63.0,22.0,6.8,10.0,0.00855399,2,,,3.0,1.0,3.0,,,José López,,,,,2.0,1.0,,,,2.0,,,,,2.0,,0.1021,0.5868,,1.0,,,,,
12117289,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,,12.0,9.0,,,0.0,2.0,3.0,7.0,10.0,,2.0,,,,,32.0,21.0,6.5,7.0,0.0074244,0,,,,2.0,2.0,,,Vanderlan,,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
12117289,away,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,7,7,True,,13.0,7.0,,,0.0,1.0,1.0,7.0,14.0,,2.0,,,,,32.0,25.0,7.4,8.0,0.250519,1,,1.0,,2.0,6.0,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,,,,0.0766,,1.0,,,1.0,,,
12117289,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,27.0,5.0,6.8,1.0,0.00032605,2,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,0.1695,0.59,1.0,,,,,,
12117289,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,True,,12.0,9.0,3.0,1.0,0.0,3.0,3.0,7.0,11.0,,2.0,,,,,21.0,19.0,6.9,4.0,0.0186115,2,,,,1.0,2.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,0.053,,1.0,1.0,,1.0,1.0,,1.0
12117289,away,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,,986233,EUR,993168000,M,18,18,True,,12.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,9.0,,,,,,,21.0,14.0,6.8,,0.0168306,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,0.0114,,1.0,,,,,,
12117289,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,,1106603,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Agustín Giay,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117289,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
