match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_interceptionWon,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId
13451091,home,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,15,15,False,23.0,18.0,2.0,1.0,0.0,6.0,7.0,12.0,18.0,,4.0,,,,,,90.0,43.0,6.7,14.0,1,2.0,2.0,5.0,4.0,,2.0,1.0,,,,,4.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,
13451091,home,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,,17.0,6.0,6.4,2.0,0,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,17.0,2.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,1.0,4.0,,2.0,0,1.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,
13451091,home,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Abdullah Hazazi,,,,,,,,,,
13451091,home,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,home,Al Raed,Moses Turay,moses-turay,M. Turay,F,70,180.0,45,M,1410509,EUR,1076457600,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Moses,Turay,,,,,,,,,
13451091,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,36.0,29.0,12.0,5.0,0.0,27.0,29.0,2.0,7.0,1.0,11.0,2.0,2.0,2.0,,,90.0,49.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13451091,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,38.0,35.0,2.0,,0.0,26.0,28.0,9.0,10.0,,,,,,,,45.0,46.0,6.7,3.0,0,,,3.0,2.0,,,,,,2.0,2.0,,,3.0,,,,,2.0,,Mohammed Abdulrahman,,,,,,,,,,
13451091,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,76.0,75.0,4.0,4.0,0.0,45.0,46.0,30.0,30.0,4.0,4.0,,,,,,90.0,88.0,7.7,1.0,1,,1.0,1.0,4.0,,,,,,3.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,
13451091,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,62.0,57.0,7.0,3.0,0.0,46.0,47.0,11.0,15.0,5.0,4.0,,,,,,76.0,71.0,6.7,6.0,0,,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,M,33,33,False,28.0,24.0,,,0.0,14.0,14.0,10.0,14.0,,3.0,,,,,,75.0,43.0,6.4,8.0,0,,1.0,5.0,,,1.0,2.0,,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,False,97.0,88.0,4.0,1.0,0.0,33.0,34.0,55.0,64.0,1.0,10.0,,,,,,90.0,108.0,7.1,11.0,1,1.0,,3.0,5.0,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,True,,,,1.0,,
13451091,away,Al-Ettifaq,Josen Escobar,escobar-del-duca-josen-david,J. D. E. d. Duca,M,5,176.0,325,M,1526736,EUR,1102809600,M,36,36,False,57.0,52.0,7.0,5.0,0.0,33.0,35.0,19.0,22.0,3.0,,,,,,,69.0,71.0,6.9,9.0,0,,,2.0,3.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
13451091,away,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,M,18,18,False,43.0,30.0,5.0,2.0,1.0,13.0,18.0,18.0,29.0,3.0,5.0,,,,,,90.0,79.0,7.3,24.0,2,4.0,,7.0,10.0,,1.0,5.0,3.0,,4.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,
13451091,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,11,11,False,23.0,18.0,1.0,1.0,0.0,4.0,4.0,15.0,23.0,,3.0,,,,,,90.0,44.0,7.3,16.0,4,4.0,1.0,3.0,5.0,,2.0,1.0,1.0,,1.0,1.0,6.0,2.0,,,1.0,1.0,,,,,,2.0,,,,,,2.0,,
13451091,away,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,21,21,False,13.0,9.0,,,0.0,4.0,5.0,5.0,8.0,2.0,1.0,,,,,,70.0,23.0,6.3,8.0,0,,3.0,7.0,3.0,1.0,,2.0,,,1.0,,2.0,1.0,1.0,,,1.0,,,,Abdullah Radif,,,,,,,,,,
13451091,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,14,14,False,52.0,36.0,3.0,,0.0,13.0,13.0,24.0,45.0,1.0,6.0,,,,,,90.0,71.0,7.0,23.0,0,6.0,1.0,4.0,7.0,2.0,,5.0,4.0,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,True,37.0,34.0,3.0,1.0,0.0,19.0,20.0,15.0,17.0,,3.0,,,,,,45.0,43.0,6.7,3.0,0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,6,6,True,43.0,40.0,3.0,3.0,0.0,11.0,11.0,29.0,32.0,,1.0,,,,,,21.0,43.0,7.0,3.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,20.0,3.0,6.5,,0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,gwijnaldum
13451091,away,Al-Ettifaq,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,24,24,True,17.0,16.0,,,0.0,3.0,3.0,13.0,16.0,,1.0,,,,,,15.0,26.0,7.1,3.0,0,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,16.0,13.0,3.0,,0.0,1.0,2.0,12.0,16.0,2.0,2.0,,,,,,14.0,24.0,6.6,7.0,0,2.0,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Meshal Ali Khayrallah,,,,,,,,,,
13451091,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451091,away,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
