match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_keyPass,captain,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_punches,stat_totalOffside
10408492,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,24.0,14.0,13.0,4.0,10.0,12.0,4.0,12.0,10.0,1.0,2.0,3.0,90.0,31.0,7.4,10.0,0.0,0.0,0.00170067,0,0.0846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,False,25.0,22.0,1.0,1.0,7.0,8.0,16.0,18.0,2.0,,,,75.0,41.0,6.8,4.0,0.0,0.0,0.0110419,0,,1.0,1.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,55.0,46.0,4.0,,24.0,27.0,22.0,28.0,7.0,,,,90.0,68.0,7.4,10.0,0.0,0.0,0.00891488,0,,,,2.0,3.0,2.0,6.0,,4.0,,2.0,,True,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,50.0,46.0,5.0,2.0,26.0,26.0,20.0,24.0,3.0,,,,90.0,56.0,7.0,5.0,0.0,0.0,0.0105043,0,,,,2.0,1.0,3.0,1.0,,2.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,False,31.0,20.0,5.0,,8.0,10.0,12.0,24.0,5.0,,,,90.0,57.0,6.9,18.0,0.0182,0.0,0.0135536,1,,3.0,,1.0,1.0,2.0,5.0,1.0,2.0,,2.0,,,,1.0,1.0,,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,
10408492,home,Real Sociedad,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,False,37.0,33.0,1.0,,11.0,12.0,22.0,25.0,1.0,,,,65.0,42.0,6.7,4.0,0.0263,0.0,0.0175299,1,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,
10408492,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,43.0,35.0,2.0,2.0,11.0,12.0,25.0,37.0,1.0,,,,82.0,59.0,7.1,15.0,0.6312,0.9821,0.118895,3,,6.0,1.0,3.0,2.0,8.0,3.0,,1.0,,1.0,3.0,,,,,,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,
10408492,home,Real Sociedad,David Silva,david-silva,D. Silva,M,,170,2751,,11781,EUR,505526400,M,21,21,False,37.0,32.0,2.0,,9.0,9.0,24.0,30.0,1.0,,,,65.0,42.0,7.1,6.0,0.0,0.0,0.0857333,0,,2.0,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
10408492,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,38.0,27.0,2.0,,5.0,5.0,22.0,33.0,8.0,,,,90.0,60.0,7.6,15.0,0.1941,0.3228,0.0537302,2,,,,2.0,3.0,9.0,9.0,1.0,4.0,,3.0,,,1.0,1.0,3.0,,,2.0,4.0,1.0,,1.0,,,1.0,,,1.0,,mikelmerino,1.0,,,
10408492,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,17.0,14.0,,,3.0,4.0,11.0,13.0,6.0,,,,90.0,35.0,6.7,15.0,0.0714,0.6067,0.0740953,2,,,,1.0,,8.0,3.0,1.0,,,,3.0,,,,1.0,,,6.0,2.0,4.0,2.0,,,,3.0,1.0,,2.0,,asorloth,,1.0,,
10408492,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,False,18.0,16.0,,,2.0,3.0,14.0,16.0,3.0,,,,75.0,31.0,6.4,8.0,0.2799,0.7165,0.0512584,4,,1.0,,2.0,1.0,5.0,3.0,,,,2.0,2.0,,,,,,,3.0,1.0,,,1.0,,,2.0,,2.0,3.0,,KuboTake,,,,
10408492,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,True,11.0,8.0,1.0,,3.0,3.0,5.0,8.0,,,,,25.0,15.0,6.7,3.0,0.0,0.0,0.00302651,0,,,,,4.0,1.0,5.0,,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,martin_zubimendi,,,,
10408492,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,12.0,5.0,1.0,,3.0,4.0,2.0,8.0,2.0,,,,25.0,17.0,6.7,8.0,0.0233,0.0,0.00908933,1,,,,,4.0,3.0,5.0,,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,
10408492,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,True,1.0,,,,,1.0,,,,,,,15.0,4.0,6.6,1.0,0.0,0.0,0.0,0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,lenormand_r,,,,
10408492,home,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,4.0,3.0,,,2.0,2.0,1.0,4.0,1.0,,,,15.0,11.0,6.3,7.0,0.0,0.0,0.00415373,0,,2.0,,,,2.0,,,1.0,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
10408492,home,Real Sociedad,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,113593,EUR,636595200,M,4,4,True,5.0,5.0,,,4.0,4.0,1.0,1.0,1.0,,,,8.0,8.0,6.7,,0.0,0.0,0.00125396,0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,Asier,Illarramendi,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Jonathan Gómez,jonathan-gomez,J. Gómez,D,3,178,587,M,1025190,EUR,1062374400,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183,323,M,1099175,EUR,1032393600,F,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408492,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,45.0,22.0,27.0,5.0,19.0,22.0,3.0,23.0,10.0,,3.0,7.0,90.0,59.0,8.0,24.0,0.0,0.0,0.00040392,0,1.6281,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
