match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,player_sofascoreId,captain,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated,stat_totalOffside
13472878,home,Santos,Gabriel Brazão,,,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,26.0,18.0,10.0,3.0,0.0,15.0,17.0,3.0,9.0,3.0,6.0,6.0,9.0,1.0,1.0,1.0,90.0,43.0,8.6,8.0,0.00078779,0,1.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,False,28.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,14.0,2.0,2.0,,,,,,64.0,46.0,7.2,7.0,0.0739916,3,,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.3363,0.0623,1.0,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Gil,,,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,False,36.0,32.0,3.0,1.0,0.0,21.0,23.0,11.0,13.0,4.0,3.0,,,,,,90.0,44.0,6.6,5.0,0.00501128,1,,,,1.0,3.0,,1.0,,1.0,,,0.1497,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,False,35.0,32.0,3.0,,0.0,26.0,27.0,6.0,8.0,2.0,,,,,,,90.0,41.0,6.5,3.0,0.00143432,0,,,,5.0,1.0,,,,,,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
13472878,home,Santos,Souza,Souza,,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,36.0,29.0,1.0,1.0,0.0,18.0,20.0,11.0,16.0,1.0,7.0,,,,,,90.0,59.0,7.4,12.0,0.00777426,2,,2.0,,3.0,8.0,,1.0,,3.0,1.0,3.0,0.0503,,,2.0,,4.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
13472878,home,Santos,João Schmidt,,,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,False,23.0,17.0,3.0,,0.0,10.0,11.0,7.0,12.0,3.0,3.0,,,,,,73.0,32.0,6.5,7.0,0.00660724,0,,,,5.0,5.0,1.0,,,,,4.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Gabriel Bontempo,,,gabriel-bontempo,G. Bontempo,M,49,181,1665,M,1656036,EUR,1105833600,M,49,49,False,38.0,33.0,4.0,2.0,0.0,7.0,8.0,26.0,30.0,3.0,2.0,,,,,,90.0,58.0,6.9,10.0,0.135225,0,,1.0,1.0,5.0,7.0,3.0,,,2.0,2.0,1.0,,,1.0,1.0,,4.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
13472878,home,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,M,32,32,False,22.0,18.0,2.0,,0.0,4.0,4.0,14.0,18.0,,1.0,,,,,,45.0,26.0,6.5,4.0,0.0409277,1,,,,2.0,1.0,,,,,,1.0,0.023,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
13472878,home,Santos,Neymar,,,neymar,Neymar,F,10,175,1009791,M,124712,EUR,697248000,M,10,10,False,45.0,41.0,4.0,3.0,0.0,9.0,9.0,32.0,36.0,,5.0,,,,,,90.0,74.0,8.7,15.0,0.412066,6,,4.0,3.0,12.0,5.0,6.0,1.0,4.0,1.0,3.0,3.0,1.4779,2.5889,5.0,1.0,,1.0,,,,3.0,,1.0,,Neymar,True,1.0,2.0,,,,,,,,
13472878,home,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,33.0,28.0,2.0,2.0,0.0,10.0,14.0,18.0,19.0,,3.0,,,,,,85.0,52.0,8.5,9.0,0.166638,5,,4.0,,,3.0,,3.0,2.0,,2.0,,0.5757,0.3038,3.0,,,1.0,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,
13472878,home,Santos,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,2.0,,,,,,73.0,18.0,6.9,4.0,0.00639867,1,,,,3.0,7.0,,,,2.0,6.0,1.0,0.0296,,1.0,2.0,,,,2.0,,,,1.0,,tiquinho_soares_29,,,,,,,,,,,
13472878,home,Santos,Mayke,,,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,2,2,True,17.0,15.0,1.0,1.0,0.0,9.0,9.0,6.0,8.0,2.0,4.0,,,,,,45.0,27.0,6.8,6.0,0.00420111,0,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
13472878,home,Santos,Gustavo Caballero,,,caballero-gustavo,G. Caballero,M,47,186,1033,M,988656,EUR,1001030400,F,17,17,True,7.0,3.0,,,0.0,,1.0,3.0,6.0,,2.0,,,,,,26.0,11.0,6.7,6.0,0.00415937,0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13472878,home,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,True,15.0,12.0,3.0,1.0,0.0,5.0,5.0,7.0,10.0,,3.0,,,,,,17.0,19.0,7.1,3.0,0.00412762,0,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
13472878,home,Santos,Luca Meirelles,Luca Oliveira Meirelles,,luca-oliveira-meirelles,L. O. Meirelles,F,49,185,1590,M,1633781,EUR,1173916800,F,79,79,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,17.0,3.0,7.0,,0.0171009,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
13472878,home,Santos,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,31,31,True,7.0,7.0,,,0.0,6.0,6.0,1.0,1.0,1.0,3.0,,,,,,10.0,10.0,6.6,1.0,0.00210101,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
13472878,home,Santos,João Paulo,,,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Luis Fellipe,Luis Fellipe,,luis-fellipe,L. Fellipe,D,25,192,558,M,1467379,EUR,1063065600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Diego Pituca,,,diego-pituca,D. Pituca,M,21,175,649,M,866417,EUR,713836800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Robinho Júnior,,,robson-junior,Robinho Jr,M,7,170,10511,M,2191860,EUR,1197849600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Hyan,,,hyan,Hyan,M,20,184,546,M,1656040,EUR,1080086400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472878,home,Santos,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,deividwashington_,,,,,,,,,,,
13472878,away,Juventude,Ruan Carneiro,,,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,False,24.0,18.0,6.0,,0.0,18.0,21.0,,3.0,1.0,6.0,2.0,5.0,1.0,,,90.0,35.0,7.3,7.0,1.885e-05,0,-0.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
13472878,away,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,False,41.0,37.0,2.0,1.0,0.0,16.0,18.0,21.0,23.0,5.0,3.0,,,,,,90.0,66.0,6.3,10.0,0.0528554,1,,5.0,2.0,4.0,,,,1.0,,,1.0,0.0383,0.1094,1.0,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,
13472878,away,Juventude,Wilker Ángel,,,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,24.0,22.0,4.0,2.0,0.0,18.0,18.0,4.0,6.0,4.0,3.0,,,,,,75.0,35.0,7.4,3.0,0.00114335,2,,,,3.0,4.0,,,2.0,1.0,1.0,3.0,0.1265,0.7858,,2.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
13472878,away,Juventude,Marcos Paulo,,,marcos-paulo,M. Paulo,D,47,183,176,M,1170913,EUR,1042848000,D,47,47,False,45.0,39.0,5.0,5.0,0.0,29.0,32.0,10.0,13.0,6.0,5.0,,,,,,90.0,55.0,6.5,7.0,0.00503108,0,,,,3.0,2.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
13472878,away,Juventude,Marcelo Hermes,,,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,40.0,35.0,4.0,3.0,1.0,23.0,23.0,12.0,17.0,3.0,1.0,,,,,,90.0,67.0,6.7,16.0,0.208192,2,,11.0,2.0,1.0,3.0,,,1.0,,1.0,,0.1036,0.0196,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
13472878,away,Juventude,Caique Gonçalves,,,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,53.0,46.0,7.0,6.0,0.0,23.0,27.0,23.0,26.0,1.0,4.0,,,,,,83.0,67.0,6.6,8.0,0.0300919,1,,,,6.0,9.0,,1.0,,,2.0,5.0,0.0362,,,3.0,,4.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,
13472878,away,Juventude,Ênio,,,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,False,27.0,22.0,3.0,2.0,0.0,10.0,10.0,12.0,17.0,,6.0,,,,,,83.0,42.0,6.6,13.0,0.0491503,3,,1.0,,5.0,4.0,1.0,3.0,,4.0,3.0,,0.6406,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,1.0,1.0
13472878,away,Juventude,Jádson,,,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,47.0,40.0,3.0,1.0,0.0,13.0,15.0,27.0,32.0,,5.0,,,,,,90.0,61.0,6.9,10.0,0.0330792,2,,2.0,,3.0,4.0,,2.0,,1.0,1.0,2.0,0.1054,,1.0,,,3.0,2.0,1.0,,,,,,,True,,,,,,,,,,
13472878,away,Juventude,Luis Mandaca,Luis Mandaca,,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,False,27.0,25.0,5.0,5.0,0.0,7.0,7.0,18.0,20.0,,2.0,,,,,,90.0,45.0,7.3,7.0,0.0452523,3,,1.0,,5.0,6.0,3.0,,1.0,,3.0,,0.1058,0.1026,2.0,,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
13472878,away,Juventude,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,M,7,7,False,17.0,16.0,,,0.0,5.0,5.0,11.0,12.0,,3.0,,,,,,65.0,33.0,6.3,12.0,0.053799,0,,,,5.0,4.0,3.0,,,5.0,1.0,,,,2.0,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,
13472878,away,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,2.0,,,,,,65.0,23.0,6.7,3.0,0.017345,5,,,,4.0,5.0,1.0,,5.0,,3.0,1.0,0.6718,1.5894,1.0,1.0,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,2.0
13472878,away,Juventude,Emerson Batalla,,,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,1.0,,,,,,25.0,16.0,6.4,5.0,0.005158,0,,,,2.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13472878,away,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,25.0,4.0,6.5,1.0,1.938e-05,0,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
