match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12528268,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,15.0,11.0,3.0,2.0,0.0,1.0,2.0,10.0,14.0,,2.0,,81.0,26.0,6.7,9.0,0.0734959,0,1.0,,1.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,,1.0,,,
12528268,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,rolandsallai,355088,EUR,864259200,F,7,7,True,,4.0,3.0,,,0.0,,,3.0,5.0,,,,25.0,9.0,7.0,2.0,0.0378012,1,1.0,,,2.0,2.0,,,,2.0,0.0331,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,
12528268,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,4.0,4.0,,,0.0,,,5.0,5.0,,,,9.0,8.0,7.0,1.0,0.0797423,0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,
12528268,home,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,44,44,True,,4.0,3.0,,,0.0,,,3.0,4.0,,,,9.0,6.0,6.7,2.0,0.00231085,1,,,,,,,,,,0.0356,,,,,,,,,,1.0,,,,,,,1.0,,,,,
12528268,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,,1126433,EUR,1055376000,D,24,24,True,,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Elias,Jelert,,,,,,,,
12528268,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,,997155,EUR,1036281600,D,90,90,True,,,,,,0.0,,,,,,,,1.0,1.0,,,2.12e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,,105974,EUR,626227200,G,1,1,False,,17.0,14.0,4.0,2.0,0.0,14.0,16.0,,1.0,,13.0,2.0,90.0,38.0,8.6,3.0,0.00086108,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,0.9664
12528268,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,,354860,EUR,775612800,D,94,94,False,,44.0,34.0,4.0,1.0,0.0,21.0,24.0,13.0,22.0,4.0,1.0,,90.0,80.0,6.8,22.0,0.0157994,0,2.0,,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,,,,,,,,,,
12528268,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,,1133301,EUR,984700800,D,3,3,False,,55.0,44.0,7.0,1.0,0.0,37.0,43.0,7.0,12.0,2.0,,,90.0,62.0,6.8,12.0,0.00216108,0,,,1.0,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,,,Nuno Lima,,,,,,,,,
12528268,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182,320,M,,385296,EUR,749606400,D,5,5,False,,31.0,25.0,3.0,2.0,0.0,20.0,24.0,5.0,8.0,10.0,2.0,,90.0,49.0,7.1,8.0,0.0470385,0,1.0,,1.0,2.0,5.0,,,,1.0,,,,,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,
12528268,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,,171625,EUR,779068800,D,29,29,False,,26.0,17.0,8.0,2.0,0.0,13.0,17.0,5.0,13.0,4.0,2.0,,90.0,42.0,6.2,15.0,0.0448368,1,4.0,1.0,,3.0,,,,,1.0,0.0525,,1.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,,
12528268,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191,349,M,,897617,EUR,761529600,M,25,25,False,,57.0,51.0,1.0,,0.0,32.0,35.0,19.0,22.0,4.0,9.0,,90.0,75.0,7.2,8.0,0.00953815,0,,,1.0,4.0,7.0,,,,2.0,,,1.0,,2.0,5.0,5.0,1.0,1.0,,2.0,,,,,,,,,,,,
12528268,away,Alanyaspor,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,298,M,,847013,EUR,869788800,M,42,42,False,,61.0,47.0,5.0,1.0,0.0,22.0,30.0,25.0,31.0,1.0,8.0,,90.0,73.0,6.6,19.0,0.0261719,0,,,1.0,3.0,5.0,,,,,,,1.0,,1.0,,,4.0,,2.0,3.0,1.0,,,,,,,,,,,
12528268,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,M,27,27,False,,31.0,25.0,,,0.0,14.0,16.0,11.0,17.0,1.0,8.0,,89.0,50.0,6.8,17.0,0.0116199,0,2.0,,,3.0,6.0,3.0,2.0,,1.0,,,1.0,,,3.0,2.0,1.0,,,6.0,,,Loide Augusto,,,,,,,,,
12528268,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,,60510,EUR,627177600,M,7,7,False,True,14.0,12.0,1.0,1.0,0.0,7.0,8.0,5.0,6.0,,2.0,,57.0,23.0,6.3,5.0,0.0134358,0,,,1.0,3.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
12528268,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,,1084884,EUR,979084800,M,88,88,False,,7.0,4.0,,,0.0,1.0,4.0,3.0,4.0,1.0,1.0,,64.0,18.0,6.5,8.0,0.00381699,1,1.0,,,7.0,1.0,,,,,0.1411,,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,,,Yusuf Ozdemir,,,,1.0,,,,,
12528268,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188,672,M,,881222,EUR,871084800,F,9,9,False,,11.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,3.0,1.0,,64.0,23.0,6.6,8.0,0.0281213,0,,,1.0,4.0,3.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,3.0,,,
12528268,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,,802150,EUR,902793600,M,17,17,True,,24.0,20.0,,,0.0,9.0,12.0,11.0,12.0,,4.0,,33.0,29.0,6.5,5.0,0.0398472,1,,,,2.0,,,,,2.0,0.0746,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12528268,away,Alanyaspor,Rony Lopes,rony-lopes,R. Lopes,M,16,174,628,M,,190147,EUR,820108800,F,11,11,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,26.0,11.0,6.8,3.0,0.245208,1,,,,1.0,1.0,1.0,,,,0.0387,,,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,
12528268,away,Alanyaspor,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,,123917,EUR,687830400,F,10,10,True,,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,26.0,5.0,6.3,1.0,1.143e-05,1,,,,,1.0,,,,,0.1865,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,
12528268,away,Alanyaspor,Juan Christian,juan-christian,J. Christian,M,70,177,138,M,,1412631,EUR,984182400,F,70,70,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,3.0,,2.0,0.00331944,0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,Juan Christian,,,,,,,,,
12528268,away,Alanyaspor,Mert Furkan Bayram,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mert Furkan Bayram,,,,,,,,,
12528268,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,
12528268,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,away,Alanyaspor,Buluthan Bulut,bulut-buluthan,B. Bulut,M,21,171,9,M,,1046689,EUR,1027209600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528268,away,Alanyaspor,Eren Altıntaş,altintas-eren,E. Altıntaş,M,26,183,20,M,,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Eren Altintas,,,,,,,,,
12528268,away,Alanyaspor,Bera Ceken,bera-ceken,B. Ceken,F,,178,20,M,,1568920,EUR,1124323200,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Bera Ceken,,,,,,,,,
