match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_outfielderBlock,stat_errorLeadToAGoal,stat_fouls,player_lastName,stat_aerialLost,stat_wasFouled,stat_dispossessed,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_wonTackle,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed
12450968,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,,1048333,EUR,1044230400,F,10,10,False,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,,,,86.0,18.0,7.6,4.0,0.00148655,5,,,,,2.0,2.0,,,,,,,3.0,,,,,1.0,,,2.0,1.0,,,3.0,0.8684,1.54,1.0,,1.0,3.0,1.0,
12450968,home,RC Strasbourg,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,,983066,EUR,1024790400,D,2,2,True,19.0,16.0,3.0,1.0,0.0,15.0,17.0,1.0,2.0,6.0,2.0,,,,,,45.0,32.0,7.1,3.0,0.00016974,0,,,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,
12450968,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,2.0,,,,,,10.0,5.0,6.7,,3.99e-06,0,,,,,,1.0,,,,,1.0,,,,Marvin Senaya,,,,,,,,,,,,,,,,,,
12450968,home,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187,144,M,,1498433,EUR,1050278400,F,40,40,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,10.0,2.0,6.5,,1.8e-05,1,,,,,,,,,,,,,,,Jeremy Sebas,,,,,,,,,,,0.0484,,,,,,1.0,
12450968,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,3.0,,,,0.0,,,,3.0,,,,,,,,12.0,7.0,6.4,5.0,,0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12450968,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,5,5,True,,,,,0.0,,,,,1.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,Abakar Sylla,,,,,,,,,,,,,,,,,,
12450968,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Pape Diong,,,,,,,,,,,,,,,,,,
12450968,home,RC Strasbourg,Rayane Messi Tanfouri,rayane-messi-tanfouri,R. M. Tanfouri,F,80,175,1115,M,,1606632,EUR,1179878400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,,996953,EUR,1005004800,G,30,30,False,40.0,38.0,11.0,10.0,0.0,32.0,33.0,6.0,7.0,1.0,13.0,1.0,4.0,5.0,,,90.0,53.0,7.7,4.0,0.00377214,0,0.5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,,962408,EUR,978739200,D,18,18,False,75.0,73.0,1.0,1.0,0.0,42.0,42.0,31.0,35.0,3.0,2.0,,,,,,90.0,87.0,6.8,5.0,0.0221608,0,,2.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12450968,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,2,2,False,78.0,71.0,8.0,4.0,0.0,58.0,59.0,13.0,19.0,3.0,5.0,,,,,,90.0,85.0,6.8,7.0,0.00778741,2,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,0.1493,,,,2.0,,,
12450968,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,,834308,EUR,925344000,D,5,5,False,79.0,74.0,5.0,3.0,0.0,59.0,63.0,15.0,17.0,1.0,3.0,,,,,,90.0,91.0,6.5,8.0,0.0589796,1,,1.0,,,3.0,2.0,,,,1.0,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,0.0334,,,,,,1.0,
12450968,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2781,M,,128587,EUR,684633600,M,12,12,False,62.0,51.0,2.0,,0.0,17.0,18.0,35.0,47.0,3.0,1.0,,,,,,90.0,87.0,7.5,18.0,0.047684,4,,3.0,1.0,1.0,2.0,4.0,1.0,,,1.0,3.0,,3.0,1.0,,,,1.0,,,,,,,1.0,0.1741,0.1281,,3.0,2.0,1.0,1.0,
12450968,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,,51665,EUR,649641600,M,21,21,False,52.0,45.0,5.0,2.0,0.0,21.0,24.0,24.0,29.0,1.0,6.0,,,,,,90.0,67.0,7.1,9.0,0.0106752,0,,1.0,,2.0,3.0,6.0,,,,3.0,1.0,,1.0,,,,,1.0,,2.0,4.0,,True,,,,,,1.0,,1.0,,
12450968,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,,1564180,EUR,1191283200,M,32,32,False,36.0,32.0,3.0,2.0,0.0,20.0,20.0,12.0,16.0,,2.0,,,,,,86.0,55.0,6.9,9.0,0.0051159,0,,,,2.0,9.0,13.0,3.0,2.0,2.0,1.0,8.0,,3.0,,Ayyoub Bouaddi,,,3.0,,1.0,1.0,2.0,,,,,,,4.0,,,,
12450968,away,Lille,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,M,20,20,False,33.0,26.0,1.0,1.0,0.0,13.0,15.0,14.0,21.0,,3.0,,,,,,80.0,51.0,6.9,13.0,0.0616375,1,,3.0,1.0,,3.0,4.0,1.0,3.0,2.0,,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,0.0721,0.2421,,,,,,
12450968,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,,1138804,EUR,1049932800,F,7,7,False,49.0,40.0,5.0,,0.0,17.0,19.0,25.0,36.0,1.0,1.0,,,,,,90.0,64.0,7.2,16.0,0.326558,1,,6.0,2.0,,1.0,2.0,,1.0,,,1.0,,1.0,3.0,,,,,,,1.0,,,1.0,,0.0398,,,1.0,,,1.0,
12450968,away,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,osamesahraoui,965357,EUR,992217600,F,11,11,False,26.0,21.0,,,0.0,7.0,7.0,15.0,20.0,,3.0,,,,,,80.0,40.0,7.9,7.0,0.363784,3,,1.0,1.0,,1.0,4.0,,2.0,2.0,2.0,2.0,,2.0,2.0,,,,,,1.0,,,,,2.0,0.6644,0.8768,1.0,2.0,1.0,,,1.0
12450968,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,mohamedbayo27,909318,EUR,896918400,F,27,27,False,16.0,12.0,,,1.0,6.0,7.0,6.0,9.0,3.0,,,,,,,89.0,31.0,7.4,10.0,0.040671,1,,,,,2.0,3.0,,2.0,1.0,,1.0,,4.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,0.0149,0.1246,,1.0,,,,
12450968,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,,72998,EUR,636854400,M,10,10,True,8.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,2.0,,,,,,10.0,15.0,6.8,3.0,0.0187637,1,,3.0,,,1.0,2.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,1.0,0.5802,0.8837,,,,,,1.0
12450968,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,,867441,EUR,967680000,M,8,8,True,16.0,13.0,3.0,1.0,0.0,4.0,4.0,9.0,12.0,,,,,,,,10.0,19.0,6.5,5.0,0.00613705,1,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.0309,,,,,,1.0,
12450968,away,Lille,Ethan Mbappé,ethan-mbappe,E. Mbappé,M,8,180,27254,M,ethanmbappe,1402698,EUR,1167350400,M,29,29,True,14.0,12.0,,,0.0,4.0,5.0,9.0,10.0,,,,,,,,12.0,15.0,6.9,2.0,0.43089,0,,1.0,1.0,,,,,,,,,,,1.0,Ethan Mbappé,,,,,,,,,1.0,,,,,,,,,
12450968,away,Lille,Aaron Malouda,malouda-aaron,A. Malouda,F,19,183,388,M,,1513467,EUR,1133308800,F,34,34,True,,,,,0.0,,,,,,,,,,,,9.0,1.0,6.4,1.0,,0,,,,,1.0,,,,,,,,,,Aaron,,,,Malouda,,,1.0,,,,,,,,,,,
12450968,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,away,Lille,Isaac Cossier,isaac-cossier,I. Cossier,D,3,186,161,M,,1936804,EUR,1164844800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Isaac Cossier,,,,,,,,,,,,,,,,,,
12450968,away,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,,235460,EUR,743990400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450968,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7441,M,,1391541,EUR,1099440000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ngal'ayel Mukau,,,,,,,,,,,,,,,,,,
12450968,away,Lille,Younes Lachaab,younes-lachaab,Y. Lachaab,F,43,176,389,,,1939210,EUR,1104969600,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Younes,,,,Lachaab,,,,,,,,,,,,,,
