match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_lastName,player_dateOfBirthTimestamp,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,player_height,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_goals,stat_hitWoodwork
12924423,home,KVV Quick '20,Niels Ensink,Niels Ensink,niels-ensink,N. Ensink,G,1,0,M,1981446,EUR,G,1,1,False,17.0,12.0,11.0,6.0,0.0,6.0,7.0,6.0,10.0,1.0,4.0,1.0,2.0,2.0,90.0,24.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924423,home,KVV Quick '20,Mike Tanke,Mike,mike-tanke,M. Tanke,D,16,0,M,1488822,EUR,D,16,16,False,29.0,21.0,8.0,4.0,0.0,11.0,13.0,10.0,18.0,2.0,1.0,,,,87.0,53.0,6.3,12.0,1,Tanke,1001721600.0,2.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12924423,home,KVV Quick '20,Yannick Heskamp,Yannick,yannick-heskamp,Y. Heskamp,D,4,0,M,1488825,EUR,D,4,4,False,57.0,48.0,12.0,6.0,0.0,27.0,30.0,22.0,28.0,2.0,2.0,,,,90.0,61.0,6.6,9.0,0,Heskamp,858297600.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12924423,home,KVV Quick '20,Wout Droste,,wout-droste,W. Droste,D,,2,M,32937,EUR,D,14,14,False,58.0,50.0,14.0,11.0,0.0,31.0,34.0,19.0,24.0,1.0,8.0,,,,90.0,62.0,6.9,8.0,0,,611625600.0,,,,,,,,,1.0,,1.0,3.0,1.0,1.0,179.0,1.0,,,,,,,,,,,
12924423,home,KVV Quick '20,Tim Zwienenberg,Tim,tim-zwienenberg,T. Zwienenberg,D,5,0,M,1488824,EUR,D,5,5,False,45.0,35.0,8.0,5.0,0.0,19.0,22.0,16.0,29.0,1.0,2.0,,,,90.0,78.0,7.2,21.0,3,Zwienenberg,810432000.0,6.0,,4.0,,2.0,2.0,,2.0,1.0,,2.0,7.0,,,,4.0,True,2.0,2.0,1.0,1.0,,,,,,
12924423,home,KVV Quick '20,Gijs Olde Scholtenhuis,Gijs Olde Scholtenhuis,gijs-olde-scholtenhuis,G. O. Scholtenhuis,D,6,0,M,1949880,EUR,M,6,6,False,44.0,32.0,7.0,4.0,0.0,8.0,11.0,24.0,33.0,,3.0,,,,84.0,55.0,7.3,15.0,0,,,,1.0,3.0,1.0,,,2.0,1.0,1.0,,1.0,6.0,4.0,4.0,,1.0,,,,,1.0,3.0,,,,,
12924423,home,KVV Quick '20,Luuk Geelen,Luuk Geelen,luuk-geelen,L. Geelen,D,8,2,M,1981445,EUR,M,8,8,False,62.0,51.0,15.0,10.0,0.0,21.0,22.0,33.0,48.0,2.0,2.0,,,,90.0,96.0,8.5,21.0,5,,,8.0,3.0,8.0,2.0,3.0,,1.0,,4.0,3.0,3.0,12.0,5.0,5.0,,4.0,,,,5.0,,2.0,,,,,
12924423,home,KVV Quick '20,Thomas Bosch,Thomas Bosch,thomas-bosch,T. Bosch,M,20,2,M,1981430,EUR,M,20,20,False,28.0,21.0,,,0.0,8.0,8.0,14.0,22.0,,3.0,,,,90.0,45.0,6.5,15.0,3,,,2.0,,8.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,
12924423,home,KVV Quick '20,Peter Ilia,Peter Ilia,peter-ilia,P. Ilia,F,11,3,M,1949939,EUR,F,11,11,False,26.0,18.0,1.0,,0.0,5.0,5.0,15.0,31.0,1.0,5.0,,,,90.0,53.0,7.5,21.0,5,,,10.0,1.0,4.0,,2.0,1.0,,1.0,3.0,2.0,,5.0,2.0,1.0,,3.0,,1.0,,2.0,,2.0,2.0,1.0,,,
12924423,home,KVV Quick '20,Yusuf Koroma,Yusuf Koroma,yusuf-koroma,Y. Koroma,F,19,0,M,1981449,EUR,F,19,19,False,21.0,19.0,2.0,2.0,0.0,5.0,5.0,14.0,16.0,,1.0,,,,71.0,35.0,6.9,8.0,0,,,,1.0,6.0,,4.0,,,2.0,,,,6.0,3.0,3.0,,2.0,,1.0,1.0,,,2.0,,,,,
12924423,home,KVV Quick '20,Frank Eulderink,Frank,frank-eulderink,F. Eulderink,F,7,0,M,1488827,EUR,F,7,7,False,26.0,21.0,1.0,1.0,0.0,1.0,1.0,20.0,28.0,,2.0,,,,90.0,45.0,7.5,14.0,5,Eulderink,810518400.0,3.0,,5.0,1.0,2.0,2.0,,1.0,2.0,,,3.0,1.0,1.0,,,,3.0,2.0,3.0,,1.0,,,,,
12924423,home,KVV Quick '20,Jesse Kip,Jesse Kip,jesse-kip,J. Kip,M,9,1,M,1949889,EUR,M,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,19.0,7.0,6.5,,0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
