match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_lastName,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,captain,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14053595,home,SC Telstar,Ronald Koeman Jr,ronald-koeman-jr,R. Koeman Jr,G,1,180.0,156,M,268701,EUR,801187200,G,1,1,False,52.0,42.0,32.0,22.0,0.0,31.0,34.0,11.0,18.0,1.0,1.0,17.0,2.0,4.0,6.0,90.0,66.0,9.4,11.0,0.00744607,142.89775869947,21.0,103.79971061629,0.0,0.9775,0,0.898,0.25,0.05,0.29,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053595,home,SC Telstar,Neville Nwankwo,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,False,35.0,30.0,1.0,,0.0,23.0,24.0,7.0,11.0,3.0,10.0,10.0,,,,90.0,57.0,7.4,6.0,0.00510877,69.902145003286,10.0,-22.489960904703,0.0,,0,,0.08,0.05,0.49,,Neville Nwankwo,1.0,3.0,1.0,3.0,2.0,6.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053595,home,SC Telstar,Guus Offerhaus,guus-offerhaus,G. Offerhaus,M,4,185.0,46,M,1047396,EUR,978480000,D,4,4,False,39.0,34.0,6.0,4.0,0.0,22.0,23.0,12.0,16.0,5.0,5.0,3.0,,,,90.0,57.0,7.6,8.0,0.0104145,166.0357242522,15.0,9.1357477219788,1.0,,0,,0.09,0.1,0.69,,,3.0,3.0,,,,6.0,,,,,,3.0,1.0,5.0,1.0,1.0,11.819815779112,14.507689030304,1.0,,,,,,,,,,,,,,,,,
14053595,home,SC Telstar,Danny Bakker,danny-bakker,D. Bakker,D,6,178.0,76,M,302690,EUR,790214400,D,6,6,False,41.0,36.0,4.0,1.0,0.0,24.0,26.0,12.0,15.0,3.0,9.0,,,,,90.0,67.0,7.6,8.0,0.0716824,90.993050024079,11.0,15.038967485017,1.0,,0,,0.27,0.25,0.25,,,,5.0,1.0,3.0,3.0,8.0,,2.0,1.0,,,,,3.0,1.0,1.0,12.742719490124,12.847483839258,,True,1.0,4.0,,,,,,,,,,,,,,
14053595,home,SC Telstar,Gerald Alders,gerald-alders,G. Alders,D,3,179.0,240,M,1403075,EUR,1115424000,M,3,3,False,31.0,22.0,2.0,1.0,0.0,8.0,13.0,14.0,18.0,,4.0,3.0,,,,65.0,51.0,7.0,13.0,0.220192,113.62766720596,10.0,34.13693180094,1.0,,0,,0.4,0.07,0.18,,Gerald Alders,2.0,6.0,,2.0,1.0,2.0,,3.0,1.0,,,3.0,2.0,,3.0,1.0,20.325112966692,29.904824025565,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
14053595,home,SC Telstar,Nils Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,17,17,False,31.0,30.0,4.0,4.0,0.0,11.0,12.0,19.0,19.0,,4.0,9.0,,,,90.0,45.0,7.2,4.0,0.0967426,118.8039468333,16.0,47.245733625773,1.0,,0,,0.31,0.28,0.19,,Nils,2.0,3.0,,,,2.0,,2.0,2.0,,Rossen,,,,3.0,2.0,27.801397328339,33.373969032766,2.0,,2.0,,1.0,,,,,,,,,,,,,
14053595,home,SC Telstar,Cedric Hatenboer,hatenboer-cedric,C. Hatenboer,M,23,184.0,238,M,1638564,EUR,1111190400,M,23,23,False,41.0,31.0,9.0,4.0,0.0,14.0,15.0,17.0,26.0,1.0,7.0,6.0,,,,85.0,55.0,6.8,13.0,0.0221018,135.67106530997,16.0,40.821636321907,1.0,,1,,0.03,0.33,-0.02,,Cedric Hatenboer,2.0,8.0,3.0,4.0,3.0,3.0,,2.0,1.0,,,,,,1.0,1.0,12.248672807955,14.531400792766,2.0,,1.0,1.0,1.0,,1.0,0.0303,-0.14,,,,,,,,,
14053595,home,SC Telstar,Jeff Hardeveld,jeff-hardeveld,J. Hardeveld,M,2,184.0,73,M,385300,EUR,793843200,M,2,2,False,46.0,28.0,8.0,2.0,0.0,11.0,17.0,17.0,29.0,1.0,5.0,4.0,,,,90.0,70.0,7.4,22.0,0.271855,66.633398739221,8.0,27.538099923879,1.0,,0,,0.49,0.11,0.34,,,,1.0,1.0,,,6.0,,4.0,2.0,,,2.0,1.0,1.0,3.0,,17.043547778189,18.949946807313,1.0,,,,,1.0,,,,,,,,,,,,
14053595,home,SC Telstar,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,176,M,1157777,EUR,1067731200,F,39,39,False,41.0,31.0,2.0,,0.0,12.0,16.0,19.0,25.0,2.0,5.0,5.0,,,,89.0,60.0,6.6,19.0,0.0379142,107.83103820129,17.0,-6.1310143324674,0.0,,1,,0.05,0.11,0.17,,Jochem van de Kamp,,5.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,4.0,3.0,,,1.0,,2.0,1.0,2.0,,,0.0459,0.01,1.0,,,,,,,,
14053595,home,SC Telstar,Sem van Duijn,sem-van-duijn,S. v. Duijn,F,37,181.0,154,M,1548834,EUR,1079568000,F,37,37,False,26.0,16.0,2.0,1.0,0.0,9.0,14.0,7.0,12.0,2.0,4.0,7.0,,,,65.0,54.0,7.9,18.0,0.0376867,83.963475686381,9.0,37.341204007626,2.0,,2,,0.05,0.24,0.38,,Sem van Duijn,1.0,3.0,,2.0,1.0,5.0,,1.0,1.0,,,1.0,,,2.0,4.0,28.974509717621,43.184636376341,,,,,1.0,,1.0,0.5278,0.49,,1.0,1.0,0.5203,,,,,
