match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_penaltyConceded,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_penaltyWon
10433963,home,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,1,1,False,15.0,13.0,3.0,1.0,12.0,12.0,1.0,3.0,5.0,1.0,1.0,90.0,18.0,6.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433963,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,54.0,46.0,6.0,6.0,27.0,29.0,20.0,27.0,13.0,,,90.0,92.0,6.9,17.0,0,,,2.0,1.0,3.0,5.0,7.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10433963,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,88.0,84.0,7.0,5.0,53.0,54.0,31.0,34.0,5.0,,,90.0,93.0,6.8,5.0,0,,,,,4.0,3.0,5.0,,,,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
10433963,home,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,101.0,87.0,12.0,8.0,61.0,64.0,26.0,37.0,8.0,,,90.0,112.0,6.6,16.0,0,,,,,6.0,5.0,7.0,,,,,4.0,4.0,,,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,
10433963,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,28.0,20.0,7.0,3.0,12.0,15.0,10.0,22.0,7.0,,,90.0,64.0,7.5,18.0,0,,,9.0,2.0,1.0,2.0,8.0,,1.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,
10433963,home,Konyaspor,Amilton da Silva,amilton-da-silva,A. d. Silva,M,89,172,45,M,803148,EUR,618883200,M,93,93,False,25.0,17.0,,,8.0,9.0,10.0,19.0,2.0,,,81.0,49.0,6.3,18.0,1,,,3.0,1.0,2.0,5.0,7.0,1.0,1.0,4.0,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10433963,home,Konyaspor,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,18,18,False,54.0,45.0,8.0,6.0,22.0,24.0,23.0,31.0,6.0,,,90.0,63.0,6.9,14.0,1,,,1.0,,,4.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,,,True,1.0,1.0,,,,,,
10433963,home,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,80,80,False,21.0,20.0,2.0,2.0,14.0,14.0,6.0,7.0,1.0,,,45.0,24.0,6.6,1.0,1,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
10433963,home,Konyaspor,Konrad Michalak,konrad-michalak,K. Michalak,M,71,174,588,M,851243,EUR,874627200,M,77,77,False,17.0,14.0,,,2.0,2.0,13.0,18.0,2.0,,,87.0,35.0,6.2,12.0,0,Konrad,Michalak,3.0,1.0,,7.0,6.0,1.0,2.0,5.0,2.0,,,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,
10433963,home,Konyaspor,Muhammet Demir,muhammet-demir,M. Demir,F,99,180,108,M,43543,EUR,695001600,F,9,9,False,13.0,9.0,2.0,1.0,4.0,4.0,5.0,9.0,1.0,,,71.0,23.0,7.2,8.0,2,,,,,1.0,6.0,4.0,,4.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,
