match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalAssist,stat_bigChanceCreated
11352516,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,False,19.0,14.0,,,6.0,6.0,8.0,14.0,7.0,,2.0,90.0,27.0,6.2,9.0,0.0103955,1,,Hwangso,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,3.0,1.0,,0.5829,1.0,2.0,,,,,,1.0,,1.0,,,,,,,
11352516,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,True,12.0,8.0,1.0,1.0,4.0,4.0,4.0,10.0,4.0,,2.0,45.0,23.0,6.5,9.0,0.00860403,0,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
11352516,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,16.0,9.0,,,3.0,3.0,8.0,21.0,2.0,1.0,2.0,29.0,30.0,6.9,14.0,0.115404,1,,,8.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.0718,1.0,1.0,1.0,,0.156,2.0,,1.0,,,,,,,,,
11352516,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,12.0,10.0,2.0,1.0,2.0,2.0,10.0,12.0,,,1.0,11.0,14.0,6.7,2.0,0.10375,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
11352516,home,Wolverhampton,Enso González,enso-gonzalez,Enso González,F,30,168,1604,M,1402232,EUR,1106179200,F,30,30,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,1.0,,8.0,8.0,6.6,1.0,0.0020505,0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,Enso González,,,,,,
11352516,home,Wolverhampton,Tom King,tom-king,T. King,G,31,186,326,M,603922,EUR,794707200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,home,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,933,M,1005725,EUR,1065830400,M,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,home,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188,846,M,1166679,EUR,1120176000,F,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,788134,EUR,858124800,G,30,30,False,18.0,10.0,9.0,1.0,9.0,12.0,1.0,6.0,,,6.0,90.0,32.0,7.7,9.0,4.985e-05,0,-0.1848,deanhenderson,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,7.0,1.0,,
11352516,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,23.0,16.0,7.0,2.0,7.0,10.0,9.0,13.0,5.0,1.0,4.0,90.0,39.0,6.6,10.0,0.00171635,1,,,,,4.0,,2.0,1.0,2.0,1.0,,,3.0,,,3.0,,,0.1473,,,,1.0,,,1.0,,,,,,,,,,
11352516,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,56.0,44.0,12.0,5.0,31.0,35.0,13.0,21.0,2.0,,4.0,90.0,71.0,7.2,13.0,0.0903649,0,,,,6.0,8.0,,,,8.0,1.0,2.0,1.0,,1.0,True,1.0,,,,,1.0,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,False,55.0,38.0,9.0,1.0,28.0,36.0,10.0,19.0,3.0,2.0,6.0,90.0,66.0,6.7,17.0,0.00192773,1,,,,5.0,8.0,,,,3.0,,3.0,1.0,,,,1.0,1.0,1.0,0.1048,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,M,12,12,False,31.0,21.0,2.0,,7.0,10.0,14.0,21.0,3.0,,5.0,90.0,56.0,7.0,13.0,0.0240254,2,,daniel.chitiva,,3.0,8.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,,2.0,,1.0,1.0,,0.3522,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,
11352516,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5795,M,1109771,EUR,1076025600,M,20,20,False,27.0,20.0,4.0,2.0,10.0,10.0,10.0,17.0,9.0,3.0,5.0,90.0,48.0,6.9,11.0,0.0308379,1,,,,1.0,6.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,0.0321,,3.0,,,,,,,,,,,,,,1.0,
11352516,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,8.0,7.0,,,4.0,5.0,3.0,3.0,1.0,,2.0,15.0,8.0,6.5,1.0,0.00045252,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,M,3,3,False,25.0,15.0,2.0,,8.0,14.0,7.0,14.0,4.0,1.0,4.0,70.0,45.0,7.0,16.0,0.019127,1,,,3.0,2.0,7.0,1.0,1.0,1.0,,,4.0,4.0,,,,2.0,,,0.1619,,,,,,,1.0,,,,,,,,,,
11352516,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,F,7,7,False,31.0,26.0,,,11.0,11.0,16.0,22.0,7.0,1.0,6.0,88.0,60.0,7.9,17.0,0.547567,2,,MOlise,2.0,,6.0,1.0,6.0,1.0,,1.0,2.0,2.0,3.0,2.0,,,1.0,,0.2509,2.0,,1.0,,0.4169,1.0,,,1.0,1.0,,,,,,1.0,
11352516,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,F,10,10,False,21.0,19.0,2.0,1.0,7.0,7.0,14.0,16.0,7.0,,7.0,88.0,41.0,7.9,10.0,0.638324,3,,eze,2.0,,4.0,1.0,5.0,1.0,,,2.0,2.0,1.0,2.0,,1.0,1.0,,0.7907,2.0,1.0,1.0,,0.521,2.0,1.0,1.0,1.0,,,,,,,,1.0
11352516,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,False,7.0,5.0,1.0,,3.0,4.0,3.0,4.0,1.0,,2.0,69.0,17.0,7.7,4.0,0.0549292,1,,Matetajphilippe,1.0,1.0,4.0,,,,1.0,,2.0,2.0,1.0,2.0,,1.0,,,0.7744,2.0,,1.0,,0.7104,1.0,,2.0,1.0,,,,,,,,1.0
11352516,away,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,33.0,25.0,2.0,1.0,10.0,13.0,15.0,20.0,7.0,1.0,8.0,71.0,46.0,6.2,13.0,0.0415869,1,,,,1.0,4.0,3.0,1.0,,1.0,1.0,3.0,2.0,,,,,1.0,,0.0881,1.0,2.0,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,2.0,2.0,,,,,2.0,2.0,5.0,,,21.0,9.0,6.5,4.0,0.0222077,0,,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,3.0,,,,3.0,2.0,,,,,,1.0,,,,,,,,,
11352516,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,True,8.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,,2.0,20.0,12.0,6.6,4.0,0.00150875,0,,MarcGuehi13,,,1.0,,,,2.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,10.0,1.0,6.6,,,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1018,M,1101362,EUR,1033776000,M,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,David Ozoh,david-ozoh,D. Ozoh,M,18,183,315,M,1212155,EUR,1115337600,M,52,52,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352516,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,True,,,,,,,,,,,,,,,,,0,,jordanayew9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
