match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed,stat_totalOffside
14429559,home,Al-Riyadh,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1348,M,793761,EUR,764121600.0,F,9,9,False,,14.0,9.0,1.0,,0.0,3.0,5.0,6.0,9.0,1.0,,,,,,,,90.0,22.0,6.4,7.0,0.0263258,,2,,-0.03,0.26,0.23,,,3.0,3.0,6.0,4.0,,,,,,2.0,,1.0,,,2.0,1.0,,1.0,0.1525,-0.54,,,,,,2.0,,,,,
14429559,home,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,1914902,EUR,923616000.0,D,7,7,True,,20.0,15.0,1.0,,0.0,10.0,12.0,5.0,8.0,,4.0,,,,,,,45.0,28.0,6.4,8.0,0.00513145,,0,,-0.04,0.07,-0.19,,Osama Al-Boardi,,,1.0,2.0,,,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600.0,D,12,12,True,,9.0,6.0,3.0,1.0,0.0,2.0,2.0,4.0,7.0,,,,,,,,,27.0,14.0,6.6,7.0,0.0072449,,0,,-0.01,0.02,0.0,,Hazazi Yahya,,,2.0,1.0,,,,,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,F,15,15,True,,20.0,17.0,4.0,3.0,0.0,10.0,11.0,7.0,9.0,,2.0,,,,,,,20.0,21.0,6.8,3.0,0.0274494,,0,,-0.03,0.12,0.0,,Nasser Al Bishi,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,,20.0,18.0,2.0,2.0,0.0,7.0,8.0,11.0,12.0,,2.0,,,,,,,20.0,20.0,6.6,2.0,0.00478078,,0,,-0.19,0.14,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Muhammad Sahlouli,muhammad-sahlouli,M. Sahlouli,M,16,,23,M,1445996,EUR,1100995200.0,M,16,16,True,,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,8.0,9.0,7.0,2.0,0.00952601,,0,,0.09,0.03,0.23,,Muhammad Sahlouli,,,,3.0,,,1.0,1.0,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,
14429559,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000.0,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Alkhaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Talal Al-Shubili,al-shubili-talal,T. Al-Shubili,M,14,184.0,4,M,2058331,EUR,1110153600.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,home,Al-Riyadh,Khaled Ali Al Asbahi,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,1217579,EUR,,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400.0,G,81,81,False,,26.0,12.0,16.0,2.0,0.0,10.0,12.0,2.0,14.0,,6.0,,1.0,2.0,,,,90.0,32.0,6.3,14.0,0.00100866,0.4039,0,-1.6214,0.09,0.0,-0.23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400.0,D,15,15,False,,23.0,20.0,1.0,,0.0,13.0,13.0,7.0,10.0,,2.0,,,,,,,90.0,46.0,6.3,7.0,0.00710677,,1,,-0.12,0.01,-0.33,,,3.0,,4.0,7.0,,,3.0,3.0,4.0,1.0,,,1.0,,,,1.0,2.0,0.0176,0.01,,,,,,,,,,,
14429559,away,Neom SC,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,True,47.0,32.0,14.0,5.0,0.0,24.0,31.0,8.0,16.0,5.0,4.0,,,,,,,90.0,56.0,7.2,16.0,0.00793593,,1,,0.23,0.05,-0.21,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,0.2276,0.51,,,1.0,1.0,0.9185,,ahmedhegazy6,,,,
14429559,away,Neom SC,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190.0,843,M,1154687,EUR,1119052800.0,D,44,44,False,,61.0,52.0,10.0,6.0,1.0,37.0,38.0,15.0,23.0,10.0,3.0,,,,,,,90.0,76.0,7.1,9.0,0.302683,,0,,0.2,0.34,-0.25,,Nathan Zeze,1.0,4.0,2.0,4.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,
14429559,away,Neom SC,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000.0,D,25,25,False,,40.0,37.0,1.0,,0.0,26.0,26.0,11.0,14.0,1.0,7.0,,,,,,,90.0,58.0,6.1,7.0,0.00953549,,0,,-0.01,0.12,-0.38,,,,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
14429559,away,Neom SC,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174.0,1537,M,1426581,EUR,1149120000.0,M,22,22,False,,34.0,31.0,1.0,1.0,0.0,11.0,11.0,20.0,23.0,1.0,4.0,,,,,,,89.0,51.0,7.3,8.0,0.354124,,3,,0.53,0.28,-0.22,,Saïmon Bouabré,,1.0,4.0,3.0,3.0,,,,1.0,,,,,6.0,2.0,1.0,2.0,1.0,0.2122,0.06,2.0,3.0,1.0,,0.1706,,,,,,
14429559,away,Neom SC,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1262,M,96535,EUR,725846400.0,M,8,8,False,,71.0,67.0,3.0,2.0,0.0,44.0,47.0,23.0,24.0,4.0,5.0,,,,,,,90.0,85.0,6.4,6.0,0.0315943,,0,,0.14,0.27,-0.46,,,,1.0,2.0,3.0,1.0,,2.0,1.0,,1.0,,3.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,
14429559,away,Neom SC,Abbas Sadiq Alhassan,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400.0,M,6,6,False,,32.0,29.0,1.0,,0.0,19.0,19.0,10.0,13.0,1.0,4.0,,,,,,,76.0,44.0,6.7,6.0,0.00947398,,1,,0.0,0.18,0.13,,Abbas Sadiq Alhassan,1.0,1.0,2.0,4.0,1.0,,2.0,2.0,,,,1.0,,,1.0,1.0,,3.0,0.0181,-0.13,,,,,,1.0,,,,,
14429559,away,Neom SC,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172.0,11146,M,354808,EUR,808012800.0,M,10,10,False,,28.0,22.0,,,1.0,8.0,8.0,14.0,20.0,,5.0,,,,,,,90.0,54.0,7.1,20.0,0.500762,,1,,0.32,0.34,-0.16,,,,,6.0,7.0,1.0,1.0,,,3.0,,,,1.0,7.0,8.0,4.0,,3.0,0.0358,-0.15,6.0,2.0,1.0,,0.1065,,said_benrahma11,3.0,,,
14429559,away,Neom SC,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,17,179.0,4244,M,1099361,EUR,1058313600.0,F,19,19,False,,16.0,14.0,3.0,3.0,0.0,2.0,2.0,12.0,14.0,3.0,5.0,,,,,,,76.0,32.0,7.7,8.0,0.0188582,,3,,-0.03,0.18,0.22,,,1.0,,4.0,3.0,,,,,2.0,,,,,1.0,4.0,1.0,2.0,1.0,0.3492,0.46,1.0,,1.0,1.0,0.6719,,,,,,
14429559,away,Neom SC,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,50070,EUR,675388800.0,F,91,91,False,,20.0,18.0,1.0,1.0,1.0,5.0,5.0,13.0,15.0,1.0,,,,,,,,90.0,29.0,7.7,5.0,0.272876,,3,,0.28,0.02,0.14,,,3.0,3.0,5.0,3.0,,,,,,1.0,,,,1.0,1.0,,,2.0,0.61,0.41,3.0,1.0,1.0,1.0,0.9365,2.0,lacazettealex,1.0,,2.0,2.0
14429559,away,Neom SC,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200.0,M,40,40,True,,9.0,8.0,1.0,,0.0,4.0,4.0,4.0,5.0,1.0,1.0,,,,,,,14.0,11.0,6.4,1.0,0.0142643,,0,,0.06,0.03,-0.14,,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
14429559,away,Neom SC,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200.0,F,11,11,True,,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,,,,,,,,,14.0,11.0,6.4,3.0,0.00189781,,1,,-0.23,0.07,-0.09,,Hassan Hashim Al Ali,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,,0.0824,-0.26,,,1.0,,0.1814,,,,,,
14429559,away,Neom SC,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200.0,D,27,27,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,0,,,,,,Hawsawi Islam Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400.0,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,804096,EUR,716515200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429559,away,Neom SC,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000.0,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
