match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_dispossessed,stat_interceptionWon,stat_shotOffTarget,stat_penaltyWon,captain,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
12530842,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,16.0,10.0,,,0.0,3.0,6.0,7.0,11.0,2.0,,,,,86.0,33.0,7.2,10.0,0.0495818,3,,1.0,,8.0,6.0,1.0,,,,,1.0,1.0,1.0,0.2342,,1.0,6.0,4.0,1.0,,1.0,,,1.0,,3.0,,,,1.0,,,,
12530842,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,,,,27.0,6.0,6.4,1.0,1.51e-06,2,,,,1.0,1.0,,,,1.0,,,,1.0,0.4155,0.3429,,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,,
12530842,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,True,7.0,5.0,5.0,3.0,0.0,1.0,1.0,4.0,6.0,1.0,2.0,,,,18.0,8.0,6.6,2.0,0.00400623,0,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12530842,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,11.0,7.0,3.0,1.0,0.0,3.0,3.0,4.0,8.0,,1.0,,,,15.0,11.0,7.1,4.0,0.392399,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,628,M,190147,EUR,820108800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Juan Christian,Juan Christian,,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Buluthan Bulut,,,bulut-buluthan,B. Bulut,M,21,171,9,M,1046689,EUR,1027209600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Uğurcan Çakır,,,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,26.0,17.0,15.0,7.0,0.0,10.0,11.0,7.0,15.0,,6.0,,1.0,2.0,90.0,33.0,6.9,9.0,0.00352063,0,-0.0952,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,True,,,,1.0,,
12530842,away,Trabzonspor,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,29.0,25.0,3.0,2.0,0.0,17.0,20.0,8.0,12.0,,7.0,,,,90.0,55.0,6.5,13.0,0.00492606,1,,3.0,,5.0,2.0,,,,,,1.0,1.0,1.0,0.0094,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,
12530842,away,Trabzonspor,Hüseyin Türkmen,,,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,47.0,35.0,7.0,4.0,0.0,19.0,25.0,16.0,23.0,3.0,4.0,,,,90.0,61.0,6.9,13.0,0.0099822,1,,1.0,,2.0,8.0,,,,,,3.0,1.0,,0.0571,,,2.0,5.0,,,,,1.0,,1.0,,,,,,,,,
12530842,away,Trabzonspor,Arseniy Batagov,,,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,58.0,44.0,8.0,3.0,0.0,26.0,33.0,18.0,26.0,6.0,2.0,,,,90.0,73.0,6.6,15.0,0.0209418,1,,1.0,,3.0,3.0,,,,,,1.0,1.0,,0.1378,,,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,,,
12530842,away,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,False,15.0,8.0,1.0,,0.0,3.0,7.0,5.0,9.0,2.0,2.0,,,,64.0,26.0,6.4,12.0,0.00376116,1,,1.0,,2.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,0.0213,,,,,,,1.0,,,1.0,,1.0,,,,,,,,
12530842,away,Trabzonspor,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,35.0,29.0,1.0,1.0,0.0,15.0,16.0,14.0,19.0,2.0,3.0,,,,84.0,46.0,6.8,7.0,0.0105453,3,,,,4.0,4.0,,,,,,,,2.0,0.1665,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,,
12530842,away,Trabzonspor,Umut Güneş,,,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,20.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,11.0,,3.0,,,,62.0,33.0,6.6,7.0,0.0984258,0,,,,6.0,3.0,,,,,,2.0,2.0,1.0,,,,1.0,,2.0,,2.0,3.0,,2.0,,,,,,,,,,
12530842,away,Trabzonspor,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,False,12.0,5.0,,,0.0,1.0,1.0,4.0,12.0,1.0,2.0,,,,45.0,21.0,6.5,9.0,0.060829,0,,1.0,,2.0,5.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,1.0,
12530842,away,Trabzonspor,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,False,41.0,35.0,2.0,1.0,1.0,17.0,17.0,24.0,42.0,,7.0,,,,90.0,73.0,8.0,24.0,0.688728,1,,18.0,6.0,6.0,4.0,1.0,,1.0,,,1.0,1.0,3.0,0.0463,,6.0,,,,,2.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,
12530842,away,Trabzonspor,Denis Drăguş,,,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,M,70,70,False,10.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,5.0,2.0,2.0,,,,62.0,28.0,7.3,10.0,0.0079264,3,,,,6.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,0.2906,1.4156,1.0,,,,,4.0,1.0,,1.0,,1.0,,,2.0,,,,,
12530842,away,Trabzonspor,Simon Banza,,,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,2.0,,,,90.0,19.0,6.6,3.0,0.0378807,4,,,,6.0,3.0,,,,1.0,,,,1.0,0.7134,0.147,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,,,,,2.0,,,simbnz
12530842,away,Trabzonspor,Edin Višća,,,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,True,16.0,12.0,2.0,,0.0,3.0,4.0,10.0,13.0,,1.0,,,,45.0,22.0,6.7,5.0,0.084609,0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12530842,away,Trabzonspor,John Lundstram,,,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,27.0,25.0,3.0,2.0,0.0,11.0,12.0,14.0,16.0,,1.0,,,,28.0,33.0,6.7,6.0,0.018895,1,,1.0,,1.0,1.0,,,,,,,,,0.0274,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
12530842,away,Trabzonspor,Enis Destan,,,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,28.0,7.0,6.7,,0.0670919,0,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,
12530842,away,Trabzonspor,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,True,18.0,17.0,,,0.0,5.0,5.0,12.0,15.0,,1.0,,,,26.0,25.0,6.8,4.0,0.0137236,0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12530842,away,Trabzonspor,Poyraz Efe Yıldırım,Poyraz Efe Yildirim,,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,90,90,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,16.0,4.0,6.5,1.0,0.00177761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Muhammet Taha Tepe,,,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Serdar Saatçı,Serdar Saatci,,serdar-saatci,S. Saatçı,D,15,190,431,M,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Ali Şahin Yılmaz,,,ali-sahin-yilmaz,A. Ş. Yılmaz,D,84,185,100,M,1145980,EUR,1072915200,D,84,84,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Salih Malkoçoğlu,Salih Malkoçoglu,,salih-malkocoglu,S. Malkoçoğlu,D,74,190,275,M,1499364,EUR,1109116800,M,74,74,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530842,away,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
