match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_dispossessed,stat_hitWoodwork,captain
10438132,home,Marítimo,Miguel Silva,miguel-silva,M. Silva,G,55,188.0,81,M,587354,EUR,797212800.0,G,1,1,False,24.0,7.0,21.0,4.0,3.0,3.0,4.0,21.0,1.0,1.0,3.0,9.0,2.0,2.0,3.0,1.0,1.0,1.0,90.0,41.0,6.8,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,home,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,178,M,155998,EUR,766368000.0,D,2,2,False,18.0,12.0,4.0,1.0,3.0,6.0,9.0,15.0,,6.0,,6.0,,,,,,,90.0,44.0,6.2,17.0,1,3.0,1.0,9.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,
10438132,home,Marítimo,Moises Mosquera,moises-mosquera,M. Mosquera,D,3,188.0,201,M,1066212,EUR,990662400.0,D,3,3,False,28.0,16.0,8.0,2.0,11.0,15.0,5.0,13.0,4.0,6.0,4.0,4.0,,,,,,,90.0,46.0,7.3,12.0,3,,,,,,,2.0,1.0,6.0,2.0,2.0,,,,,Moises Castillo Mosquera,,1.0,1.0,,,,,,,,,
10438132,home,Marítimo,Léo,leo,Léo,D,5,190.0,101,M,903027,EUR,892857600.0,D,66,66,False,33.0,27.0,9.0,6.0,18.0,20.0,9.0,13.0,3.0,4.0,5.0,3.0,,,,,,,90.0,47.0,7.9,6.0,3,,2.0,2.0,,,,,1.0,4.0,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,
10438132,home,Marítimo,Vitor Costa,vitor-costa,V. Costa,M,94,182.0,61,M,842345,EUR,773020800.0,D,94,94,False,31.0,22.0,6.0,,14.0,17.0,9.0,18.0,1.0,7.0,3.0,4.0,,,,,,,90.0,62.0,6.8,19.0,1,4.0,2.0,7.0,1.0,1.0,,,,4.0,3.0,2.0,1.0,3.0,3.0,,,,,,1.0,,1.0,,,,,,
10438132,home,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,8,179.0,249,M,837410,EUR,881020800.0,M,23,23,False,13.0,13.0,,,5.0,5.0,10.0,12.0,,,,1.0,,,,,,,45.0,19.0,7.3,2.0,0,4.0,,,,,,,,,,,,,,3.0,,,,,,,2.0,1.0,1.0,2.0,,,
10438132,home,Marítimo,Joel Soñora,joel-sonora,J. Soñora,M,,176.0,55,M,795980,EUR,842745600.0,M,8,8,False,24.0,17.0,3.0,2.0,3.0,6.0,15.0,20.0,,2.0,1.0,4.0,,,,,,,57.0,32.0,7.1,8.0,1,2.0,,,,2.0,2.0,,,1.0,,,,,,2.0,,,,1.0,,,1.0,,,,,,
10438132,home,Marítimo,Diogo Mendes,mendes-diogo,D. Mendes,M,66,176.0,79,M,871046,EUR,885600000.0,M,16,16,False,25.0,20.0,1.0,1.0,10.0,13.0,10.0,12.0,,4.0,,4.0,,,,,,,70.0,33.0,6.7,8.0,0,,2.0,4.0,,1.0,,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,
10438132,home,Marítimo,Antonio Zarzana,zarzana-antonio,A. Zarzana,M,,177.0,33,M,936483,EUR,1016582400.0,M,17,17,False,24.0,22.0,3.0,2.0,11.0,12.0,11.0,14.0,,4.0,,9.0,,,,,,,79.0,36.0,6.6,8.0,1,2.0,2.0,6.0,1.0,2.0,,1.0,,,3.0,2.0,1.0,1.0,1.0,,Antonio,Zarzana,,,,,,,,,,,
10438132,home,Marítimo,Joel Tagueu,joel-tagueu,Joel,F,95,178.0,140,M,599698,EUR,755136000.0,F,95,95,False,17.0,10.0,,,4.0,5.0,6.0,14.0,5.0,6.0,,1.0,,,,,,,90.0,29.0,6.8,12.0,4,2.0,7.0,9.0,,1.0,,3.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,2.0,1.0,1.0,
10438132,home,Marítimo,Edgar Costa,edgar-costa,E. Costa,F,,178.0,21,M,89566,EUR,545356800.0,F,12,12,False,25.0,16.0,5.0,2.0,7.0,9.0,11.0,20.0,1.0,4.0,1.0,6.0,,,,,,,70.0,45.0,6.9,16.0,2,4.0,1.0,7.0,1.0,,,1.0,,,1.0,1.0,2.0,2.0,3.0,2.0,,,,1.0,,,2.0,,1.0,,2.0,,True
10438132,home,Marítimo,Clésio Baúque,clesio-bauque,C. Baúque,M,,174.0,141,M,344289,EUR,781833600.0,F,24,24,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,,45.0,20.0,6.2,11.0,1,1.0,1.0,7.0,,4.0,,1.0,,,,,2.0,1.0,1.0,,Clésio,Baúque,,,,,,,,,1.0,,
10438132,home,Marítimo,Rafael Brito,rafael-brito,R. Brito,M,8,183.0,129,M,983537,EUR,1011398400.0,M,6,6,True,13.0,9.0,1.0,1.0,3.0,3.0,6.0,11.0,1.0,4.0,,1.0,,,,,,,33.0,21.0,6.8,6.0,0,1.0,,2.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10438132,home,Marítimo,João Afonso,joao-afonso,J. Afonso,M,6,181.0,26,M,358496,EUR,792288000.0,M,21,21,True,8.0,6.0,1.0,,2.0,3.0,4.0,5.0,,,,2.0,,,,,,,20.0,9.0,6.3,2.0,0,,1.0,3.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10438132,home,Marítimo,Lucho Vega,lucho-vega,L. Vega,F,17,185.0,42,M,1131258,EUR,923616000.0,M,34,34,True,7.0,4.0,1.0,,,1.0,4.0,7.0,1.0,3.0,,,,,,,,,20.0,13.0,6.4,4.0,1,1.0,,3.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
10438132,home,Marítimo,Fábio China,fabio-china,F. China,D,,179.0,20,M,846657,EUR,710467200.0,D,45,45,True,6.0,6.0,1.0,1.0,4.0,4.0,3.0,3.0,,4.0,,3.0,,,,,,,11.0,14.0,6.8,2.0,0,1.0,,2.0,,2.0,,,,1.0,4.0,2.0,,,,1.0,Fábio,China,,,,,1.0,,,,,,
10438132,home,Marítimo,Bruno Pereira,bruno-pereira,B. Pereira,G,80,,1,M,1402169,EUR,,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Bruno Pereira,,,,,,,,,,,,
10438132,home,Marítimo,Gonçalo Cardoso,goncalo-cardoso,G. Cardoso,D,2,189.0,90,M,943596,EUR,972086400.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,home,Marítimo,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192.0,180,M,1404790,EUR,1028937600.0,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Carlos,Eduardo,,,,,,,,,,,
10438132,home,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187.0,1078,M,987597,EUR,894240000.0,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189.0,2669,M,947893,EUR,993945600.0,G,42,42,False,21.0,15.0,8.0,2.0,15.0,16.0,,5.0,1.0,1.0,2.0,7.0,,1.0,3.0,1.0,1.0,1.0,90.0,32.0,6.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183.0,380,M,1002045,EUR,1032912000.0,D,78,78,False,48.0,39.0,5.0,2.0,23.0,28.0,17.0,24.0,5.0,11.0,2.0,6.0,,,,,,,90.0,77.0,7.3,18.0,0,4.0,2.0,4.0,,1.0,,,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,
10438132,away,Gil Vicente,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186.0,169,M,794139,EUR,853977600.0,D,3,3,False,67.0,54.0,9.0,4.0,34.0,39.0,20.0,28.0,3.0,5.0,6.0,5.0,,,,,,,90.0,83.0,7.0,14.0,2,,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,True
10438132,away,Gil Vicente,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186.0,2711,M,983542,EUR,1021507200.0,D,72,72,False,62.0,53.0,3.0,,33.0,35.0,20.0,27.0,4.0,5.0,4.0,8.0,,,,,,,90.0,73.0,7.3,9.0,2,,4.0,4.0,,,,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,
10438132,away,Gil Vicente,Adrián Marín,adrian-marin,A. Marín,D,21,181.0,96,M,547242,EUR,852768000.0,D,19,19,False,59.0,47.0,8.0,3.0,14.0,17.0,34.0,45.0,,5.0,2.0,9.0,,,,,,,90.0,83.0,7.3,17.0,0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,
10438132,away,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183.0,434,M,887754,EUR,864691200.0,M,21,21,False,59.0,49.0,2.0,1.0,25.0,26.0,24.0,33.0,2.0,4.0,1.0,6.0,,,,,,,90.0,65.0,7.0,12.0,0,,2.0,6.0,1.0,,,,,1.0,2.0,2.0,1.0,,2.0,3.0,,,,,,,,,,,1.0,,
10438132,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174.0,70,M,138700,EUR,588988800.0,M,25,25,False,44.0,35.0,4.0,2.0,9.0,10.0,26.0,36.0,,2.0,2.0,4.0,,,,,,,78.0,63.0,7.2,15.0,2,2.0,,3.0,,3.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,1.0,,1.0,,,,2.0,,1.0,,
10438132,away,Gil Vicente,Bilel Aouacheria,bilel-aouacheria,B. Aouacheria,M,,180.0,52,M,583826,EUR,765244800.0,M,7,7,False,9.0,4.0,,,1.0,2.0,3.0,7.0,1.0,6.0,,4.0,,,,,,,62.0,24.0,6.9,10.0,2,,3.0,6.0,,4.0,2.0,2.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,
10438132,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176.0,609,M,925987,EUR,930787200.0,M,10,10,False,50.0,41.0,,,13.0,15.0,28.0,35.0,,4.0,,4.0,,,,,,,90.0,68.0,7.4,13.0,1,,1.0,5.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,1.0,1.0,,2.0,,
10438132,away,Gil Vicente,Juan Manuel Boselli,juan-manuel-boselli,J. M. Boselli,F,20,174.0,192,M,873720,EUR,942105600.0,M,20,20,False,31.0,28.0,1.0,1.0,7.0,7.0,25.0,36.0,1.0,7.0,1.0,5.0,,,,,,,89.0,64.0,7.4,18.0,3,12.0,,6.0,,7.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,3.0,,,,1.0,1.0,,4.0,,,,,,
10438132,away,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179.0,1028,M,914772,EUR,886464000.0,F,9,9,False,10.0,6.0,1.0,1.0,2.0,2.0,4.0,8.0,2.0,2.0,1.0,,,,,,,,89.0,23.0,7.6,6.0,10,,1.0,3.0,1.0,1.0,,6.0,,,,,1.0,,,1.0,,,3.0,1.0,3.0,2.0,,,,2.0,,1.0,
10438132,away,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173.0,148,M,1092777,EUR,983145600.0,F,17,17,True,18.0,16.0,3.0,2.0,5.0,6.0,12.0,13.0,,7.0,,5.0,,,,,,,28.0,38.0,6.8,13.0,0,1.0,,8.0,,3.0,2.0,,,,2.0,,5.0,3.0,2.0,1.0,Kevin Medina,,,,,,1.0,,,,5.0,,
10438132,away,Gil Vicente,Matheus Bueno,matheus-bueno,M. Bueno,M,10,178.0,126,M,931567,EUR,901756800.0,M,57,57,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,2.0,,1.0,,,,,,,12.0,9.0,6.5,2.0,0,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186.0,38,M,59751,EUR,515721600.0,D,26,26,True,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Élder Santana,elder-santana,É. Santana,F,,186.0,126,M,870442,EUR,734140800.0,F,93,93,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,1.0,6.0,,3.0,0,,2.0,5.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,
10438132,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188.0,43,M,990450,EUR,956966400.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Henrique  Gomes,henrique-gomes,H. Gomes,D,55,185.0,29,M,803760,EUR,817689600.0,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438132,away,Gil Vicente,Emmanuel Hackman,emmanuel-hackman,E. Hackman,D,15,187.0,217,M,818051,EUR,800409600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Emmanuel,Hackman,,,,,,,,,,,
10438132,away,Gil Vicente,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187.0,130,M,156569,EUR,789004800.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
