match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,description
11392860,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11392860,,,,,90,5.0,,1,,,substitution,122046448.0,False,True,regular,,,,,,,
11392860,,,,,90,5.0,,1,,,substitution,122046447.0,False,True,regular,,,,,,,
11392860,,,,,90,2.0,,1,,,substitution,122046432.0,False,False,regular,,,,,,,
11392860,,0.0,1.0,,90,1.0,,1,,,goal,172482733.0,,False,regular,367056.0,Jérémie Boga,,,,,
11392860,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,
11392860,,,,,82,,,9,,,substitution,122046357.0,False,True,regular,,,,,,,
11392860,,,,,81,,,10,,,substitution,122046358.0,False,True,regular,,,,,,,
11392860,,,,,78,,,13,,,substitution,122046343.0,False,False,regular,,,,,,,
11392860,,,,,78,,,13,,,substitution,122046342.0,False,False,regular,,,,,,,
11392860,,,,,72,,,19,,,card,120916267.0,,True,yellow,318963.0,Aleksandr Golovin,,Aleksandr Golovin,Argument,False,
11392860,,,,,67,,,24,,,substitution,122046246.0,False,True,regular,,,,,,,
11392860,,,,,64,,,27,,,substitution,122046201.0,False,False,regular,,,,,,,
11392860,,,,,64,,,27,,,substitution,122046200.0,False,False,regular,,,,,,,
11392860,,,,,56,,,35,,,card,120916216.0,,False,yellow,985934.0,Youssouf Ndayishimiye,,Youssouf Ndayishimiye,Argument,False,
11392860,,,,,55,,,36,,,inGamePenalty,118434553.0,,True,missed,934237.0,Folarin Balogun,,,goalkeeperSave,,Goalkeeper save
11392860,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11392860,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,
11392860,,,,,12,,,34,,,inGamePenalty,118434547.0,,True,missed,934237.0,Folarin Balogun,,,goalkeeperSave,,Goalkeeper save
