match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_goals
11392860,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,36.0,21.0,19.0,4.0,18.0,22.0,3.0,14.0,12.0,1.0,4.0,6.0,90.0,47.0,7.6,15.0,0.0,0.0,0.0005651,0,0.2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,63.0,54.0,7.0,4.0,33.0,36.0,22.0,28.0,10.0,,,,90.0,73.0,6.6,10.0,0.0,0.0,0.0403179,0,,stephane_singo,1.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,D,6,6,False,56.0,51.0,2.0,,34.0,34.0,17.0,23.0,8.0,,,,90.0,67.0,6.8,7.0,0.0,0.0,0.0153073,0,,,1.0,,,1.0,2.0,,,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,D,88,88,False,70.0,64.0,4.0,1.0,41.0,44.0,23.0,26.0,4.0,,,,89.0,80.0,6.7,9.0,0.0,0.0,0.00612477,0,,,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,M,2,2,False,24.0,19.0,3.0,2.0,4.0,5.0,15.0,22.0,3.0,,,,90.0,52.0,7.0,11.0,0.0371,0.0,0.0797257,1,,,3.0,,,7.0,8.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,53.0,49.0,1.0,1.0,24.0,25.0,25.0,28.0,5.0,,,,81.0,65.0,7.3,5.0,0.0,0.0,0.0334473,0,,camara_mohamed6,,,1.0,2.0,5.0,,1.0,,3.0,2.0,,1.0,2.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,53.0,44.0,2.0,2.0,16.0,17.0,28.0,36.0,9.0,,,,90.0,65.0,6.8,15.0,0.0594,0.0,0.0973871,2,,YFofana19_,,,,5.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,,,,1.0,True,2.0,2.0,1.0,,,,,,,,,,,
11392860,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,M,12,12,False,53.0,47.0,4.0,2.0,23.0,26.0,26.0,29.0,6.0,,,,82.0,68.0,7.8,6.0,0.0,0.0,0.21197,0,,,2.0,2.0,,1.0,5.0,,1.0,,3.0,4.0,2.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,
11392860,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,F,18,18,False,35.0,29.0,2.0,,9.0,11.0,20.0,24.0,3.0,,,,89.0,51.0,7.1,15.0,0.0804,0.1679,0.0627248,1,,Minamino,,,,7.0,5.0,2.0,1.0,,,3.0,2.0,2.0,2.0,,3.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,
11392860,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,F,17,17,False,51.0,39.0,6.0,2.0,12.0,14.0,28.0,40.0,7.0,,,,90.0,62.0,7.4,15.0,0.0225,0.0,0.0872499,1,,alex_golovin17,3.0,1.0,1.0,3.0,6.0,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
11392860,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,13.0,9.0,,,6.0,6.0,3.0,7.0,4.0,,,,67.0,29.0,5.7,11.0,1.6416,1.8908,0.00606692,4,,balogun,,,,7.0,3.0,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,2.0,,2.0,1.0,2.0,,,,,,
11392860,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,,23.0,8.0,6.5,4.0,0.0,0.0,0.0546102,0,,wisbenyedder,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
11392860,home,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,8,8,True,8.0,8.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,,,,9.0,8.0,6.5,,0.0,0.0,0.00409034,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
