match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_totalOffside,stat_accurateCross
12421166,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,True,53.0,41.0,19.0,8.0,0.0,38.0,41.0,3.0,12.0,2.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,90.0,64.0,6.3,12.0,0.00113619,0,-1.5114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421166,home,RSC Anderlecht,Nunzio Engwanda,Nunzio Engwanda,,engwanda-nunzio,N. Engwanda,D,71,,249,M,1520940,EUR,1196467200,D,71,71,False,,34.0,25.0,3.0,1.0,0.0,15.0,18.0,10.0,16.0,,,3.0,,,,,,63.0,47.0,6.1,11.0,0.00366152,1,,4.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0219,,,,,,,,,,,,,,,,,,,,
12421166,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,False,,39.0,33.0,5.0,3.0,0.0,23.0,24.0,10.0,15.0,7.0,1.0,2.0,,,,,,90.0,51.0,6.5,7.0,0.00423659,0,,5.0,5.0,,,1.0,,2.0,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,
12421166,home,RSC Anderlecht,Zanka,,,zanka,Zanka,D,,189.0,459,M,26404,EUR,640828800,D,13,13,False,,92.0,80.0,7.0,2.0,0.0,59.0,69.0,21.0,23.0,3.0,1.0,3.0,,,,,,90.0,102.0,6.9,13.0,0.0235082,0,,,5.0,,,2.0,2.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
12421166,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,,72.0,63.0,5.0,3.0,0.0,25.0,29.0,38.0,43.0,2.0,,3.0,,,,,,90.0,92.0,6.3,13.0,0.0224038,0,,6.0,3.0,1.0,,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12421166,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,,37.0,28.0,4.0,2.0,1.0,11.0,11.0,17.0,27.0,2.0,1.0,2.0,,,,,,90.0,54.0,6.9,12.0,0.0536125,2,,5.0,2.0,1.0,,,,2.0,0.3138,,,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3625,1.0,,,,,,
12421166,home,RSC Anderlecht,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188.0,1662,M,190405,EUR,797904000,M,32,32,False,,52.0,42.0,2.0,2.0,0.0,21.0,25.0,21.0,27.0,9.0,2.0,8.0,,,,,,90.0,75.0,6.6,11.0,0.0151428,0,,8.0,12.0,,,4.0,2.0,3.0,,3.0,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
12421166,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,False,,38.0,35.0,3.0,2.0,0.0,15.0,15.0,20.0,23.0,,,6.0,,,,,,64.0,47.0,7.8,5.0,0.099034,2,,3.0,4.0,3.0,,2.0,2.0,,0.2132,1.0,,,,,1.0,,,,,1.0,1.0,0.3845,1.0,1.0,1.0,1.0,,,
12421166,home,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,,34.0,28.0,3.0,2.0,1.0,9.0,10.0,19.0,25.0,,,3.0,,,,,,88.0,45.0,8.1,9.0,0.0925378,4,,4.0,2.0,1.0,1.0,1.0,,,0.6604,,,,,1.0,1.0,3.0,1.0,,,2.0,1.0,0.9478,1.0,,,1.0,,,
12421166,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,,19.0,16.0,,,0.0,7.0,9.0,9.0,10.0,,,,,,,,,90.0,38.0,6.6,12.0,0.280075,3,,7.0,6.0,1.0,2.0,1.0,,2.0,0.4694,,,,,5.0,5.0,1.0,,3.0,1.0,,1.0,,2.0,,1.0,,KDolberg,2.0,
