match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12504349,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,29.0,23.0,16.0,10.0,0.0,15.0,16.0,8.0,13.0,1.0,9.0,3.0,1.0,90.0,39.0,7.6,6.0,0.00208242,0,0.2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504349,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,14.0,14.0,,,0.0,13.0,13.0,1.0,1.0,1.0,1.0,,,27.0,19.0,6.7,,9.686e-05,0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504349,home,Juventus,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,D,12,12,False,46.0,39.0,6.0,1.0,0.0,31.0,33.0,8.0,13.0,4.0,3.0,,,90.0,58.0,7.1,7.0,0.00671383,1,,3.0,3.0,6.0,,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.2184,,,,,,,,,,,,,,,,,,,,
12504349,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,6,6,False,51.0,36.0,9.0,1.0,0.0,22.0,29.0,14.0,23.0,5.0,2.0,,,90.0,71.0,7.2,19.0,0.00675489,0,,7.0,2.0,11.0,,1.0,,1.0,,,,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12504349,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,M,11,11,False,30.0,21.0,4.0,3.0,0.0,13.0,17.0,8.0,13.0,,3.0,,,82.0,53.0,7.1,15.0,0.00867173,1,,4.0,8.0,9.0,1.0,,2.0,3.0,1.0,,1.0,2.0,2.0,0.0431,,1.0,,,1.0,4.0,3.0,,,,,,,,,,,,,
12504349,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,71.0,57.0,10.0,3.0,0.0,30.0,36.0,27.0,35.0,3.0,5.0,,,90.0,91.0,6.9,18.0,0.024946,1,,1.0,5.0,5.0,2.0,,2.0,1.0,,,,4.0,1.0,0.065,,1.0,,,1.0,1.0,,True,1.0,0.043,,,,,,,,,,
12504349,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,33.0,27.0,2.0,1.0,0.0,16.0,18.0,11.0,15.0,1.0,6.0,,,90.0,47.0,7.2,8.0,0.158303,0,,1.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,1.0,2.0,,,,,,,,
12504349,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,32.0,27.0,3.0,1.0,0.0,13.0,14.0,14.0,19.0,,4.0,,,90.0,56.0,6.9,12.0,0.0221202,0,,2.0,5.0,7.0,,1.0,2.0,,2.0,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12504349,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,F,8,8,False,21.0,15.0,,,0.0,6.0,7.0,9.0,16.0,,3.0,,,66.0,32.0,6.9,11.0,0.006548,1,,,2.0,4.0,,,,2.0,,,1.0,3.0,,0.0401,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12504349,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,36.0,32.0,1.0,1.0,0.0,13.0,13.0,19.0,27.0,,3.0,,,90.0,69.0,8.0,18.0,0.0495882,1,,,6.0,8.0,1.0,2.0,,1.0,,,,2.0,1.0,0.1276,4.0,3.0,,,5.0,6.0,4.0,,1.0,0.7319,,2.0,1.0,1.0,,,,,,
