match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_aerialLost,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_wasFouled,stat_wonContest,stat_totalOffside,stat_aerialWon,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceCreated
12624901,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,54.0,53.0,,,0.0,17.0,17.0,36.0,37.0,4.0,,,,84.0,62.0,6.9,1.0,0,,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,Fabinho,,,,,,
12624901,away,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,M,19,19,False,50.0,46.0,1.0,1.0,1.0,14.0,14.0,32.0,40.0,5.0,,,,70.0,66.0,7.1,14.0,2,4.0,,1.0,2.0,,3.0,,,,,3.0,,,,,,,,,,,,1.0,2.0,,2.0,,,moussadiaby,1.0,1.0,,,,
12624901,away,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,69.0,60.0,3.0,3.0,0.0,16.0,16.0,45.0,56.0,2.0,,,,90.0,93.0,8.1,21.0,2,3.0,1.0,6.0,6.0,,4.0,,,2.0,2.0,4.0,,,,1.0,1.0,1.0,,,,,4.0,1.0,3.0,1.0,3.0,,,houssem_aouar,,,,,,
12624901,away,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,M,34,34,False,37.0,36.0,,,0.0,11.0,11.0,26.0,29.0,1.0,,,,90.0,53.0,8.2,4.0,6,3.0,1.0,1.0,3.0,1.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,1.0,,2.0,2.0,,StevenBergwijn,,4.0,,,1.0,
12624901,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,72.0,65.0,2.0,2.0,2.0,14.0,14.0,51.0,58.0,,,,,90.0,85.0,9.7,10.0,4,,,,3.0,,1.0,,,,,1.0,True,,,,1.0,1.0,,,,,,1.0,5.0,2.0,1.0,,,KBenz9,,2.0,,,,2.0
12624901,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,True,64.0,63.0,2.0,1.0,0.0,45.0,46.0,18.0,18.0,5.0,,,,63.0,74.0,6.9,2.0,1,,,1.0,3.0,,,3.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,Saad Al-Mousa,,,1.0,,,,,,,,,,,,
12624901,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,13.0,11.0,,,0.0,2.0,2.0,10.0,12.0,1.0,,,,20.0,16.0,6.8,2.0,0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
12624901,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,12.0,6.0,6.7,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12624901,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,10.0,10.0,2.0,2.0,0.0,9.0,9.0,1.0,1.0,1.0,,,,11.0,14.0,7.0,,0,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,Awad Al Nashri,,,,,,,,,,,,,,,
12624901,away,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,,,,11.0,9.0,6.6,1.0,0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624901,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624901,away,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,,,,
12624901,away,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,
12624901,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
