match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,captain,stat_aerialLost,stat_keyPass,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_totalOffside
12764859,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13900,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,False,31.0,31.0,1.0,1.0,0.0,31.0,31.0,1.0,1.0,8.0,3.0,2.0,3.0,90.0,44.0,7.1,0.00011565,0,0.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764859,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190.0,13883,M,joshkofi2,1403050,EUR,1146787200,D,34,34,False,107.0,101.0,2.0,,0.0,59.0,60.0,2.0,8.0,4.0,,,,90.0,127.0,7.3,0.031695,1,,Josh Acheampong,,42.0,48.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,12.0,0.0156,,,,,,,,,,,,,,,,,,
12764859,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190.0,10088,M,axel_disasi,827243,EUR,889574400,D,2,2,False,72.0,71.0,2.0,2.0,0.0,48.0,48.0,2.0,3.0,1.0,,,,59.0,76.0,6.9,0.0140049,0,,,,23.0,24.0,,2.0,,,,,2.0,,,,1.0,1.0,,True,2.0,2.0,,,,,,,,,,,,,,,
12764859,home,Chelsea,Renato Veiga,renato-veiga,R. Veiga,D,12,190.0,11674,M,renatoveiga95,1087359,EUR,1059436800,D,40,40,False,124.0,112.0,13.0,8.0,0.0,78.0,82.0,2.0,3.0,7.0,,,,90.0,126.0,7.0,0.0182519,0,,,,34.0,42.0,,1.0,,1.0,1.0,,1.0,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,
12764859,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37144,M,cucurella3,794939,EUR,901065600,D,3,3,False,68.0,60.0,3.0,1.0,0.0,16.0,20.0,2.0,3.0,1.0,,,,90.0,82.0,7.8,0.0778375,2,,,,44.0,49.0,1.0,,,,,,,1.0,,1.0,,10.0,0.3836,,,,,1.0,1.0,1.0,0.119,,,,,,,,,,
12764859,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178.0,10585,M,kdh_8,861970,EUR,905040000,M,22,22,False,61.0,57.0,6.0,4.0,0.0,21.0,21.0,,2.0,4.0,,,,83.0,74.0,7.5,0.0839199,2,,,,36.0,44.0,4.0,5.0,,2.0,,,,1.0,1.0,1.0,1.0,11.0,0.2428,,1.0,2.0,,1.0,1.0,1.0,0.6257,2.0,,,,,,,,,
12764859,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192.0,6525,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,False,64.0,56.0,3.0,3.0,0.0,21.0,25.0,3.0,5.0,3.0,,,,90.0,73.0,7.1,0.0361901,1,,,,35.0,39.0,,4.0,1.0,1.0,,,,1.0,1.0,,1.0,10.0,0.0143,,1.0,,1.0,1.0,,,0.1096,,1.0,1.0,,,,,,,
12764859,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40319,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,19.0,17.0,,,1.0,4.0,4.0,,5.0,,,,,45.0,34.0,7.7,0.436939,2,,,,16.0,20.0,5.0,2.0,,5.0,4.0,1.0,1.0,1.0,,1.0,,6.0,0.0912,,1.0,3.0,,1.0,,,0.0454,,,,3.0,,,,,,
12764859,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175.0,48776,M,Nkunku,769333,EUR,879465600,M,18,18,False,40.0,35.0,1.0,1.0,2.0,3.0,4.0,1.0,7.0,2.0,,,,90.0,59.0,8.5,0.131055,2,,,,32.0,39.0,3.0,2.0,,1.0,1.0,,,1.0,,4.0,4.0,12.0,0.0658,,1.0,2.0,1.0,1.0,1.0,,0.0468,,,1.0,,1.0,,,,,
12764859,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181.0,12338,M,,1403061,EUR,1139011200,M,32,32,False,44.0,38.0,2.0,1.0,0.0,8.0,11.0,1.0,3.0,3.0,,,,90.0,63.0,7.0,0.174611,1,,Tyrique George,,31.0,38.0,5.0,3.0,1.0,4.0,2.0,,,,,1.0,,14.0,0.2599,,,2.0,,,1.0,,,,,,1.0,,1.0,,,,
