match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_hitWoodwork,stat_errorLeadToAGoal
12451051,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,15.0,7.0,11.0,3.0,0.0,5.0,8.0,2.0,7.0,2.0,8.0,2.0,4.0,90.0,27.0,7.0,8.0,0.00111525,0,-0.6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451051,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,False,33.0,26.0,5.0,2.0,0.0,17.0,20.0,9.0,13.0,7.0,6.0,,,90.0,49.0,7.4,7.0,0.0121438,0,,,,2.0,4.0,2.0,7.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451051,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,602,M,,1469180,EUR,954374400,D,64,64,False,25.0,21.0,2.0,1.0,0.0,16.0,18.0,5.0,7.0,6.0,3.0,,,90.0,40.0,7.0,4.0,0.00233599,1,,Moise Bombito,,1.0,5.0,3.0,6.0,,1.0,1.0,1.0,,1.0,2.0,0.0412,,,,,,,,,,,,,,,,,,,,,,
12451051,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,35.0,27.0,7.0,1.0,0.0,14.0,17.0,14.0,19.0,4.0,8.0,,,90.0,57.0,7.5,10.0,0.229183,1,,,,2.0,,5.0,8.0,,2.0,5.0,3.0,1.0,1.0,1.0,0.0294,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12451051,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,False,18.0,13.0,3.0,1.0,0.0,5.0,7.0,8.0,17.0,3.0,5.0,,,79.0,47.0,7.2,16.0,0.0370438,0,,,,1.0,2.0,4.0,8.0,1.0,,3.0,3.0,2.0,,2.0,,6.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
12451051,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,,804472,EUR,852595200,M,8,8,False,30.0,25.0,4.0,2.0,0.0,10.0,10.0,15.0,20.0,1.0,3.0,,,90.0,49.0,7.4,7.0,0.0457946,0,,,,3.0,1.0,7.0,4.0,1.0,6.0,1.0,1.0,,,2.0,,,,,3.0,2.0,,3.0,,True,1.0,,,,,,,,,,,,
12451051,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,46.0,38.0,4.0,4.0,0.0,21.0,24.0,18.0,23.0,2.0,10.0,,,90.0,72.0,7.9,14.0,0.240577,3,,,,1.0,,9.0,8.0,1.0,2.0,6.0,4.0,,,3.0,0.0976,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,,2.0,2.0,1.0,0.5844,,,,,,,,,
12451051,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4213,M,,919027,EUR,756345600,M,2,2,False,29.0,26.0,1.0,,1.0,11.0,12.0,16.0,20.0,2.0,5.0,,,90.0,54.0,7.2,10.0,0.223548,1,,,,1.0,1.0,4.0,3.0,,,1.0,1.0,,1.0,,0.0061,3.0,1.0,,2.0,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,,,
12451051,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,False,13.0,9.0,1.0,,0.0,1.0,1.0,8.0,13.0,1.0,5.0,,,86.0,34.0,7.7,9.0,0.213832,4,,,,2.0,1.0,7.0,10.0,,,1.0,,3.0,1.0,1.0,0.6052,1.0,,,9.0,5.0,,1.0,,,,3.0,,1.2865,,1.0,1.0,,,,,,
12451051,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,False,26.0,18.0,1.0,1.0,0.0,7.0,9.0,11.0,19.0,,3.0,,,79.0,46.0,7.2,14.0,0.292566,3,,,,2.0,,6.0,7.0,,1.0,3.0,1.0,1.0,1.0,,0.2951,2.0,,,5.0,3.0,,3.0,,,2.0,2.0,,0.8325,,1.0,,,,,,,
