match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,description,confirmed
11352488,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352488,,,,,90,9.0,,1,,,card,Matty Cash,Foul,False,121320670.0,False,yellow,833956.0,Matty Cash,,,,
11352488,,,,,90,3.0,,1,,,substitution,,,,122673834.0,True,regular,,,False,,,
11352488,,,,,90,,,1,,,substitution,,,,122673817.0,False,regular,,,False,,,
11352488,,,,,90,,,1,,,substitution,,,,122673816.0,False,regular,,,False,,,
11352488,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,9.0,,
11352488,,,,,88,,,3,,,substitution,,,,122673795.0,True,regular,,,False,,,
11352488,,,,,88,,,3,,,substitution,,,,122673794.0,True,regular,,,False,,,
11352488,,1.0,0.0,,87,,,4,,,goal,,,,181955672.0,True,regular,975079.0,João Pedro,,,,
11352488,,,,,87,,,4,,,inGamePenalty,,goalkeeperSave,,118463842.0,True,missed,975079.0,João Pedro,,,Goalkeeper save,
11352488,,,,,73,,,18,,,substitution,,,,122673592.0,False,regular,,,False,,,
11352488,,,,,71,,,20,,,varDecision,,,,25547.0,True,goalAwarded,48480.0,Pascal Groß,,,,False
11352488,,,,,63,,,28,,,card,Simon Adingra,Foul,False,121320508.0,True,yellow,1110842.0,Simon Adingra,,,,
11352488,,,,,61,,,30,,,substitution,,,,122673490.0,True,regular,,,False,,,
11352488,,,,,49,,,42,,,card,Pascal Groß,Foul,False,121320456.0,True,yellow,48480.0,Pascal Groß,,,,
11352488,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352488,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
11352488,,,,,26,,,20,,,substitution,,,,122673064.0,False,injury,,,True,,,
11352488,,,,,-5,,,6,,,card,Roberto De Zerbi,Argument,False,121320615.0,True,yellow,,,,,,
