match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_challengeLost,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot
10388318,home,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,832411,EUR,924220800,M,11,11,True,7.0,6.0,,,2.0,2.0,5.0,,2.0,,,,,9.0,9.0,6.9,1.0,0.0,0.0,0.0129038,0,,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,home,Borussia M'gladbach,Semir Telalović,semir-telalovic,S. Telalović,F,7,187,361,M,1129765,EUR,945907200,F,48,48,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,62.0,36.0,48.0,23.0,18.0,23.0,39.0,1.0,11.0,1.0,6.0,7.0,,90.0,74.0,7.3,26.0,0.0,0.0,0.00716429,0,-0.1295,18.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
10388318,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,12.0,8.0,3.0,1.0,4.0,5.0,8.0,1.0,1.0,,,,,45.0,22.0,6.6,7.0,0.0,0.0,0.00211531,0,,4.0,1.0,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,38.0,24.0,5.0,,19.0,24.0,14.0,6.0,5.0,,,,,90.0,53.0,6.8,16.0,0.3549,0.2523,0.103444,2,,5.0,,2.0,4.0,4.0,6.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
10388318,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,35.0,27.0,2.0,1.0,21.0,23.0,12.0,9.0,4.0,,,,,90.0,55.0,7.3,9.0,0.0231,0.0,0.0271564,1,,6.0,,2.0,8.0,3.0,11.0,,,2.0,3.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,
10388318,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,17.0,12.0,4.0,2.0,6.0,8.0,11.0,2.0,4.0,,,,,45.0,36.0,6.7,11.0,0.0079,0.0,0.0845333,1,,8.0,2.0,,,4.0,2.0,2.0,,,2.0,2.0,1.0,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,
10388318,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,31.0,19.0,5.0,2.0,7.0,12.0,19.0,1.0,5.0,,,,,81.0,39.0,6.6,13.0,0.0936,0.0,0.0564269,2,,12.0,,2.0,4.0,5.0,5.0,1.0,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,True,,,,
10388318,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,15.0,11.0,2.0,1.0,2.0,3.0,16.0,,6.0,,,,,90.0,26.0,6.4,11.0,0.1015,0.0,0.111087,2,,9.0,4.0,3.0,2.0,5.0,3.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,
10388318,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,False,14.0,12.0,1.0,,9.0,10.0,4.0,,6.0,,,,,70.0,24.0,6.8,3.0,0.0378,0.0,0.00286095,1,,3.0,,,,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,3.0,,,,,,,,,,1.0,,,,,
10388318,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,F,9,9,False,11.0,6.0,1.0,1.0,4.0,4.0,7.0,,3.0,,,,,63.0,16.0,6.7,7.0,0.0162,0.0,0.00130643,1,,2.0,,,1.0,1.0,2.0,1.0,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10388318,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,19.0,12.0,,,5.0,5.0,14.0,2.0,2.0,,,,,90.0,29.0,6.6,9.0,0.3726,0.0,0.0170023,2,,7.0,,9.0,8.0,10.0,9.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,
10388318,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,False,26.0,18.0,2.0,2.0,8.0,8.0,18.0,1.0,5.0,,,,,90.0,51.0,7.0,19.0,0.0166,0.0,0.0598051,1,,10.0,,1.0,1.0,4.0,3.0,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,
10388318,away,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,True,17.0,12.0,1.0,,11.0,11.0,8.0,1.0,3.0,,,,,45.0,29.0,6.4,7.0,0.0507,0.0,0.0251182,1,,2.0,2.0,3.0,1.0,7.0,1.0,1.0,,,3.0,,,,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,True,15.0,12.0,2.0,1.0,10.0,12.0,3.0,2.0,4.0,,,,,45.0,26.0,6.5,4.0,0.0,0.0,0.00169383,0,,2.0,,3.0,,5.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,11.0,6.0,3.0,1.0,3.0,5.0,7.0,,3.0,,,,,27.0,16.0,6.3,8.0,0.0,0.0,0.0387414,0,,3.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
10388318,away,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,788352,EUR,806716800,M,28,28,True,7.0,3.0,3.0,,1.0,1.0,6.0,,1.0,,,,,20.0,9.0,6.3,4.0,0.0,0.0,0.00160038,0,,2.0,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,5.0,4.0,1.0,,2.0,2.0,3.0,,,,,,,9.0,7.0,6.6,2.0,0.0,0.0,0.00059778,0,,2.0,,2.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388318,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
