match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_dispossessed,stat_errorLeadToAGoal,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_lastManTackle,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_goalAssist,stat_goals,stat_penaltyWon
11451139,home,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,19,19,False,26.0,12.0,18.0,4.0,11.0,15.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,5.9,14.0,0.0,0.0,0.00016999,0,-0.8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451139,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,False,18.0,12.0,2.0,,5.0,8.0,7.0,13.0,3.0,8.0,1.0,7.0,,,,,,90.0,47.0,6.3,12.0,0.0234,0.0799,0.00546912,1,,,,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11451139,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,15,15,False,26.0,18.0,7.0,3.0,13.0,16.0,5.0,10.0,2.0,4.0,4.0,3.0,,,,,,90.0,39.0,6.5,9.0,0.0,0.0,0.00520842,0,,,,,7.0,,1.0,1.0,,,3.0,2.0,1.0,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,
11451139,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,D,8,8,False,13.0,13.0,2.0,2.0,12.0,12.0,1.0,1.0,,1.0,2.0,2.0,,,,,,68.0,19.0,6.1,1.0,0.0,0.0,0.00052083,0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11451139,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,175,M,106661,EUR,596937600,D,3,3,False,35.0,24.0,14.0,5.0,18.0,20.0,6.0,15.0,,,2.0,2.0,,,,,,84.0,45.0,6.6,12.0,0.0738,0.0,0.136652,2,,,,,1.0,,,,,3.0,,,,,,1.0,1.0,1.0,,,True,1.0,2.0,,,,,,,,,,,
11451139,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,11,11,False,24.0,16.0,2.0,1.0,9.0,14.0,7.0,12.0,,2.0,2.0,5.0,,,,,,90.0,54.0,6.9,16.0,0.0152,0.0,0.0046321,1,,,,2.0,12.0,,4.0,4.0,,1.0,4.0,2.0,3.0,,,,1.0,,2.0,,,,1.0,1.0,3.0,,,,,,,,,
11451139,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,5,5,False,23.0,16.0,2.0,1.0,8.0,9.0,8.0,15.0,2.0,8.0,,6.0,,,,,,90.0,43.0,6.4,15.0,0.2446,0.2412,0.0330293,2,,,,1.0,5.0,2.0,1.0,,1.0,2.0,2.0,,3.0,,1.0,3.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,,
11451139,home,Gaziantep FK,Janio Bikel,janio-bikel,J. Bikel,M,,175,105,M,581606,EUR,804297600,M,12,12,False,14.0,13.0,2.0,2.0,5.0,5.0,8.0,9.0,3.0,4.0,,5.0,,,,,,84.0,23.0,6.6,2.0,0.0,0.0,0.00859802,0,,,,,3.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,
11451139,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,36.0,29.0,4.0,3.0,14.0,15.0,18.0,29.0,1.0,2.0,,2.0,,,,,,90.0,56.0,7.1,15.0,0.0486,0.0327,0.204158,3,,,,8.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,,1.0,,1.0,3.0,1.0,,,,,
11451139,home,Gaziantep FK,Brayan Riascos,brayan-riascos,B. Riascos,F,94,180,239,M,537040,EUR,781747200,F,94,94,False,10.0,9.0,,,1.0,1.0,8.0,10.0,9.0,14.0,,4.0,,,,,,90.0,31.0,7.2,8.0,0.3024,0.5429,0.0754605,4,,,,1.0,6.0,,3.0,1.0,2.0,,3.0,2.0,2.0,,1.0,2.0,2.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,,,
