match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialWon,stat_interceptionWon,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot
11452964,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,True,15.0,14.0,2.0,2.0,2.0,2.0,12.0,14.0,2.0,,,,,,,21.0,21.0,6.5,3.0,0,1.0,2.0,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11452964,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,True,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,1.0,,,,,,21.0,13.0,6.7,3.0,0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11452964,home,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,1399139,EUR,1082764800,F,11,11,True,15.0,11.0,,,1.0,1.0,11.0,17.0,,1.0,,,,,,21.0,22.0,6.8,7.0,0,3.0,1.0,2.0,,2.0,,,,1.0,,,,,1.0,,,,,1.0,Sultan Al Akouz,,,,,1.0,,,,,,,,
11452964,home,Al Wehda,Sattam Al Tumbukti,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,1472755,EUR,999561600,M,25,25,True,10.0,7.0,1.0,,2.0,2.0,5.0,8.0,,2.0,,,,,,13.0,14.0,6.5,5.0,0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,Sattam Al Tumbukti,,,,,,,,,,,,,
11452964,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,4.0,4.0,,,,,4.0,4.0,,1.0,,,,,,10.0,9.0,6.4,2.0,0,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11452964,home,Al Wehda,Ayman Al-Hussaini,ayman-al-hussaini,A. Al-Hussaini,G,12,180.0,1,M,872206,EUR,835747200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ayman,Al-Hussaini,,,,,,,,,,,,
11452964,home,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452964,home,Al Wehda,Abdulrahman Al-Hajri,abdulrahman-al-hajri,A. Al-Hajri,D,6,180.0,2,M,2064653,EUR,824256000,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452964,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,27.0,20.0,10.0,3.0,20.0,23.0,,4.0,,5.0,1.0,1.0,,,,90.0,30.0,6.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,31.0,24.0,3.0,2.0,11.0,14.0,13.0,17.0,,4.0,,,,,,76.0,42.0,6.9,8.0,0,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,
11452964,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,4,4,False,56.0,55.0,2.0,1.0,48.0,49.0,7.0,7.0,2.0,2.0,,,,,,90.0,64.0,7.3,1.0,0,,1.0,5.0,,,2.0,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,False,73.0,67.0,7.0,5.0,51.0,53.0,16.0,20.0,3.0,3.0,,,,,,90.0,80.0,7.2,7.0,0,,2.0,5.0,1.0,,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,28,28,False,37.0,36.0,2.0,2.0,27.0,27.0,9.0,11.0,4.0,5.0,,,,,,90.0,66.0,7.8,7.0,0,1.0,2.0,8.0,,3.0,2.0,2.0,3.0,3.0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,74.0,64.0,5.0,2.0,37.0,39.0,27.0,37.0,,11.0,,,,,,90.0,90.0,7.5,14.0,0,2.0,3.0,4.0,,1.0,2.0,2.0,,,,1.0,,,1.0,,,2.0,,2.0,,,2.0,,,,,,,nglkante,1.0,,,
11452964,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,40.0,36.0,6.0,4.0,19.0,19.0,17.0,21.0,,7.0,,,,,,76.0,47.0,7.0,6.0,0,,2.0,,,,,,1.0,,,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,Fabinho,,,,
11452964,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,M,90,90,False,24.0,22.0,,,6.0,6.0,16.0,19.0,1.0,2.0,,,,,,85.0,32.0,8.2,4.0,3,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,,,,1.0,,,2.0,,,1.0,1.0,,
11452964,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,M,99,99,False,18.0,15.0,,,4.0,5.0,11.0,13.0,1.0,5.0,,,,,,90.0,38.0,6.1,13.0,2,,12.0,2.0,,3.0,,,3.0,2.0,,,,1.0,,1.0,,4.0,,,,,4.0,,,,1.0,1.0,,abderrazak_hamdallah,,,,
11452964,away,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,10,10,False,31.0,27.0,4.0,3.0,12.0,13.0,15.0,22.0,,2.0,,,,,,76.0,52.0,8.5,14.0,3,4.0,5.0,6.0,2.0,3.0,2.0,,4.0,,,1.0,,,3.0,2.0,,1.0,,2.0,,,2.0,,,,,1.0,,igor_coronado,1.0,1.0,1.0,1.0
11452964,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,13.0,10.0,1.0,1.0,4.0,4.0,6.0,9.0,,,,,,,,42.0,17.0,6.5,5.0,1,,2.0,,1.0,,,,1.0,,True,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,KBenz9,,,,
11452964,away,Al-Ittihad,Jota,jota,Jota,F,7,175.0,5337,M,845786,EUR,922752000,F,11,11,True,15.0,12.0,,,4.0,4.0,9.0,14.0,,1.0,,,,,,48.0,26.0,7.6,7.0,1,3.0,2.0,4.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,,,1.0,,1.0,,jotafilipe_7,,1.0,,
11452964,away,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,True,16.0,13.0,2.0,2.0,10.0,10.0,3.0,7.0,,1.0,,,,,,14.0,22.0,6.5,5.0,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,77,77,True,13.0,11.0,,,7.0,8.0,4.0,6.0,,1.0,,,,,,14.0,16.0,6.6,4.0,0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,True,16.0,12.0,,,9.0,12.0,3.0,4.0,1.0,1.0,,,,,,14.0,19.0,6.4,6.0,0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
11452964,away,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,True,8.0,7.0,,,6.0,6.0,1.0,2.0,,1.0,,,,,,14.0,11.0,6.5,3.0,0,,2.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Osama Al-Mermesh,al-mermesh-osama,O. A. Mermesh,G,88,182.0,215,M,1168604,EUR,1057449600,G,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Osama Al-Mermesh,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Zakaria Al Hawsawi,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452964,away,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
