match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_wasFouled,player_sofascoreId,captain,stat_bigChanceCreated,stat_lastManTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
13473394,home,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,F,10,10,False,28.0,23.0,2.0,2.0,3.0,7.0,8.0,16.0,20.0,,2.0,,85.0,47.0,9.1,13.0,0.607889,1,,1.0,,5.0,3.0,2.0,1.0,1.0,,,3.0,1.0,,0.0941,2.0,1.0,,0.1987,8.0,5.0,,,7.0,,,,,True,3.0,,,,
13473394,home,Internacional,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,True,24.0,22.0,2.0,1.0,0.0,10.0,10.0,12.0,14.0,,2.0,,31.0,27.0,6.8,3.0,0.0135867,0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13473394,home,Internacional,Vitinho,,,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,,4.0,,31.0,20.0,6.8,5.0,0.00647798,1,,3.0,1.0,5.0,1.0,,,1.0,,,,2.0,1.0,0.0104,,1.0,,0.1175,,,,,2.0,,,,,,,,,,
13473394,home,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,16.0,5.0,7.0,2.0,0.00012283,1,,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,0.1819,1.0,1.0,1.0,0.1215,,,,,,,1.0,,rafaelsantosborre,,,,,,
13473394,home,Internacional,Gustavo Prado,,,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,15.0,7.0,7.0,1.0,0.00046149,2,,1.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,,,0.0563,,1.0,,0.0219,,,,,,,,1.0,,,,,,,
13473394,home,Internacional,Óscar Romero,,,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,11,11,True,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,,1.0,,11.0,13.0,6.8,,0.0107972,1,,,,,1.0,,,,,,,,,0.0241,,,,,,,1.0,,,,,1.0,,,,,,,
13473394,home,Internacional,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Braian Aguirre,Brian Aguirre,,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Agustín Rogel,,,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Juninho,,,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Ramon,,,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Luis Otávio,Luis Otávio,,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,home,Internacional,Gabriel Carvalho,,,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Gustavo,,,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,22.0,16.0,6.0,1.0,0.0,16.0,18.0,,4.0,,6.0,,90.0,34.0,7.1,6.0,4.332e-05,0,-1.2207,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,4.0
13473394,away,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,False,33.0,30.0,4.0,2.0,0.0,20.0,21.0,10.0,12.0,2.0,4.0,,90.0,60.0,6.3,10.0,0.135722,0,,2.0,1.0,6.0,6.0,2.0,2.0,,,,3.0,,,,2.0,,,,2.0,1.0,,1.0,1.0,,,2.0,,,,,,,
13473394,away,Juventude,Adriano Martins,,,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,32.0,25.0,4.0,2.0,0.0,24.0,29.0,1.0,3.0,3.0,1.0,,45.0,35.0,6.3,7.0,0.00024025,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13473394,away,Juventude,Rodrigo Sam,,,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,43.0,39.0,1.0,1.0,0.0,33.0,35.0,6.0,8.0,8.0,1.0,,90.0,56.0,6.7,5.0,0.00294048,0,,1.0,3.0,5.0,5.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,
13473394,away,Juventude,Marcos Paulo,,,marcos-paulo,M. Paulo,D,47,183,176,M,1170913,EUR,1042848000,D,47,47,False,34.0,29.0,2.0,1.0,0.0,23.0,26.0,6.0,8.0,6.0,3.0,,87.0,48.0,6.7,5.0,0.00559224,0,,2.0,3.0,4.0,6.0,1.0,,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,2.0,1.0,,,,,,,,,,
13473394,away,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,17.0,13.0,2.0,1.0,0.0,8.0,10.0,5.0,7.0,,2.0,,68.0,37.0,6.4,11.0,0.0368465,0,,1.0,1.0,2.0,5.0,,,1.0,,,,2.0,,,,,,,3.0,1.0,,,,,,4.0,,True,,,,,
13473394,away,Juventude,Emerson Batalla,,,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,False,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,8.0,,3.0,,90.0,31.0,7.1,12.0,0.00242354,1,,2.0,,7.0,3.0,1.0,3.0,2.0,1.0,,1.0,,,0.0835,1.0,1.0,1.0,0.1859,5.0,,,1.0,,1.0,,1.0,,,,,,,
13473394,away,Juventude,Jádson,,,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,40.0,32.0,3.0,1.0,0.0,16.0,18.0,16.0,22.0,,5.0,,90.0,46.0,6.4,10.0,0.00977041,0,,,1.0,2.0,4.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,
13473394,away,Juventude,Daniel Giraldo,,,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,False,45.0,40.0,5.0,3.0,0.0,30.0,32.0,10.0,13.0,3.0,2.0,,90.0,53.0,6.5,6.0,0.0184432,1,,1.0,1.0,4.0,3.0,,1.0,2.0,2.0,,,,2.0,0.0118,,,,,,,1.0,,,,,,,,,,,,
13473394,away,Juventude,Ênio,,,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,False,17.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,10.0,1.0,3.0,,82.0,41.0,6.4,16.0,0.00195694,1,,1.0,1.0,8.0,5.0,1.0,6.0,,,1.0,1.0,2.0,,0.0852,1.0,,,,3.0,,,1.0,1.0,,,3.0,,,,,,,
13473394,away,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,14.0,9.0,1.0,,1.0,5.0,7.0,4.0,7.0,1.0,,,68.0,24.0,7.0,7.0,0.0599614,0,,2.0,1.0,3.0,5.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,3.0,,,1.0,,,,
13473394,away,Juventude,Abner,Abner,,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,35.0,29.0,7.0,2.0,0.0,25.0,26.0,4.0,9.0,,4.0,,45.0,39.0,6.6,6.0,0.00153146,1,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,0.0908,,,,,,,1.0,,,2.0,,,,,,,,,
13473394,away,Juventude,Felipinho,,,felipinho,Felipinho,D,76,177,224,M,1048276,EUR,853113600,D,6,6,True,11.0,8.0,2.0,1.0,0.0,5.0,6.0,3.0,5.0,1.0,1.0,,22.0,17.0,6.5,5.0,0.0225377,0,,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,
13473394,away,Juventude,Emerson Galego,Emerson,,emerson,E. Galego,F,18,180,154,M,1462809,EUR,934243200,F,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,22.0,7.0,6.5,3.0,0.0002527,0,,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,
13473394,away,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175,203,M,797649,EUR,874627200,F,11,11,True,1.0,,,,0.0,,,,1.0,,,,8.0,1.0,6.4,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Jean Carlos,,,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,9.0,4.0,6.5,2.0,2.18e-06,0,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Ruan Carneiro,,,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Natã,,,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Wilker Ángel,,,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Petterson,,,petterson,Petterson,M,19,181,616,M,1170955,EUR,1073174400,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Nenê,,,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473394,away,Juventude,Luis Mandaca,Luis Mandaca,,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
