match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,confirmed
13473394,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13473394,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,
13473394,,,,,87,,,4,,,substitution,,123916970.0,False,False,regular,,,,,,
13473394,,,,,85,,,6,,,substitution,,123916949.0,False,True,regular,,,,,,
13473394,,,,,82,,,9,,,substitution,,123916938.0,True,False,injury,,,,,,
13473394,,,,,75,,,16,,,substitution,,123916894.0,True,True,injury,,,,,,
13473394,,,,,68,,,23,,,substitution,,123916853.0,False,False,regular,,,,,,
13473394,,,,,68,,,23,,,substitution,,123916852.0,False,False,regular,,,,,,
13473394,,3.0,1.0,,61,,,30,,,goal,,309807800.0,,True,regular,560116.0,Rafael Borré,,,,
13473394,,,,,59,,,32,,,substitution,,123916760.0,False,True,regular,,,,,,
13473394,,,,,59,,,32,,,substitution,,123916759.0,False,True,regular,,,,,,
13473394,,,,,59,,,32,,,substitution,,123916741.0,False,True,regular,,,,,,
13473394,,,,,48,,,43,,,card,,123390721.0,,False,yellow,1464653.0,Abner,Abner,Foul,False,
13473394,,,,,46,,,45,,,substitution,,123916650.0,False,False,regular,,,,,,
13473394,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13473394,,,,,45,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
13473394,,2.0,1.0,,39,,,7,,,goal,,309766472.0,,True,regular,1106487.0,Victor Gabriel,,,,
13473394,,,,,26,,,20,,,card,,123390515.0,,False,yellow,794640.0,Rodrigo Sam,Rodrigo Sam,Foul,False,
13473394,,,,,23,,,23,,,card,,123390496.0,,True,yellow,845433.0,Bruno Tabata,Bruno Tabata,Foul,False,
13473394,,1.0,1.0,,18,,,28,,,goal,,309751093.0,,True,regular,1106487.0,Victor Gabriel,,,,
13473394,,,,,10,,,36,,,varDecision,,33273.0,,True,penaltyNotAwarded,845433.0,Bruno Tabata,,,,False
13473394,,0.0,1.0,,4,,,42,,,goal,,309730818.0,,False,regular,1022945.0,Emerson Batalla,,,,
