match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonTackle,stat_penaltyConceded,stat_shotOffTarget,stat_errorLeadToAGoal,stat_dispossessed,stat_challengeLost,stat_outfielderBlock,stat_goals,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceMissed
10407362,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,159,M,794989,EUR,910051200,G,1,1,False,27.0,20.0,11.0,4.0,17.0,19.0,3.0,8.0,1.0,6.0,3.0,1.0,3.0,81.0,36.0,5.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7764,M,163199,EUR,795139200,D,5,5,False,35.0,25.0,4.0,2.0,11.0,17.0,16.0,23.0,,4.0,,,,90.0,59.0,6.8,19.0,1,,,sandywalsh,1.0,5.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Thibault Peyre,thibault-peyre,T. Peyre,D,23,182,18,M,252141,EUR,718070400,D,23,23,False,44.0,37.0,9.0,5.0,24.0,27.0,13.0,17.0,2.0,2.0,,,,71.0,54.0,6.2,8.0,0,,,,,,,3.0,5.0,5.0,7.0,,,,2.0,2.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,143,M,284727,EUR,835833600,D,30,30,False,53.0,45.0,9.0,6.0,30.0,31.0,15.0,22.0,3.0,4.0,,,,90.0,64.0,6.7,11.0,3,,,,,,,1.0,2.0,1.0,2.0,,,,1.0,,3.0,,,,,3.0,1.0,,,,,,,,,,,,,
10407362,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,18,18,False,56.0,44.0,12.0,6.0,24.0,29.0,21.0,29.0,4.0,8.0,,,,90.0,71.0,6.5,15.0,0,,,,1.0,2.0,1.0,,6.0,3.0,9.0,1.0,,,1.0,3.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
10407362,home,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,151,M,857458,EUR,853113600,D,14,14,False,17.0,13.0,2.0,2.0,2.0,4.0,11.0,15.0,,1.0,,,,37.0,28.0,6.9,6.0,0,,,,,2.0,,,,1.0,4.0,1.0,1.0,,,3.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,
10407362,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,137,M,58917,EUR,688003200,M,7,7,False,43.0,36.0,2.0,2.0,6.0,7.0,32.0,45.0,,5.0,,,,90.0,68.0,8.8,21.0,2,,,,,9.0,2.0,,2.0,6.0,4.0,1.0,,2.0,,1.0,3.0,2.0,4.0,1.0,,,,1.0,2.0,,2.0,1.0,,,,,,,,
10407362,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,67,M,965741,EUR,1011052800,M,6,6,False,37.0,30.0,5.0,1.0,15.0,19.0,15.0,18.0,2.0,4.0,,,,71.0,48.0,6.3,8.0,0,,,,,,,,,3.0,3.0,,,,,3.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,
10407362,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,196,M,133164,EUR,764380800,M,16,16,False,44.0,35.0,3.0,2.0,8.0,11.0,27.0,35.0,2.0,9.0,,,,90.0,67.0,8.7,16.0,4,,,,1.0,2.0,,,1.0,4.0,6.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,,1.0,,3.0,,2.0,1.0,1.0,True,1.0,1.0,1.0,,,,
10407362,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,274,M,780206,EUR,853545600,F,22,22,False,11.0,8.0,,,1.0,1.0,7.0,10.0,,4.0,,,,45.0,17.0,6.7,7.0,0,,,,1.0,,,,2.0,4.0,3.0,1.0,,,,,1.0,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,
10407362,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,71,M,921826,EUR,942537600,F,10,10,False,18.0,14.0,1.0,,4.0,4.0,10.0,15.0,1.0,5.0,,,,90.0,32.0,6.3,12.0,1,Yonas,Malede,,,1.0,,1.0,2.0,7.0,6.0,4.0,1.0,,,3.0,2.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,,,,,,
10407362,home,KV Mechelen,Samuel Oum Gouet,samuel-oum-gouet,S. O. Gouet,M,,185,123,M,898405,EUR,882057600,M,17,17,True,24.0,20.0,4.0,2.0,10.0,12.0,10.0,12.0,,4.0,,,,53.0,28.0,6.7,4.0,0,,,,,,,,1.0,,3.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,
10407362,home,KV Mechelen,Jorge Hernandez,jorge-hernandez,J. Hernandez,M,10,170,56,M,1025298,EUR,973641600,M,8,8,True,14.0,10.0,,,3.0,4.0,7.0,10.0,,2.0,,,,45.0,21.0,5.7,7.0,1,,,,,,,,,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,,,,,,
10407362,home,KV Mechelen,Iebe Swers,iebe-swers,I. Swers,D,,175,9,M,797739,EUR,851644800,D,2,2,True,6.0,6.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,,,,19.0,7.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,19.0,15.0,8.8,2.0,2,,,,,,,,,,5.0,,,2.0,,2.0,,,,1.0,,,,,,,2.0,3.0,,,,,,,,
10407362,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,93,M,794571,EUR,648259200,G,15,15,True,7.0,3.0,6.0,2.0,1.0,1.0,2.0,6.0,,,,,,9.0,7.0,6.5,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Dries Wouters,dries-wouters,D. Wouters,D,5,189,34,M,339269,EUR,854409600,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407362,home,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195,176,M,1006483,EUR,968457600,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407362,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,168,M,5920,EUR,589248000,G,1,1,False,40.0,30.0,21.0,11.0,26.0,28.0,4.0,12.0,3.0,7.0,2.0,,2.0,90.0,48.0,4.9,10.0,0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,
10407362,away,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172,64,M,129922,EUR,739497600,D,32,32,False,43.0,34.0,1.0,1.0,20.0,23.0,14.0,21.0,,3.0,,,,90.0,59.0,6.0,13.0,0,,,,,1.0,,1.0,,4.0,3.0,2.0,,,1.0,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,
10407362,away,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,False,54.0,49.0,14.0,10.0,37.0,39.0,12.0,15.0,9.0,6.0,,,,90.0,73.0,6.4,9.0,2,,,,,,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,3.0,,,,,,1.0,,,,,,
