match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_totalTackle,stat_shotOffTarget,stat_wonTackle,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside
10411706,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,False,26.0,17.0,14.0,5.0,13.0,14.0,4.0,12.0,2.0,5.0,3.0,5.0,2.0,2.0,90.0,36.0,7.4,9.0,0.0,0.0,0.00235712,0,0.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411706,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,False,52.0,46.0,5.0,3.0,23.0,24.0,24.0,32.0,2.0,8.0,,,,,90.0,81.0,7.5,11.0,0.1008,0.1033,0.267376,1,,,,1.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411706,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,False,47.0,36.0,11.0,5.0,24.0,27.0,12.0,20.0,2.0,5.0,,,,,90.0,56.0,6.7,12.0,0.0,0.0,0.00382889,0,,,,,,,,2.0,2.0,,,,,,4.0,1.0,,2.0,,chinomartinezquarta96,1.0,1.0,,,,,,,,,,,,,,
10411706,home,Fiorentina,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,98,98,False,34.0,28.0,8.0,5.0,22.0,24.0,6.0,10.0,5.0,4.0,,,,,90.0,48.0,7.4,6.0,0.0735,0.0,0.00349737,2,,,,,,,2.0,2.0,9.0,,2.0,2.0,,,,,,,,,4.0,3.0,2.0,2.0,,,,,,,,,,,,
10411706,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,False,23.0,18.0,2.0,,12.0,13.0,11.0,20.0,,3.0,,,,,74.0,43.0,6.9,12.0,0.043,0.0,0.267549,0,,,,,10.0,5.0,1.0,5.0,3.0,3.0,,,,,,,2.0,1.0,2.0,,,1.0,,1.0,True,,,,,,,,,,,
10411706,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,25.0,21.0,2.0,1.0,7.0,8.0,15.0,19.0,,8.0,,,,,81.0,43.0,7.4,10.0,0.3946,0.1998,0.485061,3,,,,,2.0,1.0,,5.0,6.0,2.0,3.0,1.0,,2.0,,2.0,1.0,,3.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,
10411706,home,Fiorentina,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,359272,EUR,840585600,M,34,34,False,37.0,33.0,5.0,5.0,17.0,20.0,16.0,18.0,,8.0,,,,,89.0,48.0,6.8,7.0,0.0,0.0,0.00871168,0,,,,,1.0,,1.0,5.0,1.0,,,,,,,,1.0,2.0,1.0,sofyanamrabat,,,,,,2.0,,,,,,,,,,
10411706,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,False,21.0,18.0,1.0,,5.0,7.0,14.0,20.0,1.0,5.0,,,,,90.0,37.0,6.7,10.0,0.0272,0.0,0.129299,1,,,,,6.0,1.0,1.0,4.0,7.0,2.0,,,,,,2.0,3.0,1.0,3.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,
10411706,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,F,11,11,False,32.0,24.0,3.0,3.0,8.0,9.0,16.0,23.0,,,,,,,90.0,47.0,6.8,13.0,0.0602,0.0,0.0329937,1,,,,,,,1.0,7.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,
10411706,home,Fiorentina,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,870762,EUR,893462400,F,9,9,False,14.0,11.0,2.0,1.0,3.0,4.0,8.0,10.0,3.0,4.0,,,,,81.0,29.0,6.9,8.0,0.167,0.0,0.028508,2,,,,,,,4.0,10.0,5.0,,3.0,1.0,,,,2.0,3.0,3.0,2.0,arthurcabral9,1.0,,1.0,,,1.0,1.0,,,,,,,,,
