match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,captain,stat_dispossessed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_totalOffside,stat_goals,player_sofascoreId,stat_bigChanceMissed
12437497,home,Las Palmas,Dinko Horkaš,,,dinko-horkas,D. Horkaš,G,1,189.0,377,M,855922,EUR,921024000,G,13,13,False,50.0,39.0,19.0,8.0,0.0,37.0,41.0,2.0,9.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,1.0,90.0,63.0,6.9,11.0,0.00175258,0,-0.4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437497,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,D,18,18,False,24.0,19.0,3.0,1.0,0.0,14.0,17.0,5.0,7.0,,1.0,3.0,1.0,,,,,55.0,35.0,6.5,5.0,0.00183909,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437497,home,Las Palmas,Juanma Herzog,,,juanma-herzog,J. Herzog,D,15,186.0,242,M,1513451,EUR,1084406400,D,28,28,False,77.0,69.0,6.0,2.0,0.0,58.0,60.0,11.0,17.0,7.0,7.0,11.0,1.0,,,,,90.0,92.0,7.2,8.0,0.00381916,1,,5.0,,,2.0,3.0,1.0,1.0,0.0968,0.1449,,,,,,,,,,,,,,,,,,,
12437497,home,Las Palmas,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,15,15,False,72.0,64.0,8.0,4.0,0.0,46.0,49.0,18.0,23.0,6.0,9.0,10.0,,,,,,90.0,93.0,7.8,8.0,0.00453829,3,,1.0,,3.0,,1.0,,2.0,0.261,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12437497,home,Las Palmas,Álex Muñoz,,,alex-munoz,Á. Muñoz,D,3,185.0,176,M,273227,EUR,775526400,D,23,23,False,26.0,24.0,3.0,2.0,0.0,21.0,22.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,,,,45.0,40.0,6.8,7.0,0.00437398,0,,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
12437497,home,Las Palmas,Marvin Park,,,park-marvin,M. Park,D,2,177.0,650,M,960401,EUR,952387200,M,2,2,False,34.0,28.0,4.0,3.0,0.0,18.0,21.0,10.0,13.0,,3.0,2.0,3.0,,,,,90.0,53.0,6.9,10.0,0.0290877,0,,5.0,3.0,3.0,3.0,1.0,,,,,,,2.0,,,,,3.0,1.0,,,,,,,,,,
12437497,home,Las Palmas,Enzo Loiodice,,,loiodice-enzo,E. Loiodice,M,12,176.0,327,M,933426,EUR,975283200,M,12,12,False,64.0,55.0,5.0,4.0,0.0,33.0,36.0,23.0,29.0,,3.0,,2.0,1.0,,,,90.0,75.0,6.7,11.0,0.0668583,1,,6.0,,2.0,1.0,3.0,1.0,,0.0158,0.0108,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,
12437497,home,Las Palmas,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178.0,9115,M,1110006,EUR,1110758400,M,29,29,False,35.0,33.0,4.0,2.0,0.0,17.0,17.0,16.0,18.0,1.0,2.0,2.0,1.0,,,,,72.0,44.0,6.7,4.0,0.0172847,0,,4.0,,,3.0,1.0,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,
12437497,home,Las Palmas,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,10,10,False,30.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,22.0,,2.0,,,,,,,81.0,55.0,6.4,20.0,0.0157848,4,,8.0,,,1.0,1.0,1.0,,0.1105,0.5121,1.0,2.0,,,3.0,5.0,2.0,4.0,,,True,3.0,,,,,,,
12437497,home,Las Palmas,Manuel Fuster,,,manuel-fuster,M. Fuster,M,14,169.0,223,M,916654,EUR,877478400,F,14,14,False,46.0,34.0,3.0,2.0,0.0,16.0,19.0,19.0,32.0,,4.0,1.0,5.0,3.0,,,,90.0,63.0,7.0,20.0,0.110966,0,,3.0,,1.0,,1.0,,,,,,,1.0,2.0,5.0,,,1.0,,1.0,,2.0,,,,,,,
