match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyWon,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_ownGoals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_lastManTackle,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
14035950,home,SV Zulte Waregem,Brent Gabriel,,,gabriel-brent,B. Gabriel,G,13,190.0,75,M,861977,EUR,917395200,G,13,13,False,34.0,21.0,17.0,5.0,0.0,19.0,21.0,2.0,13.0,1.0,10.0,1.0,1.0,3.0,3.0,1.0,1.0,90.0,46.0,7.2,13.0,0.00071004,77.030551548713,10.0,32.76,11.655,0.5045,0,-0.5273,0.06,0.03,-0.02,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Benoit Nyssen,,,benoit-nyssen,B. Nyssen,D,19,186.0,33,M,938190,EUR,874022400,D,19,19,False,45.0,27.0,15.0,5.0,0.0,16.0,21.0,11.0,24.0,4.0,6.0,1.0,,,,,,90.0,82.0,7.2,28.0,0.0280959,160.8138247942,17.0,86.1,28.035,,0,,-0.02,0.07,0.19,,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194.0,72,M,1005175,EUR,917481600,D,3,3,False,34.0,29.0,10.0,6.0,0.0,19.0,19.0,10.0,15.0,3.0,1.0,1.0,,,,,,90.0,49.0,6.9,5.0,0.0142778,105.50885554657,16.0,54.18,12.075,,2,,0.17,0.06,-0.65,,,5.0,,,,,3.0,1.0,1.0,,,,,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8173,0.8369,1.0,0.31,,,,,,,,,,
14035950,home,SV Zulte Waregem,Laurent Lemoine,,,laurent-lemoine,L. Lemoine,D,4,184.0,39,M,822698,EUR,893376000,D,4,4,False,25.0,24.0,,,0.0,23.0,24.0,1.0,1.0,4.0,1.0,,,,,,,90.0,42.0,7.0,2.0,0.00016657,62.215639485922,9.0,0.105,7.035,,0,,0.04,0.02,0.53,,,1.0,1.0,,,,8.0,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,
14035950,home,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180.0,117,M,1506998,EUR,1057536000,D,55,55,False,42.0,29.0,10.0,5.0,0.0,19.0,21.0,10.0,21.0,8.0,5.0,2.0,,,,,,90.0,75.0,6.9,20.0,0.0301579,103.57651809124,16.0,45.78,11.235,,0,,-0.04,0.08,-0.14,,5.0,6.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,3.0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,
14035950,home,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179.0,340,M,1933796,EUR,1123459200,M,22,22,False,20.0,13.0,,,0.0,7.0,9.0,6.0,11.0,1.0,6.0,,,,,,,77.0,33.0,7.0,12.0,0.239879,129.16430741959,16.0,62.265,15.12,,1,,0.47,0.22,-0.01,,2.0,4.0,,1.0,2.0,1.0,2.0,,,,,3.0,,,1.0,,,,,,,1.0,0.0612,,3.0,-0.22,,2.0,1.0,1.0,,,,,,
14035950,home,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185.0,50,M,980923,EUR,955670400,M,6,6,False,23.0,17.0,1.0,1.0,0.0,9.0,10.0,8.0,13.0,3.0,2.0,1.0,,,,,,90.0,35.0,6.8,9.0,0.00228196,61.412152853582,7.0,50.61,14.28,,0,,0.02,0.04,0.18,,,6.0,1.0,1.0,,,3.0,1.0,2.0,,,1.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Thomas Claes,,,claes-thomas,T. Claes,M,8,181.0,137,M,1188173,EUR,1080259200,M,8,8,False,33.0,26.0,2.0,1.0,0.0,13.0,14.0,13.0,19.0,3.0,3.0,,,,,,,90.0,52.0,6.0,12.0,0.0210444,119.00583982059,16.0,21.0,19.425,,1,,0.04,0.3,-0.1,,3.0,5.0,,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,,,3.0,1.0,1.0,,,,,1.0,0.133,,,-0.34,,1.0,,,1.0,1.0,,,,
14035950,home,SV Zulte Waregem,Marley Aké,,,ake-marley,M. Aké,M,39,177.0,526,M,988839,EUR,978652800,M,39,39,False,18.0,12.0,2.0,2.0,0.0,3.0,3.0,9.0,15.0,4.0,2.0,1.0,,,,,,90.0,30.0,6.7,8.0,0.0312189,82.649827274023,8.0,22.26,15.33,,1,,0.06,0.22,-0.04,,1.0,2.0,,,2.0,1.0,1.0,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,0.4094,0.2521,,-0.43,,1.0,,,,,1.0,,,
14035950,home,SV Zulte Waregem,Jeppe Erenbjerg,,,erenbjerg-jeppe,J. Erenbjerg,M,10,184.0,356,M,1035095,EUR,956966400,F,24,24,False,20.0,16.0,1.0,1.0,0.0,5.0,8.0,11.0,12.0,2.0,2.0,,,,,,,63.0,29.0,6.6,8.0,0.0437295,116.33479507512,9.0,26.04,28.035,,2,,0.17,0.21,0.2,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,0.2717,,1.0,-0.54,,,,1.0,,,,,,
14035950,home,SV Zulte Waregem,Anosike Ementa,,,anosike-ementa,A. Ementa,F,18,202.0,313,M,1094132,EUR,1020384000,F,18,18,False,21.0,12.0,,,0.0,7.0,9.0,5.0,12.0,11.0,1.0,5.0,,,,,,90.0,42.0,6.1,18.0,0.0075556,20.183327059688,5.0,-4.935,3.255,,0,,-0.33,-0.01,-0.04,,,16.0,,1.0,1.0,,3.0,,,,,7.0,,,10.0,6.0,,,,,,5.0,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Emran Soglo,Emran Soglo,,soglo-emran,E. Soglo,D,17,178.0,351,M,1403124,EUR,1121040000,D,17,17,True,10.0,4.0,1.0,,0.0,1.0,3.0,3.0,7.0,2.0,4.0,1.0,,,,,,27.0,15.0,7.0,6.0,0.106152,96.740079775892,5.0,70.665,32.34,,0,,0.04,0.31,-0.04,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,294,M,45946,EUR,606528000,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,13.0,4.0,6.5,,0.00029,8.0618435236613,1.0,-7.245,-7.245,,0,,0.09,-0.05,0.13,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Benoit De Jaegere,Benoit De Jaegere,,benoit-de-jaegere,B. D. Jaegere,D,45,189.0,17,M,2115926,EUR,1081728000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Jakob Kiilerich,,,jakob-kiilerich,J. Kiilerich,D,5,190.0,62,M,887822,EUR,957916800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177.0,62,M,907707,EUR,904176000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178.0,168,M,999013,EUR,1012262400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Nikola Mituljikić,,,nikola-mituljikic,N. Mituljikić,M,11,180.0,192,M,1102965,EUR,1043020800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,home,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185.0,109,M,1064825,EUR,1042588800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035950,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,18.0,13.0,10.0,5.0,0.0,8.0,8.0,5.0,10.0,1.0,1.0,1.0,,1.0,1.0,,,90.0,21.0,6.8,6.0,0.00068431,8.8068242329458,2.0,-8.19,-3.465,0.1181,0,0.089,0.03,0.0,-0.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14035950,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,35.0,23.0,3.0,,0.0,7.0,8.0,16.0,27.0,5.0,5.0,2.0,,,,,,90.0,57.0,6.1,21.0,0.0351488,67.962250901785,6.0,-63.0,-5.04,,0,,-0.08,0.06,-0.26,,2.0,6.0,1.0,1.0,1.0,,2.0,,2.0,,,4.0,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
14035950,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,52.0,43.0,8.0,2.0,0.0,23.0,24.0,20.0,28.0,6.0,4.0,1.0,,,,,,90.0,70.0,7.2,14.0,0.0247732,204.86392137003,22.0,-122.43,6.405,,1,,0.26,0.15,0.2,,,3.0,,,,,6.0,1.0,2.0,1.0,,,,,,4.0,,,,,,3.0,0.0511,,,0.02,,,,1.0,,,,,,
14035950,away,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,65.0,54.0,10.0,3.0,0.0,36.0,36.0,18.0,29.0,10.0,4.0,3.0,,,,,,90.0,92.0,8.2,12.0,0.00932633,161.77869498339,18.0,-66.045,17.43,,2,,0.01,0.07,0.18,,,3.0,,,,,12.0,,6.0,1.0,1.0,,,,3.0,7.0,1.0,,,,,,0.1052,,,-0.24,,,,1.0,,,,,,
14035950,away,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,39.0,28.0,8.0,3.0,0.0,13.0,14.0,15.0,25.0,4.0,3.0,1.0,,,,,,90.0,65.0,5.9,18.0,0.0914875,53.102092527377,12.0,-15.96,4.2,,3,,-0.21,-0.12,-0.58,,4.0,5.0,1.0,,2.0,1.0,1.0,,4.0,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,,1.0,0.2263,,2.0,-0.39,,1.0,1.0,1.0,,,,,1.0,
14035950,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,46.0,39.0,5.0,3.0,0.0,15.0,17.0,24.0,29.0,3.0,10.0,,,,,,,83.0,59.0,6.9,11.0,0.159,55.234486353657,9.0,-34.44,2.73,,0,,0.28,0.09,0.15,,,5.0,1.0,2.0,,,3.0,,2.0,2.0,,2.0,,True,,1.0,,,,,,2.0,,,,,,,,,,,,,,
14035950,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,28.0,19.0,7.0,5.0,0.0,7.0,8.0,12.0,20.0,1.0,9.0,,,,,,,90.0,43.0,6.2,18.0,0.174982,56.85881201553,9.0,-20.58,5.355,,1,,0.13,0.04,-0.14,,9.0,6.0,2.0,1.0,,,,,1.0,,,1.0,,,3.0,1.0,,1.0,,,,,0.1293,0.1602,2.0,-0.29,,3.0,,,,1.0,,,,
14035950,away,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,26.0,18.0,2.0,2.0,0.0,4.0,5.0,14.0,21.0,10.0,10.0,1.0,,,,,,90.0,42.0,7.0,12.0,0.160323,63.663918490037,6.0,-49.035,1.26,,1,,-0.08,0.13,-0.09,,,5.0,1.0,,1.0,1.0,,,,4.0,3.0,3.0,,,2.0,4.0,1.0,,1.0,,,2.0,0.027,,3.0,-0.05,,,,,,,,,,
