match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_keyPass,captain,stat_accurateCross,stat_wonTackle,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12421057,home,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178,379,M,1065233,EUR,1077321600,F,21,21,False,18.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,16.0,3.0,,,,69.0,28.0,6.5,10.0,0.011293,3,,,3.0,2.0,,2.0,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,0.2547,0.592,1.0,1.0,,,,,1.0,,,,,
12421057,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,True,19.0,18.0,2.0,1.0,0.0,4.0,4.0,15.0,17.0,,,,,29.0,25.0,7.3,2.0,0.206003,1,,2.0,1.0,3.0,,,,,,1.0,1.0,,,,2.0,,1.0,,,0.0159,,,,,3.0,,1.0,2.0,,,,,
12421057,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,5.0,5.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,,,,21.0,9.0,6.8,2.0,0.0100801,1,,,,1.0,,,,,2.0,,,,,,1.0,,1.0,,,0.2216,,,,,,,,1.0,,,,,
12421057,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,7.0,6.0,,,0.0,,,6.0,9.0,,,,,21.0,12.0,6.7,4.0,0.139097,1,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,0.0584,,,1.0,,1.0,,,,,1.0,,,
12421057,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,True,11.0,9.0,1.0,,0.0,6.0,6.0,3.0,5.0,2.0,,,,11.0,13.0,6.7,2.0,0.00058619,0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421057,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,11.0,10.0,7.1,4.0,0.0624784,1,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,0.2762,0.3296,1.0,,,2.0,,,,,,,,
12421057,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,home,KAA Gent,Núrio Fortuna,Núrio,Fortuna,nurio-fortuna,N. Fortuna,D,25,177,290,M,385388,EUR,796003200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,36.0,28.0,13.0,6.0,0.0,26.0,33.0,2.0,3.0,8.0,1.0,3.0,5.0,90.0,51.0,7.2,8.0,0.00026403,0,0.0499,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,
12421057,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,D,77,77,False,33.0,30.0,7.0,5.0,0.0,18.0,19.0,13.0,16.0,3.0,,,,72.0,45.0,6.8,4.0,0.0462933,2,,2.0,1.0,2.0,,,,,,,,,,,2.0,1.0,,1.0,,0.639,0.9276,1.0,1.0,,2.0,,1.0,1.0,,,,,
12421057,away,KV Mechelen,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,2,2,False,30.0,25.0,4.0,1.0,0.0,18.0,19.0,7.0,11.0,2.0,,,,47.0,35.0,5.4,5.0,0.0031592,0,,,1.0,1.0,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,58.0,52.0,10.0,6.0,0.0,40.0,43.0,12.0,15.0,1.0,,,,90.0,74.0,6.8,9.0,0.0140807,0,,,2.0,4.0,1.0,,,2.0,1.0,,1.0,,1.0,1.0,3.0,,,,6.0,,,,,,,,,1.0,,,,,
12421057,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,43.0,34.0,7.0,3.0,0.0,23.0,26.0,11.0,17.0,3.0,,,,45.0,46.0,6.1,9.0,0.00231118,0,,,4.0,,,,,,,,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,False,45.0,37.0,5.0,2.0,0.0,27.0,29.0,10.0,16.0,1.0,,,,90.0,62.0,6.4,12.0,0.0110138,0,,,3.0,5.0,,,,1.0,3.0,1.0,1.0,,2.0,,2.0,2.0,,,1.0,,,,,,,,,2.0,,,,,
12421057,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,54.0,51.0,5.0,3.0,0.0,37.0,37.0,14.0,17.0,9.0,,,,90.0,66.0,6.8,6.0,0.432427,0,,,6.0,4.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,2.0,,,1.0,,1.0,,,
12421057,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,67.0,59.0,7.0,5.0,0.0,30.0,32.0,29.0,35.0,3.0,,,,90.0,85.0,6.7,15.0,0.257962,3,,,6.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,3.0,,0.4951,0.5196,2.0,,,2.0,True,,,,1.0,,,
12421057,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,27.0,23.0,1.0,1.0,0.0,8.0,9.0,15.0,18.0,3.0,,,,72.0,32.0,7.0,4.0,0.0932462,0,,,2.0,3.0,,,,,,1.0,,2.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,
12421057,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,12.0,7.0,1.0,,0.0,4.0,5.0,3.0,7.0,2.0,,,,45.0,20.0,6.8,9.0,0.0166732,1,,,4.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,,,,,1.0,,1.0,0.0352,,,,,1.0,,,,1.0,1.0,,,
12421057,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,33.0,27.0,6.0,4.0,0.0,16.0,20.0,12.0,17.0,3.0,,,,71.0,45.0,6.8,11.0,0.0310935,2,,4.0,,3.0,,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,0.3161,,1.0,1.0,,1.0,,1.0,,1.0,,,,
12421057,away,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,True,37.0,33.0,5.0,3.0,0.0,27.0,28.0,6.0,9.0,3.0,,,,45.0,44.0,7.2,4.0,0.0060502,2,,,,1.0,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,0.4968,0.4921,1.0,,,,,,,,,,,Toubaahmed59
12421057,away,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,True,17.0,14.0,2.0,,0.0,11.0,12.0,3.0,6.0,3.0,,,,45.0,27.0,6.8,6.0,0.00227966,0,,1.0,,3.0,,,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,2.0,,,,,
12421057,away,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,19.0,13.0,6.9,5.0,0.0112948,1,,1.0,,3.0,,1.0,1.0,,1.0,,,,,,2.0,,,1.0,,0.1806,0.5381,,,,,,,1.0,,,,,
12421057,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,6.0,5.0,,,0.0,1.0,2.0,4.0,5.0,2.0,,,,18.0,9.0,6.5,4.0,0.109861,0,,1.0,3.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
12421057,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,6.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,,,18.0,7.0,6.5,3.0,0.00073419,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12421057,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421057,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
