match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_totalOffside
12437514,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,23.0,10.0,20.0,7.0,0.0,3.0,5.0,7.0,18.0,1.0,8.0,1.0,3.0,7.0,1.0,90.0,35.0,7.9,13.0,0.0018095,0,-0.1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437514,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,20.0,18.0,2.0,1.0,0.0,5.0,5.0,15.0,21.0,2.0,2.0,,,,,90.0,49.0,7.3,9.0,0.0317878,1,,,,6.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0325,1.0,,,,,,,,,,,
12437514,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,16.0,10.0,2.0,,0.0,6.0,10.0,4.0,6.0,6.0,,,,,,90.0,25.0,6.7,6.0,0.00280845,1,,,,,,,2.0,1.0,2.0,1.0,,,1.0,,,,,,0.0253,,1.0,1.0,,,,,,,,,
12437514,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,19.0,17.0,2.0,,0.0,14.0,15.0,3.0,4.0,7.0,4.0,,,,,78.0,30.0,6.9,3.0,0.00084223,0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12437514,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,,30.0,25.0,9.0,4.0,0.0,16.0,16.0,9.0,14.0,2.0,1.0,,,,,90.0,38.0,6.6,7.0,0.00230753,1,,,,,,2.0,1.0,5.0,1.0,1.0,,,1.0,,,,,2.0,0.0222,,1.0,1.0,,,,,,,,,
12437514,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,21.0,15.0,1.0,,0.0,6.0,7.0,11.0,20.0,1.0,3.0,,,,,87.0,37.0,6.8,13.0,0.201281,0,,,,6.0,2.0,,,2.0,4.0,1.0,,,,2.0,,2.0,2.0,,,1.0,,,1.0,,,,,,,,
12437514,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,31.0,26.0,4.0,2.0,0.0,12.0,13.0,17.0,22.0,,3.0,,,,,90.0,48.0,7.4,9.0,0.26238,1,,,,4.0,3.0,1.0,1.0,5.0,7.0,1.0,,,,4.0,4.0,2.0,2.0,3.0,0.0251,3.0,,,1.0,1.0,0.0461,,,,,,
12437514,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,25.0,19.0,6.0,4.0,0.0,11.0,11.0,8.0,14.0,1.0,3.0,,,,,78.0,30.0,6.8,6.0,0.00298724,1,,,,,,1.0,2.0,6.0,3.0,,,,,1.0,,,,5.0,0.014,,,1.0,,1.0,0.2457,,,,,,
12437514,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,24.0,21.0,3.0,2.0,1.0,11.0,12.0,11.0,13.0,,5.0,,,,,87.0,37.0,7.7,7.0,0.0917873,1,,,,1.0,1.0,,,3.0,6.0,1.0,6.0,4.0,,,,2.0,2.0,,0.0542,2.0,,,,1.0,0.1946,1.0,,,,,
12437514,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,,16.0,15.0,,,0.0,7.0,7.0,9.0,10.0,,3.0,,,,,61.0,27.0,7.2,3.0,0.0966638,1,,,,1.0,1.0,1.0,1.0,4.0,5.0,,,,,2.0,,1.0,2.0,2.0,0.0489,2.0,1.0,1.0,1.0,1.0,0.7097,,,,,,
12437514,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,12.0,11.0,,,1.0,3.0,3.0,8.0,9.0,2.0,5.0,,,,,90.0,32.0,7.8,5.0,0.0691132,2,,,,,,6.0,2.0,10.0,7.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,,1.0761,2.0,,,1.0,1.0,0.3018,,budimir_ante,1.0,1.0,,
12437514,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,3.0,1.0,,,,,29.0,20.0,7.1,5.0,0.00268265,3,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,0.1141,,,,1.0,1.0,0.2098,,,,1.0,2.0,
12437514,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,12.0,6.0,6.6,,0.00086187,1,,,,,,,,,,,,,1.0,,,,,,0.042,,,,,,,,,1.0,,,
12437514,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,4.0,3.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,,,,,12.0,12.0,6.7,5.0,0.128031,0,,,,4.0,3.0,2.0,1.0,5.0,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0
12437514,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,13.0,2.0,6.2,,0.00645212,0,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12437514,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,1.0,,,,0.0,,,,1.0,,,,,,,13.0,4.0,6.3,2.0,,0,,Unai,García,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437514,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437514,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
