match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_duelLost,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,captain,stat_goalAssist,stat_crossNotClaimed,stat_totalOffside,stat_outfielderBlock
11352417,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,37.0,32.0,12.0,7.0,31.0,32.0,1.0,5.0,5.0,4.0,6.0,90.0,47.0,7.7,5.0,0.00011082,0,0.7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11352417,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,66.0,56.0,6.0,3.0,29.0,33.0,28.0,34.0,2.0,,,90.0,87.0,6.6,15.0,0.0477426,0,,,,1.0,1.0,4.0,1.0,,,,3.0,1.0,1.0,1.0,3.0,2.0,,,7.0,2.0,2.0,,,1.0,2.0,,,,,,True,,,1.0,
11352417,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,98.0,94.0,11.0,8.0,57.0,59.0,37.0,40.0,10.0,,,90.0,119.0,7.7,7.0,0.0202202,0,,,,1.0,1.0,4.0,,,,,9.0,2.0,3.0,2.0,,,,,6.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,3.0
11352417,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,59.0,51.0,1.0,1.0,34.0,39.0,17.0,20.0,6.0,,,90.0,78.0,8.0,9.0,0.0146353,0,,,,,1.0,11.0,,,,,1.0,1.0,8.0,6.0,,2.0,,,3.0,2.0,,,,,1.0,,,,,,,,,,2.0
11352417,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,M,5,5,False,39.0,35.0,1.0,1.0,21.0,23.0,14.0,16.0,2.0,,,90.0,56.0,6.7,9.0,0.0109663,0,,,,,,1.0,1.0,,,,4.0,1.0,,,3.0,1.0,,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,3.0
11352417,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,M,25,25,False,64.0,56.0,3.0,1.0,30.0,33.0,26.0,31.0,8.0,,,90.0,76.0,6.7,9.0,0.0248407,0,,,,,,3.0,,,,,5.0,,1.0,,,2.0,,,4.0,1.0,3.0,,,,,,,,,,,,,,
11352417,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,F,20,20,False,44.0,39.0,2.0,1.0,15.0,18.0,24.0,28.0,5.0,,,90.0,57.0,7.2,10.0,0.525172,0,,,,2.0,,5.0,3.0,2.0,,,1.0,,3.0,2.0,1.0,,,1.0,5.0,,4.0,,,,,,,,1.0,,,,,,
11352417,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,18.0,15.0,,,5.0,6.0,10.0,12.0,3.0,,,68.0,30.0,6.5,6.0,0.0213708,0,,Rico Lewis,,,,4.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,,,6.0,3.0,,,,,,2.0,,,,,,,,,
11352417,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,26.0,20.0,2.0,1.0,13.0,15.0,7.0,11.0,3.0,,,68.0,36.0,6.1,11.0,0.0047215,0,,,,,,,3.0,,,,2.0,,,,1.0,,,,6.0,1.0,2.0,,,,,,,,,,,,,2.0,
11352417,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,25.0,19.0,,,7.0,9.0,12.0,18.0,5.0,,,73.0,32.0,6.8,12.0,0.174311,0,,,,2.0,,,1.0,,,,,,,,2.0,,,1.0,5.0,,2.0,,,,1.0,1.0,,,1.0,,,,,2.0,
11352417,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,9.0,7.0,1.0,,4.0,4.0,3.0,5.0,2.0,,,90.0,17.0,6.2,4.0,0.00464894,2,,,,,,2.0,1.0,,2.0,,1.0,,,,,2.0,0.6483,,3.0,1.0,,2.0,0.8077,,1.0,,,,,,,,,,1.0
11352417,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,14.0,11.0,1.0,,2.0,2.0,9.0,13.0,2.0,,,22.0,19.0,6.5,6.0,0.0123306,0,,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,1.0,,,3.0,,,,,,2.0,,,,,,,,,,
11352417,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,15.0,14.0,,,4.0,4.0,10.0,11.0,1.0,,,22.0,19.0,6.5,2.0,0.010389,0,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11352417,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,1.0,,,17.0,10.0,6.5,2.0,0.0216454,0,,Oscar Bobb,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352417,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352417,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352417,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352417,away,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352417,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
