match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_bigChanceMissed,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_wasFouled,captain,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
11391257,home,Lille,Vito Mannone,vito-mannone,V. Mannone,G,189,191,M,17053,EUR,573264000,G,1,1,False,36.0,26.0,15.0,5.0,0.0,21.0,23.0,5.0,13.0,11.0,2.0,2.0,1.0,1.0,90.0,43.0,6.8,10.0,0.00339502,0,-0.3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,182,1863,M,962408,EUR,978739200,D,18,18,False,48.0,46.0,,,0.0,19.0,19.0,27.0,29.0,2.0,,,,,90.0,57.0,6.5,2.0,0.0309907,0,,,,18,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Leny Yoro,leny-yoro,L. Yoro,D,190,20033,M,1153315,EUR,1131840000,D,15,15,False,60.0,57.0,6.0,4.0,0.0,43.0,45.0,14.0,15.0,2.0,,,,,90.0,69.0,6.6,5.0,0.0379496,1,,Leny Yoro,,15,2.0,4.0,3.0,2.0,1.0,1.0,,YL15,1.0,1.0,2.0,1.0,1.0,2.0,0.0455,,,,,,,,,,,,,,,,
11391257,home,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,192,4572,M,1049775,EUR,934156800,D,4,4,False,72.0,62.0,13.0,4.0,0.0,36.0,38.0,26.0,36.0,4.0,,,,,90.0,88.0,6.2,12.0,0.0161607,2,,Alexsandro Ribeiro,,4,4.0,2.0,6.0,,2.0,2.0,,,,2.0,3.0,1.0,2.0,,0.497,2.0,2.0,,,,,,,,,,,,,,
11391257,home,Lille,Ismaily,ismaily,Ismaily,D,177,339,M,78352,EUR,632016000,D,31,31,False,62.0,56.0,1.0,1.0,0.0,16.0,19.0,40.0,44.0,4.0,,,,,90.0,83.0,7.4,9.0,0.0672677,1,,,,,2.0,1.0,8.0,,5.0,,,,,,2.0,,2.0,1.0,0.0133,1.0,,1.0,1.0,1.0,1.0,3.0,0.0301,,,,,,,,
11391257,home,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,187,8306,M,368120,EUR,785635200,M,6,6,False,73.0,62.0,8.0,3.0,0.0,28.0,29.0,34.0,44.0,7.0,,,,,90.0,83.0,7.4,11.0,0.041526,1,,,,6,,,5.0,,2.0,,,nabilbentaleb,,1.0,1.0,1.0,1.0,,0.03,,,,2.0,2.0,,1.0,,1.0,,,,,,,
11391257,home,Lille,Benjamin André,benjamin-andre,B. André,M,180,759,M,51665,EUR,649641600,M,21,21,False,57.0,51.0,2.0,1.0,0.0,22.0,22.0,29.0,36.0,6.0,,,,,90.0,71.0,7.8,7.0,0.0508765,2,,,,21,6.0,8.0,10.0,2.0,2.0,1.0,,,5.0,1.0,2.0,,3.0,,0.1351,1.0,,,,,1.0,1.0,0.3677,2.0,True,1.0,,,,,
11391257,home,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,181,9820,M,887766,EUR,922838400,M,23,23,False,26.0,22.0,,,1.0,6.0,7.0,18.0,26.0,3.0,,,,,88.0,46.0,7.6,14.0,0.446427,1,,,,11,,6.0,5.0,,3.0,1.0,1.0,edonzhegrova10,1.0,1.0,,,,1.0,0.0125,7.0,,2.0,3.0,1.0,,1.0,,1.0,,,2.0,1.0,,,
11391257,home,Lille,Angel Gomes,angel-gomes,A. Gomes,M,168,3430,M,867441,EUR,967680000,M,8,8,False,45.0,42.0,3.0,2.0,0.0,19.0,19.0,26.0,30.0,2.0,,,,,72.0,57.0,7.3,6.0,0.480904,1,,,,47,,3.0,2.0,1.0,2.0,,2.0,,,1.0,,,,,0.1077,4.0,,1.0,1.0,,,,,,,,3.0,1.0,,,
11391257,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,180,2141,M,1138804,EUR,1049932800,M,7,7,False,25.0,23.0,,,0.0,7.0,7.0,16.0,18.0,1.0,,,,,72.0,40.0,6.9,10.0,0.026725,1,,,,10,,6.0,2.0,1.0,,2.0,,,1.0,,,,1.0,5.0,0.1555,,,1.0,1.0,,1.0,,0.215,2.0,,1.0,,,,,
11391257,home,Lille,Jonathan David,jonathan-david,J. David,F,180,21023,M,935564,EUR,947808000,F,9,9,False,20.0,17.0,,,0.0,7.0,7.0,10.0,13.0,1.0,,,,,90.0,31.0,6.0,8.0,0.0765423,1,,,,30,1.0,7.0,3.0,3.0,1.0,,,jodavid,2.0,,1.0,,,3.0,0.2197,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,
11391257,home,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,181,1194,M,834308,EUR,925344000,D,5,5,True,5.0,2.0,,,0.0,1.0,1.0,2.0,7.0,1.0,,,,,18.0,13.0,6.7,6.0,0.104629,0,,,,3,,1.0,3.0,,1.0,1.0,,,,,,,,,,3.0,,,,,,1.0,,2.0,,,1.0,,,,
11391257,home,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,171,1177,M,72998,EUR,636854400,M,10,10,True,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,,,,,,18.0,14.0,6.4,1.0,0.0289869,0,,,,20,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
11391257,home,Lille,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,175,358,M,110950,EUR,750902400,F,17,17,True,4.0,3.0,,,0.0,,,4.0,6.0,,,,,,12.0,6.0,6.9,2.0,0.0997797,0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,
11391257,home,Lille,Adam Jakubech,adam-jakubech,A. Jakubech,G,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Ousmane Touré,ousmane-toure,O. Touré,D,187,303,M,1513466,EUR,1108684800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,Ousmane,Touré,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,189,331,M,1087352,EUR,1025222400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,185,5410,M,1564180,EUR,1191283200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,Ayyoub Bouaddi,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,home,Lille,Andrej Ilić,andrej-ilic,A. Ilić,F,189,852,M,953767,EUR,954720000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391257,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,198,4805,M,889590,EUR,938995200,G,1,1,False,47.0,34.0,24.0,13.0,0.0,29.0,36.0,5.0,11.0,12.0,,1.0,,,90.0,57.0,6.7,13.0,0.00064983,0,-1.3872,,,99,,,1.0,,,,,marcinbulka1,,,,,,,,,,,,,,,,1.0,,,,,,3.0,
11391257,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,186,6281,M,1120615,EUR,1085529600,D,33,33,False,65.0,59.0,7.0,5.0,0.0,44.0,48.0,15.0,17.0,7.0,,,,,90.0,80.0,6.8,7.0,0.00817494,0,,,,5,,8.0,6.0,,,1.0,,,6.0,,3.0,,2.0,,,,,,5.0,4.0,,,,2.0,,,,,,,
11391257,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,188,1208,M,804472,EUR,852595200,D,8,8,False,56.0,52.0,5.0,5.0,0.0,37.0,39.0,15.0,17.0,1.0,,,,,90.0,64.0,6.7,5.0,0.0155231,0,,,,13,1.0,5.0,3.0,,1.0,,,,4.0,,2.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,
11391257,away,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,189,2607,M,945217,EUR,946512000,D,6,6,False,33.0,29.0,5.0,2.0,0.0,24.0,25.0,5.0,8.0,1.0,,,,,75.0,46.0,6.6,7.0,0.00693448,0,,,,25,1.0,2.0,6.0,,2.0,,,,,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,2.0,True,,,,,,
11391257,away,Nice,Tom Louchet,tom-louchet,T. Louchet,M,176,395,M,1127313,EUR,1052006400,M,32,32,False,51.0,41.0,3.0,,1.0,23.0,27.0,20.0,33.0,5.0,,,,,90.0,85.0,7.2,23.0,0.337714,0,,,,20,2.0,4.0,5.0,,3.0,,3.0,,1.0,,1.0,,2.0,2.0,,9.0,,,3.0,,,2.0,,,,,2.0,1.0,,,
11391257,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,176,11417,M,985923,EUR,938044800,M,28,28,False,39.0,35.0,3.0,1.0,0.0,21.0,23.0,14.0,17.0,4.0,,,,,90.0,47.0,6.5,8.0,0.0231731,0,,,,6,3.0,6.0,5.0,1.0,1.0,3.0,,hicham_boudaoui,1.0,,,,1.0,2.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,
11391257,away,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,191,11655,M,904832,EUR,985564800,M,19,19,False,45.0,40.0,2.0,1.0,0.0,23.0,24.0,17.0,21.0,5.0,,,,,90.0,56.0,6.7,7.0,0.00792989,0,,,,19,,3.0,3.0,1.0,1.0,2.0,,k_thuram,,,3.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,
11391257,away,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,172,4912,M,367056,EUR,852249600,M,7,7,False,28.0,26.0,2.0,2.0,1.0,9.0,11.0,17.0,17.0,4.0,,,,,75.0,39.0,7.4,4.0,0.616202,2,,,,13,1.0,2.0,4.0,,,,1.0,jeremieboga,,,1.0,,1.0,,0.067,,,,4.0,2.0,1.0,,0.041,1.0,,,,1.0,1.0,,
