match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_dispossessed,stat_shotOffTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_crossNotClaimed,stat_punches,stat_ownGoals,stat_hitWoodwork,stat_errorLeadToAShot
10411604,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,192,23426,M,39070,EUR,528422400,F,9,9,False,21.0,14.0,,,4.0,6.0,10.0,15.0,3.0,,,,90.0,39.0,7.1,13.0,0.3652,0.5151,0.00574552,2,,9,OGiroud,,,1.0,5.0,7.0,6.0,,,2.0,4.0,,,,2.0,1.0,2.0,2.0,,,,,4.0,1.0,,,,1.0,1.0,,,1.0,,,,,
10411604,home,Milan,Divock Origi,divock-origi,D. Origi,F,189,3653,M,190399,EUR,798163200,F,27,27,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,35.0,8.0,6.7,1.0,0.0,0.0,0.00204837,0,,,divockorigi,1.0,,2.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
10411604,home,Milan,Sergiño Dest,sergino-dest,S. Dest,D,173,6149,M,906021,EUR,973209600,D,21,21,True,20.0,18.0,3.0,3.0,6.0,6.0,12.0,15.0,3.0,,,,34.0,33.0,6.9,5.0,0.0,0.0,0.0111667,0,,8,sergino,1.0,,,,1.0,4.0,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Aster Vranckx,vranckx-aster,A. Vranckx,M,183,1108,M,989371,EUR,1033689600,M,40,40,True,10.0,8.0,,,3.0,4.0,5.0,8.0,1.0,,,,15.0,13.0,7.1,4.0,0.0,0.0,0.00120551,0,,40,,2.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Ante Rebić,ante-rebic,A. Rebić,F,185,4196,M,152769,EUR,748569600,F,12,12,True,4.0,3.0,1.0,1.0,,,3.0,5.0,1.0,,,,10.0,7.0,6.2,4.0,0.0,0.0,0.00095796,0,,9,_anterebic,1.0,,,,4.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Andreas Jungdal,andreas-jungdal,A. Jungdal,G,195,291,M,963038,EUR,1014336000,G,96,96,True,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,189,1458,M,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,177,1466,M,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,29,adliyacine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,188,1344,M,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,188,1233,M,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,home,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,192,14835,M,960441,EUR,984182400,M,90,90,True,,,,,,,,,,,,,,,,,,0.0,,0,,17,cdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,193,1591,M,136856,EUR,636854400,G,1,1,False,29.0,20.0,17.0,8.0,15.0,17.0,5.0,12.0,8.0,1.0,1.0,1.0,90.0,41.0,6.3,9.0,0.0,0.0,0.00067897,0,-0.6836,1,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10411604,away,Fiorentina,Dodô,dodo,Dodô,D,166,3348,M,822518,EUR,911260800,D,2,2,False,11.0,11.0,1.0,1.0,8.0,8.0,3.0,3.0,1.0,,,,18.0,13.0,6.5,,0.0,0.0,0.00394484,0,,2,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,195,5064,M,836168,EUR,876614400,D,4,4,False,40.0,29.0,7.0,3.0,18.0,22.0,11.0,18.0,1.0,,,,90.0,51.0,6.3,11.0,0.0,0.0,0.00808701,0,,31,milenkovicn_4,,,3.0,4.0,4.0,5.0,,,,4.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,
10411604,away,Fiorentina,Igor Júlio,igor-julio,I. Júlio,D,185,1338,M,842513,EUR,886809600,D,98,98,False,32.0,23.0,9.0,4.0,15.0,17.0,8.0,15.0,7.0,,,,90.0,45.0,6.7,11.0,0.0,0.0,0.00273564,0,,3,,,,1.0,1.0,3.0,2.0,,,,4.0,1.0,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,
10411604,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,184,1338,M,122848,EUR,715305600,D,3,3,False,43.0,32.0,7.0,1.0,11.0,13.0,23.0,44.0,8.0,,,,90.0,79.0,7.5,25.0,0.0544,0.0,0.0654029,1,,34,,14.0,2.0,,,2.0,8.0,,,,2.0,,4.0,3.0,1.0,4.0,1.0,1.0,,,2.0,True,1.0,1.0,,,,,,1.0,,,,,,1.0,
10411604,away,Fiorentina,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,183,27708,M,359272,EUR,840585600,M,34,34,False,69.0,63.0,15.0,12.0,27.0,28.0,36.0,41.0,9.0,,,,90.0,85.0,7.1,9.0,0.0226,0.0,0.0265993,1,,34,sofyanamrabat,,,1.0,,3.0,6.0,1.0,1.0,,3.0,1.0,3.0,3.0,3.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0
10411604,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,183,2103,M,548178,EUR,867542400,M,38,38,False,34.0,28.0,4.0,4.0,10.0,12.0,18.0,23.0,5.0,,,,66.0,48.0,7.1,8.0,0.1009,0.0,0.219865,3,,8,,1.0,,,,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,
10411604,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,180,1415,M,802142,EUR,894067200,M,11,11,False,27.0,19.0,1.0,,6.0,8.0,13.0,19.0,8.0,,,,90.0,47.0,6.7,16.0,0.0637,0.0,0.0203754,1,,93,,,,2.0,1.0,7.0,7.0,2.0,2.0,,1.0,,2.0,1.0,3.0,2.0,,1.0,,,,,5.0,,,,,,1.0,,,1.0,,,,,
10411604,away,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,190,780,M,330705,EUR,786412800,M,72,72,False,30.0,22.0,,,4.0,6.0,18.0,24.0,3.0,,,,75.0,42.0,7.2,13.0,0.107,0.0285,0.0942832,1,,72,,,,2.0,3.0,6.0,7.0,2.0,2.0,,,,1.0,,3.0,1.0,1.0,2.0,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,
10411604,away,Fiorentina,Riccardo Saponara,riccardo-saponara,R. Saponara,M,184,174,M,126236,EUR,693273600,M,8,8,False,33.0,25.0,,,4.0,8.0,21.0,27.0,7.0,,,,75.0,47.0,6.8,15.0,0.0229,0.0,0.0430004,1,,,,2.0,,,3.0,3.0,7.0,2.0,1.0,,1.0,,3.0,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
10411604,away,Fiorentina,Arthur Cabral,arthur-cabral,A. Cabral,F,186,4963,M,870762,EUR,893462400,F,9,9,False,9.0,8.0,,,3.0,4.0,5.0,5.0,1.0,,,,66.0,16.0,6.8,2.0,0.0977,0.6273,0.0584096,2,,19,arthurcabral9,,,2.0,2.0,3.0,2.0,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,
10411604,away,Fiorentina,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,176,101,M,357756,EUR,797644800,D,23,23,True,22.0,16.0,3.0,1.0,6.0,7.0,11.0,16.0,2.0,,,,72.0,39.0,7.3,8.0,0.0,0.0,0.023088,0,,18,,1.0,1.0,1.0,,2.0,3.0,,,,4.0,1.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,178,572,M,232224,EUR,731721600,M,32,32,True,9.0,8.0,3.0,2.0,3.0,3.0,6.0,7.0,1.0,,,,24.0,14.0,6.5,3.0,0.0,0.0,0.0812205,0,,32,,1.0,1.0,1.0,,4.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10411604,away,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,181,15141,M,319129,EUR,882835200,F,7,7,True,7.0,7.0,,,3.0,3.0,4.0,4.0,,,,,24.0,11.0,6.4,2.0,0.0,0.0,0.00713627,0,,9,lukajovic,,,1.0,,5.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10411604,away,Fiorentina,Aleksa Terzić,aleksa-terzic,A. Terzić,D,184,781,M,876860,EUR,934848000,D,15,15,True,7.0,4.0,1.0,,,,5.0,9.0,1.0,,,,15.0,12.0,6.5,5.0,0.0433,0.3757,0.0125577,1,,3,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
10411604,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,185,2375,M,812946,EUR,881366400,F,99,99,True,6.0,3.0,1.0,,1.0,1.0,2.0,6.0,1.0,,,,15.0,12.0,6.2,8.0,0.0,0.0,0.0428281,0,,31,christianmichael.11,1.0,,1.0,2.0,5.0,2.0,,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,
10411604,away,Fiorentina,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,0.0,,0,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,183,3115,M,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,28,chinomartinezquarta96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,187,1115,M,893998,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,180,1099,M,36784,EUR,619747200,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Youssef Maleh,maleh-youssef,Y. Maleh,M,177,1361,M,849274,EUR,903744000,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411604,away,Fiorentina,Alessandro Bianco,bianco-alessandro,A. Bianco,M,173,528,M,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
