match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wonContest,captain,stat_totalClearance,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_ownGoals
12117321,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,8.0,6.0,4.0,2.0,0.0,6.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,90.0,12.0,6.4,2.0,5.689e-05,0,-0.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117321,home,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,58.0,47.0,1.0,,0.0,19.0,22.0,44.0,3.0,7.0,2.0,,,90.0,86.0,6.8,23.0,0.138567,2,,,,29.0,8.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.1259,2.0,,,,,,,,,,,,,,,
12117321,home,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,False,72.0,66.0,4.0,2.0,0.0,30.0,33.0,39.0,1.0,3.0,4.0,,,90.0,76.0,6.5,6.0,0.0229566,0,,,,36.0,,,4.0,1.0,,,,2.0,1.0,,,3.0,,,1.0,2.0,,,,,,,,,,,,,
12117321,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,58.0,57.0,3.0,3.0,0.0,35.0,35.0,23.0,,1.0,9.0,,,90.0,66.0,6.5,3.0,0.020536,0,,,,22.0,,,4.0,1.0,,1.0,,,,2.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,
12117321,home,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,False,45.0,36.0,4.0,3.0,0.0,15.0,20.0,26.0,,7.0,4.0,,,83.0,68.0,7.1,10.0,0.117112,0,,,,22.0,1.0,1.0,,,,2.0,,2.0,,1.0,3.0,,,2.0,,2.0,2.0,True,1.0,,,,,,,,,,
12117321,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,61.0,59.0,6.0,4.0,0.0,25.0,25.0,37.0,,4.0,5.0,,,69.0,72.0,6.9,6.0,0.0338123,1,,,,34.0,1.0,,3.0,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,0.0286,,,2.0,1.0,,,1.0,,,,,,,,,
12117321,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,70.0,63.0,4.0,1.0,0.0,19.0,20.0,50.0,1.0,2.0,5.0,,,90.0,81.0,6.9,11.0,0.0359764,2,,,,44.0,,,3.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,0.1124,,,,,,1.0,1.0,1.0,1.0,0.0621,,,,,,
12117321,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,56.0,48.0,2.0,1.0,1.0,11.0,11.0,45.0,,5.0,3.0,,,90.0,70.0,8.0,12.0,0.307334,0,,,,37.0,,,1.0,,,4.0,,,,2.0,2.0,,,3.0,,2.0,3.0,,,,,,,lucasmoura7,1.0,,,,
12117321,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,30.0,24.0,2.0,2.0,0.0,6.0,8.0,22.0,,1.0,6.0,,,69.0,38.0,6.3,9.0,0.0384269,1,,,,18.0,,,4.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,0.0467,,,,,,,,,,,luciano10,,,,,
12117321,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,47,47,False,34.0,27.0,1.0,1.0,0.0,5.0,6.0,36.0,,7.0,3.0,,,77.0,62.0,7.2,20.0,0.253223,1,,,,24.0,8.0,2.0,4.0,1.0,2.0,5.0,,2.0,2.0,4.0,1.0,,0.0213,,,,4.0,,,,1.0,,0.2731,,,,,,
