match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_punches,stat_errorLeadToAShot
11451059,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,26.0,11.0,23.0,8.0,3.0,5.0,8.0,21.0,7.0,1.0,1.0,2.0,90.0,33.0,7.1,16.0,0.00643909,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451059,home,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,24,24,False,43.0,34.0,7.0,3.0,19.0,21.0,15.0,23.0,8.0,,,,90.0,70.0,7.6,13.0,0.158636,1,,1.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,3.0,0.0719,0.163,1.0,,,,,,,,,,,,,,,,
11451059,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,43.0,34.0,10.0,3.0,25.0,27.0,9.0,16.0,4.0,,,,90.0,54.0,7.3,9.0,0.0454324,1,,,4.0,1.0,7.0,,,,,,1.0,7.0,,2.0,,,,0.0436,0.2289,,True,1.0,1.0,,,,,,,,,,,,,
11451059,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,D,12,12,False,44.0,37.0,3.0,3.0,25.0,29.0,12.0,15.0,5.0,,,,90.0,58.0,7.2,8.0,0.00961196,0,,,,1.0,,,,,,,,9.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
11451059,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,False,32.0,27.0,,,13.0,15.0,14.0,18.0,4.0,,,,90.0,56.0,7.3,13.0,0.0159893,1,,1.0,3.0,7.0,8.0,2.0,,,,,,3.0,2.0,4.0,2.0,5.0,3.0,0.1356,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,
11451059,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,19.0,16.0,1.0,,6.0,7.0,10.0,13.0,3.0,,,,45.0,26.0,6.9,7.0,0.494226,0,,1.0,,5.0,3.0,,1.0,2.0,1.0,,,,,2.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,
11451059,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,70.0,60.0,12.0,6.0,21.0,23.0,40.0,51.0,9.0,,,,90.0,85.0,7.3,14.0,0.172061,0,,4.0,2.0,3.0,4.0,2.0,,,,,,4.0,1.0,,,1.0,1.0,,,3.0,,,2.0,,,,,,1.0,,,,,,,
11451059,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,27.0,20.0,4.0,1.0,8.0,10.0,12.0,19.0,5.0,,,,89.0,58.0,7.2,16.0,0.0214378,4,,2.0,,6.0,9.0,,3.0,4.0,4.0,,,1.0,1.0,1.0,1.0,3.0,2.0,0.3798,,,,1.0,4.0,,,,3.0,,,gedson_83,1.0,1.0,,,,
11451059,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,F,22,22,False,10.0,6.0,,,2.0,4.0,4.0,6.0,,,,,41.0,14.0,6.5,4.0,0.00237572,0,,,1.0,4.0,2.0,,,,,,,,,,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,
11451059,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,False,13.0,7.0,,,2.0,2.0,5.0,11.0,2.0,,,,90.0,34.0,7.3,11.0,0.037695,5,,,4.0,12.0,10.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9235,1.0035,,,7.0,4.0,,,,1.0,1.0,,,1.0,2.0,1.0,,,
