match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_interceptionWon,stat_accurateCross,stat_errorLeadToAGoal,captain,stat_totalOffside,player_lastName,stat_outfielderBlock,stat_bigChanceCreated,stat_goals
12437513,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,13.0,9.0,5.0,1.0,0.0,7.0,10.0,2.0,3.0,6.0,1.0,1.0,1.0,90.0,18.0,6.3,4.0,0.00041763,0,-1.8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437513,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,19,19,False,68.0,63.0,3.0,1.0,0.0,31.0,32.0,32.0,38.0,4.0,,,,90.0,98.0,6.8,11.0,0.0280377,0,,Jon Aramburu,ElBufalo,2.0,2.0,1.0,11.0,11.0,2.0,1.0,1.0,7.0,3.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,
12437513,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,False,91.0,82.0,4.0,3.0,0.0,50.0,54.0,32.0,37.0,5.0,,,,90.0,107.0,7.8,10.0,0.0802789,3,,Jon Martín,,,,11.0,2.0,13.0,1.0,,9.0,2.0,2.0,1.0,,1.0,2.0,1.0,0.0897,0.4647,2.0,,,,,,,,,,,,
12437513,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,76.0,67.0,6.0,3.0,0.0,37.0,38.0,30.0,38.0,4.0,,,,90.0,90.0,6.6,12.0,0.00817496,1,,,,,4.0,2.0,6.0,4.0,,,6.0,1.0,,2.0,1.0,1.0,,,0.0305,,,1.0,1.0,,,,,,,,,,
12437513,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,False,49.0,43.0,3.0,,0.0,21.0,22.0,22.0,35.0,2.0,,,,90.0,83.0,6.7,21.0,0.0148616,1,,,,8.0,1.0,,2.0,6.0,1.0,,2.0,5.0,1.0,1.0,1.0,,,,0.0314,,1.0,,1.0,,,,,,,,,,
12437513,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,False,31.0,25.0,3.0,3.0,0.0,8.0,10.0,17.0,22.0,7.0,,,,56.0,40.0,6.7,9.0,0.0171912,1,,,luka_sucic,1.0,2.0,,5.0,2.0,2.0,,,1.0,,1.0,,,,,0.0379,,3.0,2.0,1.0,1.0,1.0,,,,,,,,
12437513,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,51.0,39.0,4.0,2.0,0.0,13.0,17.0,26.0,34.0,2.0,,,,90.0,67.0,6.9,13.0,0.0326206,1,,,martin_zubimendi,,5.0,5.0,7.0,7.0,1.0,,5.0,2.0,,1.0,,1.0,,1.0,0.0855,0.0557,,,,,1.0,,,,,,,,
12437513,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,36.0,32.0,,,0.0,12.0,12.0,23.0,31.0,1.0,,,,72.0,54.0,6.9,12.0,0.149462,3,,,KuboTake,7.0,,,6.0,3.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,,0.1377,,4.0,3.0,2.0,1.0,,3.0,,,,,,,
12437513,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,False,24.0,18.0,,,0.0,2.0,4.0,16.0,20.0,3.0,,,,72.0,42.0,6.7,12.0,0.0305238,2,,Pablo Marín,,,3.0,1.0,8.0,5.0,,2.0,,3.0,2.0,2.0,1.0,1.0,,1.0,0.0581,0.2643,,2.0,1.0,,,,,,,,,,
12437513,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,M,7,7,False,19.0,16.0,1.0,,0.0,3.0,4.0,13.0,16.0,2.0,,,,45.0,29.0,6.1,7.0,0.0109278,0,,,,1.0,,,3.0,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,
