match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_fouls,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_lastManTackle
12764975,home,NK Olimpija Ljubljana,Marko Brest,brest-marko,M. Brest,M,18,173.0,112,M,1129975,EUR,1020988800,F,18,18,False,8.0,4.0,,,0.0,2.0,2.0,,,,65.0,27.0,6.4,0.111774,3,,,,3.0,8.0,2.0,1.0,3.0,8.0,,2.0,9.0,,,2.0,5.0,1.0,1.0,,1.0,0.6682,0.2876,1.0,1.0,1.0,2.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,
12764975,home,NK Olimpija Ljubljana,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175.0,173,M,991929,EUR,930614400,M,23,23,True,12.0,10.0,,,0.0,4.0,4.0,1.0,,,45.0,17.0,6.7,0.00384596,0,,,,6.0,8.0,,,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
12764975,home,NK Olimpija Ljubljana,Antonio Marin,antonio-marin,A. Marin,F,99,182.0,509,M,879722,EUR,978998400,F,99,99,True,29.0,24.0,1.0,,0.0,7.0,7.0,1.0,,,45.0,35.0,6.6,0.0229953,0,,,,17.0,24.0,2.0,,1.0,2.0,,,9.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,
12764975,home,NK Olimpija Ljubljana,Ivan Durdov,ivan-durdov,I. Durdov,F,19,192.0,191,M,970515,EUR,963792000,F,19,19,True,6.0,4.0,,,0.0,,,2.0,,,25.0,8.0,7.4,0.0148665,1,,,,4.0,6.0,,,,,,,3.0,,,2.0,2.0,1.0,,,,0.1395,0.8845,,,,,,,,,1.0,,,,,1.0,,
12764975,home,NK Olimpija Ljubljana,Justas Lasickas,justas-lasickas,J. Lasickas,D,23,176.0,286,M,791831,EUR,876096000,D,8,8,True,3.0,2.0,1.0,,0.0,1.0,1.0,,,,2.0,5.0,,0.00075879,0,,,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Dino Kojić,dino-kojic,D. Kojić,M,9,187.0,126,M,1893261,EUR,1112572800,M,9,9,True,,,,,0.0,,,,,,1.0,3.0,,,0,,Dino Kojic,,,,,,,2.0,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Denis Pintol,pintol-denis,D. Pintol,G,12,188.0,55,M,997232,EUR,949881600,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Gal Lubej Fink,lubej-fink-gal,G. L. Fink,G,,202.0,35,M,1036262,EUR,1019088000,G,36,36,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Jordi Govea,jordi-govea,J. Govea,D,33,175.0,73,M,902053,EUR,920937600,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Marko Ristić,marko-ristic,M. Ristić,D,15,178.0,57,M,1398913,EUR,1099267200,D,15,15,True,,,,,,,,,,,,,,,0,,Marko Ristic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Álex Blanco,alex-blanco,Á. Blanco,M,11,175.0,62,M,807119,EUR,913766400,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Mateo Acimovic,mateo-acimovic,M. Acimovic,M,45,,96,M,1584944,EUR,1191542400,M,45,45,True,,,,,,,,,,,,,,,0,,Mateo Acimovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,home,NK Olimpija Ljubljana,Reda Boultam,reda-boultam,R. Boultam,M,24,187.0,83,M,795259,EUR,888883200,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,away,Larne FC,Rohan Ferguson,rohan-ferguson,R. Ferguson,G,1,,20,M,926752,EUR,881366400,G,1,1,False,33.0,13.0,28.0,11.0,0.0,4.0,7.0,9.0,4.0,4.0,90.0,39.0,7.0,0.00183276,0,0.5716,,,9.0,26.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12764975,away,Larne FC,Joe Thomson,joe-thomson,J. Thomson,M,6,178.0,18,M,352600,EUR,853200000,D,6,6,False,17.0,6.0,5.0,1.0,0.0,1.0,3.0,3.0,,,88.0,37.0,6.2,0.00278863,0,,,,5.0,14.0,,,2.0,7.0,2.0,1.0,16.0,,,1.0,3.0,,,1.0,,,,3.0,,,2.0,,,,,,,1.0,,,,,
12764975,away,Larne FC,Shaun Want,shaun-want,S. Want,D,4,180.0,3,M,837745,EUR,855446400,D,2,2,False,9.0,4.0,5.0,1.0,0.0,3.0,4.0,2.0,,,90.0,25.0,6.7,0.00074115,0,,,,1.0,5.0,,,3.0,4.0,5.0,,9.0,,,1.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,
12764975,away,Larne FC,Cian Bolger,cian-bolger,C. Bolger,D,18,193.0,15,M,145659,EUR,700358400,D,18,18,False,21.0,12.0,9.0,2.0,0.0,10.0,10.0,1.0,,,90.0,29.0,6.5,0.00031955,0,,,,2.0,11.0,,,2.0,2.0,6.0,,9.0,,True,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12764975,away,Larne FC,Aaron Donnelly,aaron-donnelly,A. Donnelly,D,4,180.0,6,M,890968,EUR,954115200,D,4,4,False,21.0,16.0,2.0,2.0,0.0,13.0,17.0,2.0,,,90.0,40.0,7.0,0.0028712,0,,,,3.0,4.0,,,1.0,4.0,6.0,,6.0,,,,6.0,,,,,,,,,,6.0,4.0,,,,,,3.0,,,,,1.0
12764975,away,Larne FC,Sean Graham,sean-graham,S. Graham,M,11,173.0,10,M,1000782,EUR,974678400,D,11,11,False,16.0,11.0,2.0,1.0,0.0,10.0,13.0,4.0,,,82.0,32.0,6.8,0.175729,0,,,,2.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,,3.0,9.0,,,,2.0,,,,,,4.0,3.0,,,,1.0,,1.0,,,,,
12764975,away,Larne FC,Dylan Sloan,dylan-sloan,D. Sloan,M,25,182.0,21,M,1386166,EUR,1081987200,M,25,25,False,14.0,10.0,,,0.0,6.0,7.0,5.0,,,69.0,32.0,6.3,0.00314759,1,,,,4.0,8.0,1.0,,3.0,8.0,,,13.0,,,3.0,6.0,,,,,0.0496,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,2.0,,,,,
12764975,away,Larne FC,Mark Randall,mark-randall,M. Randall,M,8,183.0,13,M,24813,EUR,622944000,M,8,8,False,12.0,9.0,1.0,,0.0,7.0,7.0,3.0,,,69.0,23.0,6.8,0.00059094,0,,,,2.0,5.0,,,,3.0,1.0,2.0,4.0,,,1.0,5.0,,,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,3.0,,,,,,,,
12764975,away,Larne FC,Chris Gallagher,chris-gallagher,C. Gallagher,M,6,175.0,17,M,994982,EUR,922752000,M,27,27,False,10.0,6.0,,,0.0,5.0,5.0,,,,90.0,17.0,6.6,0.00028727,0,,,,1.0,6.0,1.0,,,3.0,,2.0,6.0,,,,3.0,,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,
12764975,away,Larne FC,Jordan McEneff,jordan-mceneff,J. McEneff,M,22,183.0,42,M,993435,EUR,978912000,M,16,16,False,8.0,6.0,,,0.0,3.0,3.0,2.0,,,59.0,18.0,6.8,0.00295636,0,,,,3.0,5.0,,,,1.0,3.0,1.0,4.0,1.0,,1.0,4.0,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,
12764975,away,Larne FC,Paul O'Neill,paul-oneill,P. O'Neill,F,9,184.0,49,M,890947,EUR,947203200,F,9,9,False,14.0,10.0,1.0,,0.0,3.0,3.0,1.0,,,69.0,29.0,6.5,0.00733068,1,,,,7.0,11.0,,,8.0,11.0,,3.0,10.0,,,2.0,5.0,,,,3.0,0.0694,,1.0,1.0,1.0,,,,,,4.0,,,,2.0,,,
12764975,away,Larne FC,Tomas Cosgrove,tomas-cosgrove,T. Cosgrove,D,23,178.0,13,M,242593,EUR,724032000,M,23,23,True,6.0,5.0,1.0,1.0,0.0,3.0,3.0,1.0,,,31.0,12.0,6.4,0.00349749,0,,,,2.0,3.0,,,2.0,3.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
12764975,away,Larne FC,Sam Todd,todd-sam,S. Todd,D,22,185.0,13,M,845896,EUR,893721600,D,20,20,True,6.0,2.0,2.0,,0.0,1.0,4.0,2.0,,,21.0,10.0,6.6,0.00038035,0,,,,1.0,2.0,,,,1.0,,,4.0,,,1.0,4.0,,,,,,,,,,3.0,2.0,,,,,,1.0,,,,,
12764975,away,Larne FC,Conor McKendry,conor-mckendry,C. McKendry,M,7,170.0,23,M,895568,EUR,908928000,F,7,7,True,1.0,,,,0.0,,,1.0,,,21.0,6.0,6.4,,1,,,,,1.0,,,,3.0,,1.0,3.0,,,,1.0,,1.0,,,0.0271,,2.0,,,,,,1.0,1.0,,,,,,,,
12764975,away,Larne FC,Matthew Lusty,lusty-matthew,M. Lusty,F,30,171.0,14,M,1121633,EUR,1058140800,F,30,30,True,2.0,1.0,,,0.0,,1.0,1.0,,,21.0,7.0,6.7,0.0202678,1,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,0.1256,0.0945,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,
12764975,away,Larne FC,Benji Magee,benji-magee,B. Magee,F,14,183.0,16,M,1517373,EUR,1021507200,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,1.0,,,2.0,3.0,,8.2e-07,0,,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12764975,away,Larne FC,Joe Besant,joe-besant,J. Besant,G,31,195.0,1,M,1936308,EUR,1041379200,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764975,away,Larne FC,Daniel Collett,daniel-collett,D. Collett,G,,,3,M,1952223,EUR,1160784000,G,50,50,True,,,,,,,,,,,,,,,0,,Daniel Collett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
